Processed Iteration 50,episodic return -68.2412509029978, reward_pressure: 1.0
Processed Iteration 100,episodic return 991.4971996524806, reward_pressure: 1.0
Processed Iteration 150,episodic return 2108.541799396129, reward_pressure: 1.0
Processed Iteration 200,episodic return 2358.3687936936576, reward_pressure: 1.0
Processed Iteration 250,episodic return 2571.0466075997683, reward_pressure: 1.0
Processed Iteration 300,episodic return 2733.0138760815153, reward_pressure: 1.0
Processed Iteration 350,episodic return 2766.9207593651518, reward_pressure: 1.0
Processed Iteration 400,episodic return 2730.0255898679065, reward_pressure: 0.9950000000000003
Processed Iteration 450,episodic return 2723.3513342178153, reward_pressure: 0.9450000000000002
Processed Iteration 500,episodic return 2721.1425835521995, reward_pressure: 0.8949999999999995
Processed Iteration 550,episodic return 2790.2315930140117, reward_pressure: 0.8450000000000003
Processed Iteration 600,episodic return 2793.520750711606, reward_pressure: 0.795
Processed Iteration 650,episodic return 2785.598651581774, reward_pressure: 0.7450000000000001
Processed Iteration 700,episodic return 2774.6774604020875, reward_pressure: 0.6949999999999993
Processed Iteration 750,episodic return 2793.1999906698975, reward_pressure: 0.6449999999999995
Processed Iteration 800,episodic return 2786.646529646609, reward_pressure: 0.5950000000000003
Processed Iteration 850,episodic return 2723.384150208891, reward_pressure: 0.5449999999999998
Processed Iteration 900,episodic return 2812.312464909841, reward_pressure: 0.4949999999999999
Processed Iteration 950,episodic return 2683.4847487910743, reward_pressure: 0.4449999999999993
Processed Iteration 1000,episodic return 2748.8955993864115, reward_pressure: 0.4409999999999994
Processed Iteration 1050,episodic return 2709.7862628717203, reward_pressure: 0.40899999999999964
Processed Iteration 1100,episodic return 2761.712423847149, reward_pressure: 0.35899999999999976
Processed Iteration 1150,episodic return 2732.6055290571753, reward_pressure: 0.30899999999999933
Processed Iteration 1200,episodic return 2795.845885611596, reward_pressure: 0.2589999999999999
Processed Iteration 1250,episodic return 2773.3244929459865, reward_pressure: 0.2089999999999994
Processed Iteration 1300,episodic return 2735.118387725655, reward_pressure: 0.15899999999999953
Processed Iteration 1350,episodic return 2803.2981895663047, reward_pressure: 0.10899999999999967
Processed Iteration 1400,episodic return 2806.7155054900995, reward_pressure: 0.0589999999999997
Processed Iteration 1450,episodic return 2726.67468060927, reward_pressure: 0.008999999999999944
Processed Iteration 1500,episodic return 2646.499626315756, reward_pressure: 0.0
Processed Iteration 1550,episodic return 2716.1775921864623, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2728.838391617437, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2652.2586607302796, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2634.7438138666907, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2706.679926296763, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2723.752825796461, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2718.5696966479713, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2745.946052628054, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2769.8488491477224, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2757.5208758756526, reward_pressure: 0.0
