Processed Iteration 50,episodic return -238.99906948792915, reward_pressure: 1.0
Processed Iteration 100,episodic return 203.71682519542776, reward_pressure: 1.0
Processed Iteration 150,episodic return 479.32128412727866, reward_pressure: 1.0
Processed Iteration 200,episodic return 621.2868130152622, reward_pressure: 1.0
Processed Iteration 250,episodic return 797.9826954558328, reward_pressure: 1.0
Processed Iteration 300,episodic return 881.9257703743945, reward_pressure: 1.0
Processed Iteration 350,episodic return 883.9637740538346, reward_pressure: 0.9730000000000009
Processed Iteration 400,episodic return 875.7766073337161, reward_pressure: 0.9869999999999999
Processed Iteration 450,episodic return 840.750332409475, reward_pressure: 0.9630000000000006
Processed Iteration 500,episodic return 904.9583014332281, reward_pressure: 0.924
Processed Iteration 550,episodic return 901.2029487039554, reward_pressure: 0.9689999999999998
Processed Iteration 600,episodic return 912.1979162555594, reward_pressure: 0.981000000000001
Processed Iteration 650,episodic return 906.2776695712854, reward_pressure: 0.9309999999999993
Processed Iteration 700,episodic return 924.3175373777513, reward_pressure: 0.8810000000000002
Processed Iteration 750,episodic return 971.9091694040222, reward_pressure: 0.8969999999999998
Processed Iteration 800,episodic return 1019.7864448285997, reward_pressure: 0.9440000000000001
Processed Iteration 850,episodic return 989.7796694008514, reward_pressure: 0.9490000000000005
Processed Iteration 900,episodic return 1023.4232384046262, reward_pressure: 0.8989999999999992
Processed Iteration 950,episodic return 1040.8126592840886, reward_pressure: 0.8610000000000001
Processed Iteration 1000,episodic return 1031.8669083977165, reward_pressure: 0.8889999999999998
Processed Iteration 1050,episodic return 1038.053539837609, reward_pressure: 0.8389999999999997
Processed Iteration 1100,episodic return 1007.3025546019389, reward_pressure: 0.7890000000000004
Processed Iteration 1150,episodic return 1006.1916496617841, reward_pressure: 0.7390000000000003
Processed Iteration 1200,episodic return 1008.5671857955837, reward_pressure: 0.6889999999999992
Processed Iteration 1250,episodic return 997.3654750908338, reward_pressure: 0.6389999999999998
Processed Iteration 1300,episodic return 992.5231697710118, reward_pressure: 0.5890000000000003
Processed Iteration 1350,episodic return 992.9183617325331, reward_pressure: 0.5389999999999998
Processed Iteration 1400,episodic return 1019.5123291821208, reward_pressure: 0.48899999999999977
Processed Iteration 1450,episodic return 940.4077676091907, reward_pressure: 0.4389999999999992
Processed Iteration 1500,episodic return 955.0004740817308, reward_pressure: 0.3890000000000002
Processed Iteration 1550,episodic return 956.2304694512974, reward_pressure: 0.33899999999999963
Processed Iteration 1600,episodic return 976.1864913465029, reward_pressure: 0.2889999999999996
Processed Iteration 1650,episodic return 885.260364321432, reward_pressure: 0.2389999999999997
Processed Iteration 1700,episodic return 817.3651466113931, reward_pressure: 0.18899999999999967
Processed Iteration 1750,episodic return 895.9070602446665, reward_pressure: 0.13899999999999957
Processed Iteration 1800,episodic return 921.9419398188735, reward_pressure: 0.08899999999999969
Processed Iteration 1850,episodic return 834.1926957657053, reward_pressure: 0.03899999999999973
Processed Iteration 1900,episodic return 868.0141785355424, reward_pressure: 0.0
Processed Iteration 1950,episodic return 867.6133308927664, reward_pressure: 0.0
Processed Iteration 2000,episodic return 934.5211565017191, reward_pressure: 0.0
