Processed Iteration 50,episodic return -147.9511217545864, reward_pressure: 1.0
Processed Iteration 100,episodic return 507.4515502142559, reward_pressure: 1.0
Processed Iteration 150,episodic return 1778.7897992262638, reward_pressure: 1.0
Processed Iteration 200,episodic return 2334.2051003946926, reward_pressure: 1.0
Processed Iteration 250,episodic return 2584.191327772103, reward_pressure: 1.0
Processed Iteration 300,episodic return 2558.8749966169466, reward_pressure: 0.9750000000000009
Processed Iteration 350,episodic return 2539.674357960764, reward_pressure: 0.9249999999999992
Processed Iteration 400,episodic return 2561.8326276293806, reward_pressure: 0.8750000000000006
Processed Iteration 450,episodic return 2744.775418020347, reward_pressure: 0.954
Processed Iteration 500,episodic return 2720.5608899090735, reward_pressure: 0.9850000000000009
Processed Iteration 550,episodic return 2824.376306448776, reward_pressure: 0.991
Processed Iteration 600,episodic return 2784.0569339455005, reward_pressure: 0.9940000000000003
Processed Iteration 650,episodic return 2747.6588157944334, reward_pressure: 0.9440000000000001
Processed Iteration 700,episodic return 2674.5166838565206, reward_pressure: 0.8939999999999995
Processed Iteration 750,episodic return 2757.9680934295316, reward_pressure: 0.8440000000000002
Processed Iteration 800,episodic return 2783.2353023793494, reward_pressure: 0.794
Processed Iteration 850,episodic return 2786.154963740826, reward_pressure: 0.7440000000000002
Processed Iteration 900,episodic return 2773.7191344390008, reward_pressure: 0.6959999999999995
Processed Iteration 950,episodic return 2817.3253981970615, reward_pressure: 0.6979999999999995
Processed Iteration 1000,episodic return 2827.2753913421993, reward_pressure: 0.6479999999999992
Processed Iteration 1050,episodic return 2811.8521631106796, reward_pressure: 0.5990000000000003
Processed Iteration 1100,episodic return 2927.533402698811, reward_pressure: 0.6020000000000003
Processed Iteration 1150,episodic return 2908.7524966110063, reward_pressure: 0.6819999999999996
Processed Iteration 1200,episodic return 2802.862705333651, reward_pressure: 0.6679999999999992
Processed Iteration 1250,episodic return 2829.6107023081654, reward_pressure: 0.6180000000000005
Processed Iteration 1300,episodic return 2797.878463858828, reward_pressure: 0.568
Processed Iteration 1350,episodic return 2859.56011641047, reward_pressure: 0.5179999999999998
Processed Iteration 1400,episodic return 2876.661046741296, reward_pressure: 0.46799999999999947
Processed Iteration 1450,episodic return 2786.0036822511465, reward_pressure: 0.4179999999999996
Processed Iteration 1500,episodic return 2819.956568779513, reward_pressure: 0.3679999999999998
Processed Iteration 1550,episodic return 2944.3170522125897, reward_pressure: 0.32399999999999934
Processed Iteration 1600,episodic return 2835.3649840673143, reward_pressure: 0.3439999999999997
Processed Iteration 1650,episodic return 2873.2995708872522, reward_pressure: 0.2939999999999995
Processed Iteration 1700,episodic return 2907.9544149473268, reward_pressure: 0.24399999999999977
Processed Iteration 1750,episodic return 2960.0219866076927, reward_pressure: 0.22599999999999984
Processed Iteration 1800,episodic return 2890.638403875183, reward_pressure: 0.22399999999999948
Processed Iteration 1850,episodic return 2944.1310601628747, reward_pressure: 0.17399999999999963
Processed Iteration 1900,episodic return 2927.6114370166156, reward_pressure: 0.12399999999999962
Processed Iteration 1950,episodic return 2855.5483500858036, reward_pressure: 0.07399999999999975
Processed Iteration 2000,episodic return 2931.2667792050647, reward_pressure: 0.023999999999999848
