Processed Iteration 50,episodic return 130.5763722958064, reward_pressure: 1.0
Processed Iteration 100,episodic return 161.98257310846418, reward_pressure: 1.0
Processed Iteration 150,episodic return 239.54508700534342, reward_pressure: 1.0
Processed Iteration 200,episodic return 241.18876859579507, reward_pressure: 0.9510000000000006
Processed Iteration 250,episodic return 228.2178858735021, reward_pressure: 0.9009999999999992
Processed Iteration 300,episodic return 240.2222285028895, reward_pressure: 0.8510000000000008
Processed Iteration 350,episodic return 245.1208302083368, reward_pressure: 0.8009999999999998
Processed Iteration 400,episodic return 246.79402972278334, reward_pressure: 0.7509999999999999
Processed Iteration 450,episodic return 276.3313420351904, reward_pressure: 0.7149999999999993
Processed Iteration 500,episodic return 292.41625008744404, reward_pressure: 0.794
Processed Iteration 550,episodic return 310.7862394628816, reward_pressure: 0.8340000000000007
Processed Iteration 600,episodic return 334.92066521704726, reward_pressure: 0.8410000000000007
Processed Iteration 650,episodic return 329.7548599948639, reward_pressure: 0.8899999999999991
Processed Iteration 700,episodic return 296.77748013613945, reward_pressure: 0.8600000000000009
Processed Iteration 750,episodic return 301.68857327164756, reward_pressure: 0.8099999999999997
Processed Iteration 800,episodic return 335.3200478940227, reward_pressure: 0.7659999999999996
Processed Iteration 850,episodic return 415.5119358688778, reward_pressure: 0.794
Processed Iteration 900,episodic return 517.4458619855641, reward_pressure: 0.7970000000000006
Processed Iteration 950,episodic return 534.6634283405976, reward_pressure: 0.8779999999999992
Processed Iteration 1000,episodic return 596.0226088029592, reward_pressure: 0.9619999999999999
Processed Iteration 1050,episodic return 659.5102850116958, reward_pressure: 1.0
Processed Iteration 1100,episodic return 616.5710416611262, reward_pressure: 0.9540000000000006
Processed Iteration 1150,episodic return 648.2027389207044, reward_pressure: 0.9039999999999992
Processed Iteration 1200,episodic return 554.6645358530651, reward_pressure: 0.8540000000000008
Processed Iteration 1250,episodic return 599.8303549224361, reward_pressure: 0.8039999999999998
Processed Iteration 1300,episodic return 661.8098765750375, reward_pressure: 0.7539999999999999
Processed Iteration 1350,episodic return 688.3224424096525, reward_pressure: 0.7039999999999996
Processed Iteration 1400,episodic return 706.6245662963822, reward_pressure: 0.6539999999999994
Processed Iteration 1450,episodic return 597.8300044061228, reward_pressure: 0.6040000000000005
Processed Iteration 1500,episodic return 580.5917872302042, reward_pressure: 0.5539999999999999
Processed Iteration 1550,episodic return 590.4110976060592, reward_pressure: 0.5039999999999999
Processed Iteration 1600,episodic return 518.8694218350497, reward_pressure: 0.45399999999999935
Processed Iteration 1650,episodic return 402.9051127784605, reward_pressure: 0.40399999999999964
Processed Iteration 1700,episodic return 425.1901383772324, reward_pressure: 0.35399999999999976
Processed Iteration 1750,episodic return 343.658525848544, reward_pressure: 0.3039999999999994
Processed Iteration 1800,episodic return 374.8686295121059, reward_pressure: 0.2539999999999999
Processed Iteration 1850,episodic return 343.46153589237315, reward_pressure: 0.20399999999999946
Processed Iteration 1900,episodic return 360.6364666720341, reward_pressure: 0.15399999999999953
Processed Iteration 1950,episodic return 324.5321291772569, reward_pressure: 0.10399999999999965
Processed Iteration 2000,episodic return 352.1319121834077, reward_pressure: 0.053999999999999694
