Processed Iteration 50,episodic return 122.78376626323342, reward_pressure: 1.0
Processed Iteration 100,episodic return 149.5457533965985, reward_pressure: 1.0
Processed Iteration 150,episodic return 172.23266978117653, reward_pressure: 1.0
Processed Iteration 200,episodic return 191.6726430013433, reward_pressure: 0.9770000000000009
Processed Iteration 250,episodic return 207.0781215033495, reward_pressure: 0.9940000000000001
Processed Iteration 300,episodic return 233.5405931616143, reward_pressure: 0.9950000000000003
Processed Iteration 350,episodic return 241.12637117229974, reward_pressure: 0.9450000000000002
Processed Iteration 400,episodic return 264.15998949750957, reward_pressure: 0.8949999999999995
Processed Iteration 450,episodic return 267.4842361123048, reward_pressure: 0.8729999999999996
Processed Iteration 500,episodic return 262.3921176762407, reward_pressure: 0.8770000000000004
Processed Iteration 550,episodic return 260.21917537075547, reward_pressure: 0.8269999999999996
Processed Iteration 600,episodic return 288.63831520890295, reward_pressure: 0.7770000000000001
Processed Iteration 650,episodic return 286.21170011482695, reward_pressure: 0.727
Processed Iteration 700,episodic return 279.71538994805286, reward_pressure: 0.676999999999999
Processed Iteration 750,episodic return 330.58538186037987, reward_pressure: 0.6809999999999996
Processed Iteration 800,episodic return 379.95085634489783, reward_pressure: 0.8230000000000001
Processed Iteration 850,episodic return 524.5457095655495, reward_pressure: 0.982
Processed Iteration 900,episodic return 568.4553897442141, reward_pressure: 0.9600000000000005
Processed Iteration 950,episodic return 1629.4333912707277, reward_pressure: 0.996
Processed Iteration 1000,episodic return 1392.8479586734124, reward_pressure: 0.9920000000000004
Processed Iteration 1050,episodic return 1704.3543100635634, reward_pressure: 0.9930000000000004
Processed Iteration 1100,episodic return 1442.8129078816805, reward_pressure: 1.0
Processed Iteration 1150,episodic return 983.9886557792405, reward_pressure: 0.9679999999999996
Processed Iteration 1200,episodic return 1717.0887885041968, reward_pressure: 0.983000000000001
Processed Iteration 1250,episodic return 2453.7347073861656, reward_pressure: 0.9329999999999993
Processed Iteration 1300,episodic return 4538.927475120856, reward_pressure: 0.9260000000000006
Processed Iteration 1350,episodic return 4092.1856674026117, reward_pressure: 0.923999999999999
Processed Iteration 1400,episodic return 4972.277204330873, reward_pressure: 0.9370000000000006
Processed Iteration 1450,episodic return 4548.924358610724, reward_pressure: 0.9970000000000002
Processed Iteration 1500,episodic return 5871.190666341342, reward_pressure: 0.9470000000000003
Processed Iteration 1550,episodic return 7839.864320473614, reward_pressure: 0.8969999999999994
Processed Iteration 1600,episodic return 6698.865416820222, reward_pressure: 0.8470000000000004
Processed Iteration 1650,episodic return 6304.617367751176, reward_pressure: 0.7969999999999999
Processed Iteration 1700,episodic return 7960.074637173429, reward_pressure: 0.7919999999999999
Processed Iteration 1750,episodic return 5816.691650290164, reward_pressure: 0.758
Processed Iteration 1800,episodic return 8329.717309518852, reward_pressure: 0.7079999999999997
Processed Iteration 1850,episodic return 8532.524196152664, reward_pressure: 0.6579999999999993
Processed Iteration 1900,episodic return 9175.162144508278, reward_pressure: 0.6080000000000004
Processed Iteration 1950,episodic return 9359.224821517126, reward_pressure: 0.564
Processed Iteration 2000,episodic return 7556.7251316078255, reward_pressure: 0.6489999999999992
