Processed Iteration 50,episodic return 203.98051660214804, reward_pressure: 1.0
Processed Iteration 100,episodic return 484.5693093399128, reward_pressure: 1.0
Processed Iteration 150,episodic return 860.3759841418375, reward_pressure: 1.0
Processed Iteration 200,episodic return 1171.8902905073032, reward_pressure: 1.0
Processed Iteration 250,episodic return 1313.3877648876178, reward_pressure: 1.0
Processed Iteration 300,episodic return 1423.2598447188843, reward_pressure: 1.0
Processed Iteration 350,episodic return 1386.695944079012, reward_pressure: 1.0
Processed Iteration 400,episodic return 1463.2779050752229, reward_pressure: 1.0
Processed Iteration 450,episodic return 1510.7276979520832, reward_pressure: 1.0
Processed Iteration 500,episodic return 1545.5773111088556, reward_pressure: 1.0
Processed Iteration 550,episodic return 1601.3135502073956, reward_pressure: 1.0
Processed Iteration 600,episodic return 1586.1658713796621, reward_pressure: 1.0
Processed Iteration 650,episodic return 1538.3694061250874, reward_pressure: 1.0
Processed Iteration 700,episodic return 1573.2964565253621, reward_pressure: 1.0
Processed Iteration 750,episodic return 1671.5272876431409, reward_pressure: 1.0
Processed Iteration 800,episodic return 1688.4376538451834, reward_pressure: 1.0
Processed Iteration 850,episodic return 1567.3195716722732, reward_pressure: 1.0
Processed Iteration 900,episodic return 1618.8730521511054, reward_pressure: 1.0
Processed Iteration 950,episodic return 1578.471530017777, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1591.0760144508376, reward_pressure: 1.0
Processed Iteration 1050,episodic return 1618.897030248267, reward_pressure: 1.0
Processed Iteration 1100,episodic return 1624.2449047436464, reward_pressure: 1.0
Processed Iteration 1150,episodic return 1559.7960147370309, reward_pressure: 1.0
Processed Iteration 1200,episodic return 1672.8898159991454, reward_pressure: 1.0
Processed Iteration 1250,episodic return 1559.6105646412266, reward_pressure: 1.0
Processed Iteration 1300,episodic return 1653.2716514360075, reward_pressure: 1.0
Processed Iteration 1350,episodic return 1639.6920761217998, reward_pressure: 1.0
Processed Iteration 1400,episodic return 1629.036266813697, reward_pressure: 1.0
Processed Iteration 1450,episodic return 1726.855009013003, reward_pressure: 1.0
Processed Iteration 1500,episodic return 1565.3236623472194, reward_pressure: 1.0
Processed Iteration 1550,episodic return 1705.265527966355, reward_pressure: 1.0
Processed Iteration 1600,episodic return 1564.9274427573023, reward_pressure: 1.0
Processed Iteration 1650,episodic return 1650.5894048710586, reward_pressure: 1.0
Processed Iteration 1700,episodic return 1584.81991289729, reward_pressure: 1.0
Processed Iteration 1750,episodic return 1649.0936251243268, reward_pressure: 1.0
Processed Iteration 1800,episodic return 1612.0562351854564, reward_pressure: 1.0
Processed Iteration 1850,episodic return 1619.9907166796804, reward_pressure: 1.0
Processed Iteration 1900,episodic return 1638.4101460438596, reward_pressure: 1.0
Processed Iteration 1950,episodic return 1657.1110782158678, reward_pressure: 1.0
Processed Iteration 2000,episodic return 1658.9547749517387, reward_pressure: 1.0
