Processed Iteration 50,episodic return -171.39385730974135, reward_pressure: 1.0
Processed Iteration 100,episodic return 517.3808422679334, reward_pressure: 1.0
Processed Iteration 150,episodic return 1464.5219996735382, reward_pressure: 1.0
Processed Iteration 200,episodic return 2848.2760154384887, reward_pressure: 1.0
Processed Iteration 250,episodic return 3670.6563543288253, reward_pressure: 1.0
Processed Iteration 300,episodic return 3998.4417073758004, reward_pressure: 1.0
Processed Iteration 350,episodic return 4270.58209370665, reward_pressure: 0.9910000000000003
Processed Iteration 400,episodic return 4465.048590343592, reward_pressure: 1.0
Processed Iteration 450,episodic return 4333.193530533399, reward_pressure: 0.9790000000000009
Processed Iteration 500,episodic return 4228.986033650495, reward_pressure: 0.9289999999999992
Processed Iteration 550,episodic return 4299.731355647196, reward_pressure: 0.8790000000000003
Processed Iteration 600,episodic return 4205.619372697522, reward_pressure: 0.8289999999999996
Processed Iteration 650,episodic return 4208.0526854152795, reward_pressure: 0.7790000000000002
Processed Iteration 700,episodic return 4194.547964921622, reward_pressure: 0.7290000000000001
Processed Iteration 750,episodic return 4340.35273281224, reward_pressure: 0.678999999999999
Processed Iteration 800,episodic return 4278.139365497639, reward_pressure: 0.6290000000000003
Processed Iteration 850,episodic return 4279.165855949414, reward_pressure: 0.5790000000000002
Processed Iteration 900,episodic return 4297.300829468359, reward_pressure: 0.5289999999999996
Processed Iteration 950,episodic return 4316.137529693437, reward_pressure: 0.47899999999999965
Processed Iteration 1000,episodic return 4271.289293537543, reward_pressure: 0.4289999999999993
Processed Iteration 1050,episodic return 4298.134172159933, reward_pressure: 0.3789999999999999
Processed Iteration 1100,episodic return 4257.066590146023, reward_pressure: 0.33699999999999947
Processed Iteration 1150,episodic return 4393.030157096217, reward_pressure: 0.3879999999999997
Processed Iteration 1200,episodic return 4259.686774039626, reward_pressure: 0.36199999999999977
Processed Iteration 1250,episodic return 4261.01255876573, reward_pressure: 0.31199999999999933
Processed Iteration 1300,episodic return 4384.217051062854, reward_pressure: 0.2619999999999999
Processed Iteration 1350,episodic return 4338.542341159383, reward_pressure: 0.2119999999999994
Processed Iteration 1400,episodic return 4519.291405098166, reward_pressure: 0.19699999999999945
Processed Iteration 1450,episodic return 4291.946993863699, reward_pressure: 0.16499999999999956
Processed Iteration 1500,episodic return 4200.49696430211, reward_pressure: 0.11499999999999966
Processed Iteration 1550,episodic return 4411.411642732597, reward_pressure: 0.06499999999999972
Processed Iteration 1600,episodic return 4330.433106598968, reward_pressure: 0.01499999999999991
Processed Iteration 1650,episodic return 4396.992204219739, reward_pressure: 0.0
Processed Iteration 1700,episodic return 4371.810420626302, reward_pressure: 0.0
Processed Iteration 1750,episodic return 4186.99418500057, reward_pressure: 0.0
Processed Iteration 1800,episodic return 4364.90502647042, reward_pressure: 0.0
Processed Iteration 1850,episodic return 4320.550958596471, reward_pressure: 0.0
Processed Iteration 1900,episodic return 4392.2399635807, reward_pressure: 0.0
Processed Iteration 1950,episodic return 4328.061467069191, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4350.6965293370795, reward_pressure: 0.0
