Processed Iteration 50,episodic return 165.59639637085232, reward_pressure: 1.0
Processed Iteration 100,episodic return 602.0014261969831, reward_pressure: 1.0
Processed Iteration 150,episodic return 1002.4977171233731, reward_pressure: 0.9880000000000007
Processed Iteration 200,episodic return 1011.0697984662811, reward_pressure: 0.9379999999999995
Processed Iteration 250,episodic return 1017.3095915156515, reward_pressure: 0.8879999999999998
Processed Iteration 300,episodic return 1024.9395224058883, reward_pressure: 0.8379999999999996
Processed Iteration 350,episodic return 1027.6598618466599, reward_pressure: 0.7880000000000003
Processed Iteration 400,episodic return 1054.6404765681102, reward_pressure: 0.7380000000000002
Processed Iteration 450,episodic return 1074.496547169484, reward_pressure: 0.6879999999999993
Processed Iteration 500,episodic return 1085.234940676226, reward_pressure: 0.6379999999999998
Processed Iteration 550,episodic return 1099.9138883867681, reward_pressure: 0.5880000000000003
Processed Iteration 600,episodic return 1110.4844344287756, reward_pressure: 0.5660000000000001
Processed Iteration 650,episodic return 1111.0330734219183, reward_pressure: 0.5840000000000002
Processed Iteration 700,episodic return 1127.3251681880233, reward_pressure: 0.5339999999999997
Processed Iteration 750,episodic return 1125.097631983295, reward_pressure: 0.4839999999999997
Processed Iteration 800,episodic return 1138.8536303795088, reward_pressure: 0.4339999999999992
Processed Iteration 850,episodic return 1182.2113830339756, reward_pressure: 0.385
Processed Iteration 900,episodic return 1175.339751732168, reward_pressure: 0.39899999999999963
Processed Iteration 950,episodic return 1232.2825035426044, reward_pressure: 0.5799999999999996
Processed Iteration 1000,episodic return 1238.2217533109047, reward_pressure: 0.7149999999999995
Processed Iteration 1050,episodic return 1282.662775674662, reward_pressure: 0.8130000000000007
Processed Iteration 1100,episodic return 1291.4786935938102, reward_pressure: 0.9399999999999997
Processed Iteration 1150,episodic return 1429.1341946855557, reward_pressure: 0.9840000000000001
Processed Iteration 1200,episodic return 1357.7548383891158, reward_pressure: 0.9790000000000009
Processed Iteration 1250,episodic return 1382.3830113358172, reward_pressure: 0.9289999999999992
Processed Iteration 1300,episodic return 1440.067440713066, reward_pressure: 0.885
Processed Iteration 1350,episodic return 1418.415935489969, reward_pressure: 0.8939999999999995
Processed Iteration 1400,episodic return 1465.6173185651642, reward_pressure: 0.8460000000000004
Processed Iteration 1450,episodic return 1504.8529662642732, reward_pressure: 0.8779999999999992
Processed Iteration 1500,episodic return 1452.4165373882568, reward_pressure: 0.8720000000000008
Processed Iteration 1550,episodic return 1476.3364210029222, reward_pressure: 0.8219999999999996
Processed Iteration 1600,episodic return 1542.6161566557564, reward_pressure: 0.8140000000000006
Processed Iteration 1650,episodic return 1582.002730872582, reward_pressure: 0.9239999999999996
Processed Iteration 1700,episodic return 1577.0157131023623, reward_pressure: 0.9970000000000002
Processed Iteration 1750,episodic return 1537.5865003678578, reward_pressure: 0.9470000000000003
Processed Iteration 1800,episodic return 1525.893252046647, reward_pressure: 0.8969999999999994
Processed Iteration 1850,episodic return 1596.084988491451, reward_pressure: 0.8470000000000004
Processed Iteration 1900,episodic return 1712.4320623763895, reward_pressure: 0.8500000000000003
Processed Iteration 1950,episodic return 1803.7829202886405, reward_pressure: 0.996
Processed Iteration 2000,episodic return 1747.9072351704162, reward_pressure: 0.9540000000000006
Processed Iteration 2050,episodic return 1714.635364459998, reward_pressure: 0.9410000000000006
Processed Iteration 2100,episodic return 1799.785679603688, reward_pressure: 0.9129999999999991
Processed Iteration 2150,episodic return 1828.5289890315412, reward_pressure: 0.9390000000000006
Processed Iteration 2200,episodic return 1592.4893410398122, reward_pressure: 0.9109999999999991
Processed Iteration 2250,episodic return 1675.440199684027, reward_pressure: 0.8610000000000008
Processed Iteration 2300,episodic return 1794.5706107550589, reward_pressure: 0.8109999999999998
Processed Iteration 2350,episodic return 1915.7055633483528, reward_pressure: 0.7619999999999999
Processed Iteration 2400,episodic return 2089.2188064940965, reward_pressure: 0.9349999999999998
Processed Iteration 2450,episodic return 2045.8726826185741, reward_pressure: 0.982000000000001
Processed Iteration 2500,episodic return 2037.7128734386474, reward_pressure: 0.9319999999999992
Processed Iteration 2550,episodic return 1963.0559892429562, reward_pressure: 0.8820000000000001
Processed Iteration 2600,episodic return 2116.221357861828, reward_pressure: 0.8319999999999996
Processed Iteration 2650,episodic return 2158.5662751120017, reward_pressure: 0.7820000000000001
Processed Iteration 2700,episodic return 2067.890319490305, reward_pressure: 0.7320000000000002
Processed Iteration 2750,episodic return 2050.9863458385407, reward_pressure: 0.6819999999999992
Processed Iteration 2800,episodic return 2005.9184449917539, reward_pressure: 0.6320000000000001
Processed Iteration 2850,episodic return 2077.854986557919, reward_pressure: 0.5820000000000002
Processed Iteration 2900,episodic return 2077.888699242019, reward_pressure: 0.5319999999999997
Processed Iteration 2950,episodic return 2159.856284394479, reward_pressure: 0.48199999999999965
Processed Iteration 3000,episodic return 2113.205109535699, reward_pressure: 0.4319999999999993
