Processed Iteration 50,episodic return 110.777683034827, reward_pressure: 1.0
Processed Iteration 100,episodic return 766.0483624354238, reward_pressure: 1.0
Processed Iteration 150,episodic return 998.5748779642174, reward_pressure: 0.983000000000001
Processed Iteration 200,episodic return 1005.2171922051238, reward_pressure: 0.9329999999999993
Processed Iteration 250,episodic return 1009.3760868048068, reward_pressure: 0.8830000000000001
Processed Iteration 300,episodic return 1010.8538315443267, reward_pressure: 0.8329999999999997
Processed Iteration 350,episodic return 1014.4885996609577, reward_pressure: 0.7830000000000003
Processed Iteration 400,episodic return 1014.7543865037368, reward_pressure: 0.7330000000000001
Processed Iteration 450,episodic return 1013.5749820467344, reward_pressure: 0.6829999999999992
Processed Iteration 500,episodic return 1021.0015380601234, reward_pressure: 0.7280000000000001
Processed Iteration 550,episodic return 1052.0255763375294, reward_pressure: 1.0
Processed Iteration 600,episodic return 1060.5741893137013, reward_pressure: 1.0
Processed Iteration 650,episodic return 1062.3269636586053, reward_pressure: 1.0
Processed Iteration 700,episodic return 1072.6799370149154, reward_pressure: 1.0
Processed Iteration 750,episodic return 1082.8168231598415, reward_pressure: 1.0
Processed Iteration 800,episodic return 1084.2484473938825, reward_pressure: 1.0
Processed Iteration 850,episodic return 1083.5895933595564, reward_pressure: 0.9640000000000007
Processed Iteration 900,episodic return 1085.5519093835817, reward_pressure: 0.9420000000000006
Processed Iteration 950,episodic return 1086.1747742179077, reward_pressure: 0.985
Processed Iteration 1000,episodic return 1084.8189012362243, reward_pressure: 0.9680000000000009
Processed Iteration 1050,episodic return 1089.1012335830412, reward_pressure: 0.9609999999999996
Processed Iteration 1100,episodic return 1091.533421294935, reward_pressure: 1.0
Processed Iteration 1150,episodic return 1099.188114652729, reward_pressure: 1.0
Processed Iteration 1200,episodic return 1101.8116851989041, reward_pressure: 1.0
Processed Iteration 1250,episodic return 1100.9740157704762, reward_pressure: 1.0
Processed Iteration 1300,episodic return 1104.0956097176902, reward_pressure: 0.9850000000000009
Processed Iteration 1350,episodic return 1105.6284410390472, reward_pressure: 0.981
Processed Iteration 1400,episodic return 1102.4182791645458, reward_pressure: 0.9690000000000007
Processed Iteration 1450,episodic return 1100.874318151338, reward_pressure: 0.918999999999999
Processed Iteration 1500,episodic return 1099.1468241361633, reward_pressure: 0.8690000000000009
Processed Iteration 1550,episodic return 1102.9006671159927, reward_pressure: 0.8189999999999995
Processed Iteration 1600,episodic return 1098.8763616495157, reward_pressure: 0.769
Processed Iteration 1650,episodic return 1104.6325566364349, reward_pressure: 0.7369999999999998
Processed Iteration 1700,episodic return 1104.5774484943004, reward_pressure: 0.7320000000000002
Processed Iteration 1750,episodic return 1105.3263063380637, reward_pressure: 0.7359999999999998
Processed Iteration 1800,episodic return 1106.4854912128378, reward_pressure: 0.7299999999999993
Processed Iteration 1850,episodic return 1105.3318510265622, reward_pressure: 0.795
Processed Iteration 1900,episodic return 1105.5742484600476, reward_pressure: 0.7450000000000001
Processed Iteration 1950,episodic return 1107.3891117275657, reward_pressure: 0.6949999999999993
Processed Iteration 2000,episodic return 1108.4341212487739, reward_pressure: 0.6749999999999997
Processed Iteration 2050,episodic return 1107.7784260843737, reward_pressure: 0.674999999999999
Processed Iteration 2100,episodic return 1103.8773962596433, reward_pressure: 0.6979999999999997
Processed Iteration 2150,episodic return 1105.981666695152, reward_pressure: 0.6519999999999994
Processed Iteration 2200,episodic return 1105.8351332780805, reward_pressure: 0.6020000000000004
Processed Iteration 2250,episodic return 1086.0495370743147, reward_pressure: 0.5579999999999999
Processed Iteration 2300,episodic return 1105.3519494185002, reward_pressure: 0.6769999999999997
Processed Iteration 2350,episodic return 1109.3569457134465, reward_pressure: 0.668999999999999
Processed Iteration 2400,episodic return 1102.2929984087941, reward_pressure: 0.6190000000000004
Processed Iteration 2450,episodic return 1102.2620294607054, reward_pressure: 0.569
Processed Iteration 2500,episodic return 1096.9570980460185, reward_pressure: 0.5189999999999998
Processed Iteration 2550,episodic return 1098.1287560733538, reward_pressure: 0.4689999999999995
Processed Iteration 2600,episodic return 1100.4241465633352, reward_pressure: 0.41899999999999954
Processed Iteration 2650,episodic return 999.7747601735193, reward_pressure: 0.43399999999999944
Processed Iteration 2700,episodic return 1073.4929336661723, reward_pressure: 0.4259999999999998
Processed Iteration 2750,episodic return 1111.27568898531, reward_pressure: 0.4399999999999992
Processed Iteration 2800,episodic return 1098.51819562849, reward_pressure: 0.3900000000000001
Processed Iteration 2850,episodic return 1032.9440037008005, reward_pressure: 0.33999999999999964
Processed Iteration 2900,episodic return 907.4752459233569, reward_pressure: 0.2899999999999996
Processed Iteration 2950,episodic return 909.2372754587303, reward_pressure: 0.2399999999999997
Processed Iteration 3000,episodic return 945.7004565190597, reward_pressure: 0.18999999999999967
