Processed Iteration 50,episodic return 104.60789434278199, reward_pressure: 1.0
Processed Iteration 100,episodic return 334.0692776070031, reward_pressure: 1.0
Processed Iteration 150,episodic return 962.0518732073532, reward_pressure: 1.0
Processed Iteration 200,episodic return 1004.6165707346581, reward_pressure: 0.9530000000000007
Processed Iteration 250,episodic return 1008.4947889266289, reward_pressure: 0.9029999999999991
Processed Iteration 300,episodic return 1012.5005714920289, reward_pressure: 0.8530000000000009
Processed Iteration 350,episodic return 1017.0779092893448, reward_pressure: 0.8029999999999998
Processed Iteration 400,episodic return 1024.5337706943885, reward_pressure: 0.8169999999999998
Processed Iteration 450,episodic return 1051.9521769289538, reward_pressure: 0.983
Processed Iteration 500,episodic return 1065.6728506680251, reward_pressure: 1.0
Processed Iteration 550,episodic return 1072.9040318088253, reward_pressure: 1.0
Processed Iteration 600,episodic return 1080.867540400528, reward_pressure: 1.0
Processed Iteration 650,episodic return 1091.955927758152, reward_pressure: 1.0
Processed Iteration 700,episodic return 1100.3198752288731, reward_pressure: 1.0
Processed Iteration 750,episodic return 1103.9596956006646, reward_pressure: 1.0
Processed Iteration 800,episodic return 1101.8737321619917, reward_pressure: 0.981000000000001
Processed Iteration 850,episodic return 1102.4762151911161, reward_pressure: 0.9869999999999999
Processed Iteration 900,episodic return 1104.713098023742, reward_pressure: 0.9720000000000009
Processed Iteration 950,episodic return 1107.08783939994, reward_pressure: 0.921999999999999
Processed Iteration 1000,episodic return 1107.5710068360033, reward_pressure: 0.8969999999999994
Processed Iteration 1050,episodic return 1104.5277049106373, reward_pressure: 0.8750000000000006
Processed Iteration 1100,episodic return 1103.190087591405, reward_pressure: 0.8249999999999996
Processed Iteration 1150,episodic return 1102.2786315059047, reward_pressure: 0.7750000000000001
Processed Iteration 1200,episodic return 1099.6338286817074, reward_pressure: 0.725
Processed Iteration 1250,episodic return 1099.9706839758446, reward_pressure: 0.674999999999999
Processed Iteration 1300,episodic return 1100.902351853371, reward_pressure: 0.6250000000000006
Processed Iteration 1350,episodic return 1102.3351319777782, reward_pressure: 0.5750000000000002
Processed Iteration 1400,episodic return 1103.929681911574, reward_pressure: 0.5249999999999997
Processed Iteration 1450,episodic return 1103.2872610012707, reward_pressure: 0.4749999999999996
Processed Iteration 1500,episodic return 1103.496264179146, reward_pressure: 0.42499999999999943
Processed Iteration 1550,episodic return 1106.7037982146428, reward_pressure: 0.3839999999999996
Processed Iteration 1600,episodic return 1107.898957005562, reward_pressure: 0.5499999999999999
Processed Iteration 1650,episodic return 1108.9423100920449, reward_pressure: 0.49999999999999994
Processed Iteration 1700,episodic return 1111.2723095125727, reward_pressure: 0.502
Processed Iteration 1750,episodic return 1107.68584371625, reward_pressure: 0.5289999999999996
Processed Iteration 1800,episodic return 1097.3089886207808, reward_pressure: 0.47899999999999965
Processed Iteration 1850,episodic return 1125.1163505673935, reward_pressure: 0.49999999999999994
Processed Iteration 1900,episodic return 1076.877876028943, reward_pressure: 0.44999999999999934
Processed Iteration 1950,episodic return 1092.3178900570865, reward_pressure: 0.39999999999999963
Processed Iteration 2000,episodic return 1194.7273102411355, reward_pressure: 0.3919999999999999
Processed Iteration 2050,episodic return 1286.4083741644615, reward_pressure: 0.6989999999999996
Processed Iteration 2100,episodic return 1323.2124401186547, reward_pressure: 0.8639999999999992
Processed Iteration 2150,episodic return 1355.1804333536718, reward_pressure: 0.9460000000000006
Processed Iteration 2200,episodic return 1305.8022401174014, reward_pressure: 0.9039999999999992
Processed Iteration 2250,episodic return 1311.7709172962357, reward_pressure: 0.8540000000000008
Processed Iteration 2300,episodic return 1382.526992506602, reward_pressure: 0.8630000000000009
Processed Iteration 2350,episodic return 1416.500269990419, reward_pressure: 0.9839999999999999
Processed Iteration 2400,episodic return 1375.6592314109894, reward_pressure: 0.9680000000000009
Processed Iteration 2450,episodic return 1493.7261903553456, reward_pressure: 0.93
Processed Iteration 2500,episodic return 1573.6025857122302, reward_pressure: 0.9839999999999999
Processed Iteration 2550,episodic return 1560.8583598083621, reward_pressure: 0.976000000000001
Processed Iteration 2600,episodic return 1504.7446364552886, reward_pressure: 0.925999999999999
Processed Iteration 2650,episodic return 1531.7470490049525, reward_pressure: 0.8760000000000006
Processed Iteration 2700,episodic return 1571.1890383911225, reward_pressure: 0.8350000000000004
Processed Iteration 2750,episodic return 1528.934326641957, reward_pressure: 0.8679999999999999
Processed Iteration 2800,episodic return 1518.6670094074204, reward_pressure: 0.8820000000000001
Processed Iteration 2850,episodic return 1570.3989638898888, reward_pressure: 0.9290000000000005
Processed Iteration 2900,episodic return 1507.9761566334864, reward_pressure: 0.9109999999999991
Processed Iteration 2950,episodic return 1552.1667593592626, reward_pressure: 0.8610000000000008
Processed Iteration 3000,episodic return 1590.5160414540308, reward_pressure: 0.8109999999999998
