Processed Iteration 50,episodic return 115.09418963850534, reward_pressure: 1.0
Processed Iteration 100,episodic return 640.7904250842447, reward_pressure: 1.0
Processed Iteration 150,episodic return 929.9685719273316, reward_pressure: 0.9620000000000006
Processed Iteration 200,episodic return 1005.2054508961556, reward_pressure: 0.9119999999999991
Processed Iteration 250,episodic return 1099.6281345650302, reward_pressure: 0.976
Processed Iteration 300,episodic return 1221.4333949247264, reward_pressure: 1.0
Processed Iteration 350,episodic return 1271.441414379372, reward_pressure: 1.0
Processed Iteration 400,episodic return 1330.1284905280563, reward_pressure: 1.0
Processed Iteration 450,episodic return 1333.0335930708668, reward_pressure: 1.0
Processed Iteration 500,episodic return 1326.4490106753863, reward_pressure: 1.0
Processed Iteration 550,episodic return 1221.1150755497538, reward_pressure: 1.0
Processed Iteration 600,episodic return 1409.819599985884, reward_pressure: 0.9899999999999999
Processed Iteration 650,episodic return 1435.685162795716, reward_pressure: 0.9810000000000008
Processed Iteration 700,episodic return 1461.6544383123507, reward_pressure: 1.0
Processed Iteration 750,episodic return 1354.6472812492127, reward_pressure: 0.9819999999999999
Processed Iteration 800,episodic return 1373.7906231245818, reward_pressure: 0.9740000000000009
Processed Iteration 850,episodic return 1433.1606553407014, reward_pressure: 0.991
Processed Iteration 900,episodic return 1383.4376559596485, reward_pressure: 0.9799999999999998
Processed Iteration 950,episodic return 1533.5254046173598, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1499.6704168662418, reward_pressure: 0.9640000000000007
Processed Iteration 1050,episodic return 1557.6392139772922, reward_pressure: 0.992
Processed Iteration 1100,episodic return 1457.4629422645469, reward_pressure: 1.0
Processed Iteration 1150,episodic return 1493.2275214336373, reward_pressure: 0.9770000000000009
Processed Iteration 1200,episodic return 1529.932649974579, reward_pressure: 0.9269999999999992
Processed Iteration 1250,episodic return 1559.5178907509285, reward_pressure: 0.8770000000000004
Processed Iteration 1300,episodic return 1458.5959859643074, reward_pressure: 0.8269999999999996
Processed Iteration 1350,episodic return 1508.0522249260275, reward_pressure: 0.7770000000000001
Processed Iteration 1400,episodic return 1412.7107279147988, reward_pressure: 0.727
Processed Iteration 1450,episodic return 1393.8128637459158, reward_pressure: 0.676999999999999
Processed Iteration 1500,episodic return 1469.464085149693, reward_pressure: 0.6270000000000004
Processed Iteration 1550,episodic return 1387.0177938457887, reward_pressure: 0.5770000000000001
Processed Iteration 1600,episodic return 1501.0391471543885, reward_pressure: 0.5269999999999997
Processed Iteration 1650,episodic return 1433.797919308806, reward_pressure: 0.4769999999999996
Processed Iteration 1700,episodic return 1361.1376177518268, reward_pressure: 0.4269999999999994
Processed Iteration 1750,episodic return 1371.859291354459, reward_pressure: 0.3769999999999999
Processed Iteration 1800,episodic return 1461.771389253639, reward_pressure: 0.3269999999999994
Processed Iteration 1850,episodic return 1502.0084199962744, reward_pressure: 0.27699999999999986
Processed Iteration 1900,episodic return 1444.5683143071803, reward_pressure: 0.22699999999999954
Processed Iteration 1950,episodic return 1420.9008596433625, reward_pressure: 0.17699999999999963
Processed Iteration 2000,episodic return 1479.841262684922, reward_pressure: 0.1269999999999996
