Processed Iteration 50,episodic return 92.25406763394122, reward_pressure: 1.0
Processed Iteration 100,episodic return 356.7305397404613, reward_pressure: 1.0
Processed Iteration 150,episodic return 872.0690534501626, reward_pressure: 1.0
Processed Iteration 200,episodic return 1024.5820576475753, reward_pressure: 0.9980000000000001
Processed Iteration 250,episodic return 1051.368411196436, reward_pressure: 0.9480000000000004
Processed Iteration 300,episodic return 1054.989670715617, reward_pressure: 0.8979999999999992
Processed Iteration 350,episodic return 1057.3089622552118, reward_pressure: 0.8480000000000005
Processed Iteration 400,episodic return 1060.719682721744, reward_pressure: 0.7979999999999998
Processed Iteration 450,episodic return 1062.863555808752, reward_pressure: 0.748
Processed Iteration 500,episodic return 1066.0843222758572, reward_pressure: 0.6979999999999995
Processed Iteration 550,episodic return 1070.2477914388862, reward_pressure: 0.6479999999999992
Processed Iteration 600,episodic return 1076.336768161713, reward_pressure: 0.5980000000000004
Processed Iteration 650,episodic return 1078.0398223361822, reward_pressure: 0.5479999999999999
Processed Iteration 700,episodic return 1079.1710755003776, reward_pressure: 0.4979999999999999
Processed Iteration 750,episodic return 1070.6165024617792, reward_pressure: 0.44799999999999934
Processed Iteration 800,episodic return 1077.3489871249121, reward_pressure: 0.3979999999999997
Processed Iteration 850,episodic return 1071.4975801608555, reward_pressure: 0.3479999999999997
Processed Iteration 900,episodic return 1077.1538333806363, reward_pressure: 0.2979999999999994
Processed Iteration 950,episodic return 1078.2748041545915, reward_pressure: 0.24799999999999983
Processed Iteration 1000,episodic return 1077.8946617372496, reward_pressure: 0.1979999999999995
Processed Iteration 1050,episodic return 1077.69535194576, reward_pressure: 0.14799999999999955
Processed Iteration 1100,episodic return 1077.4899754095607, reward_pressure: 0.09799999999999967
Processed Iteration 1150,episodic return 1077.9959867256239, reward_pressure: 0.04799999999999969
Processed Iteration 1200,episodic return 1077.1322612370207, reward_pressure: 0.0
Processed Iteration 1250,episodic return 1076.5828022819915, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1081.344330228966, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1083.1115869927694, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1082.351896620811, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1080.8316273200926, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1078.5685332723906, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1080.8402724228565, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1079.858897312614, reward_pressure: 0.0
Processed Iteration 1650,episodic return 1080.6002269894682, reward_pressure: 0.0
Processed Iteration 1700,episodic return 1082.849348929752, reward_pressure: 0.0
Processed Iteration 1750,episodic return 1083.6637081991023, reward_pressure: 0.0
Processed Iteration 1800,episodic return 1086.2939737842153, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1087.8274820977451, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1086.7712468618045, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1085.7267019070223, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1084.8983234959849, reward_pressure: 0.0
Processed Iteration 2050,episodic return 1086.9423171086598, reward_pressure: 0.0
Processed Iteration 2100,episodic return 1087.742600673192, reward_pressure: 0.0
Processed Iteration 2150,episodic return 1088.7190266949392, reward_pressure: 0.0
Processed Iteration 2200,episodic return 1087.3300938103464, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1086.4280040501633, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1087.4332555758876, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1087.6741559343975, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1088.8680038012408, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1089.7287232213835, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1043.6343100619615, reward_pressure: 0.0
Processed Iteration 2550,episodic return 307.8745469066759, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1041.7149575621838, reward_pressure: 0.029999999999999992
Processed Iteration 2650,episodic return 2332.044106552515, reward_pressure: 0.14600000000000007
Processed Iteration 2700,episodic return 2687.030272354212, reward_pressure: 0.096
Processed Iteration 2750,episodic return 2365.0270468229537, reward_pressure: 0.046000000000000006
Processed Iteration 2800,episodic return 1574.6540517889248, reward_pressure: 1.27675647831893e-17
Processed Iteration 2850,episodic return 2274.760310803493, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2156.617274608875, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2114.623133596792, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2071.10176599517, reward_pressure: 0.0
