Processed Iteration 50,episodic return -167.53394912086253, reward_pressure: 1.0
Processed Iteration 100,episodic return 568.0197103509039, reward_pressure: 1.0
Processed Iteration 150,episodic return 1293.659751916217, reward_pressure: 1.0
Processed Iteration 200,episodic return 1747.572874885152, reward_pressure: 1.0
Processed Iteration 250,episodic return 2221.25403237961, reward_pressure: 1.0
Processed Iteration 300,episodic return 2348.5434940676037, reward_pressure: 1.0
Processed Iteration 350,episodic return 2478.8486934800712, reward_pressure: 1.0
Processed Iteration 400,episodic return 2449.068063313005, reward_pressure: 0.9690000000000007
Processed Iteration 450,episodic return 2470.7418797933888, reward_pressure: 0.918999999999999
Processed Iteration 500,episodic return 2200.109201479833, reward_pressure: 0.8690000000000009
Processed Iteration 550,episodic return 2393.789611122832, reward_pressure: 0.8189999999999995
Processed Iteration 600,episodic return 2456.669827621291, reward_pressure: 0.769
Processed Iteration 650,episodic return 2621.9297380818653, reward_pressure: 0.7189999999999999
Processed Iteration 700,episodic return 2834.369448770977, reward_pressure: 0.7169999999999997
Processed Iteration 750,episodic return 2977.752072899596, reward_pressure: 0.8779999999999991
Processed Iteration 800,episodic return 3008.703267323211, reward_pressure: 0.8670000000000005
Processed Iteration 850,episodic return 3072.123641332277, reward_pressure: 0.971
Processed Iteration 900,episodic return 3082.861784194085, reward_pressure: 0.9670000000000007
Processed Iteration 950,episodic return 3047.4647128695997, reward_pressure: 0.916999999999999
Processed Iteration 1000,episodic return 3175.1534315472004, reward_pressure: 0.867000000000001
Processed Iteration 1050,episodic return 3139.3435388303837, reward_pressure: 0.8169999999999996
Processed Iteration 1100,episodic return 3041.281511299649, reward_pressure: 0.767
Processed Iteration 1150,episodic return 3057.7001934340615, reward_pressure: 0.7169999999999999
Processed Iteration 1200,episodic return 3039.1655436613055, reward_pressure: 0.6669999999999991
Processed Iteration 1250,episodic return 3042.218756549086, reward_pressure: 0.6170000000000004
Processed Iteration 1300,episodic return 3185.7466610166725, reward_pressure: 0.567
Processed Iteration 1350,episodic return 3195.2190564856164, reward_pressure: 0.5169999999999999
Processed Iteration 1400,episodic return 3087.001913633399, reward_pressure: 0.46699999999999947
Processed Iteration 1450,episodic return 3153.507434030261, reward_pressure: 0.4169999999999996
Processed Iteration 1500,episodic return 3100.989999718059, reward_pressure: 0.36699999999999977
Processed Iteration 1550,episodic return 3138.8434258397506, reward_pressure: 0.3169999999999993
Processed Iteration 1600,episodic return 3056.7087091014687, reward_pressure: 0.2669999999999999
Processed Iteration 1650,episodic return 2907.3612670867033, reward_pressure: 0.2169999999999994
Processed Iteration 1700,episodic return 2977.8849117545005, reward_pressure: 0.1669999999999996
Processed Iteration 1750,episodic return 2952.0643289168884, reward_pressure: 0.11699999999999966
Processed Iteration 1800,episodic return 3044.8949848763045, reward_pressure: 0.06699999999999974
Processed Iteration 1850,episodic return 3089.298362063003, reward_pressure: 0.016999999999999897
Processed Iteration 1900,episodic return 2999.0090227225346, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3097.9033354768153, reward_pressure: 0.0
Processed Iteration 2000,episodic return 3114.578839705246, reward_pressure: 0.0
