Processed Iteration 50,episodic return -97.71402210736406, reward_pressure: 1.0
Processed Iteration 100,episodic return 748.6492858562428, reward_pressure: 1.0
Processed Iteration 150,episodic return 1500.672183328672, reward_pressure: 1.0
Processed Iteration 200,episodic return 1941.885478645174, reward_pressure: 1.0
Processed Iteration 250,episodic return 2632.932116625825, reward_pressure: 1.0
Processed Iteration 300,episodic return 2903.8772475428586, reward_pressure: 1.0
Processed Iteration 350,episodic return 3195.078472893505, reward_pressure: 1.0
Processed Iteration 400,episodic return 3595.9842916911257, reward_pressure: 1.0
Processed Iteration 450,episodic return 4066.4096099694334, reward_pressure: 1.0
Processed Iteration 500,episodic return 4351.784882535703, reward_pressure: 1.0
Processed Iteration 550,episodic return 3872.415358888266, reward_pressure: 1.0
Processed Iteration 600,episodic return 4353.225913328812, reward_pressure: 0.9910000000000005
Processed Iteration 650,episodic return 4333.56729516242, reward_pressure: 0.9719999999999998
Processed Iteration 700,episodic return 4383.097737195074, reward_pressure: 0.981000000000001
Processed Iteration 750,episodic return 4335.7546806887485, reward_pressure: 0.9309999999999993
Processed Iteration 800,episodic return 4319.593099236817, reward_pressure: 0.8810000000000002
Processed Iteration 850,episodic return 4119.838537301231, reward_pressure: 0.8309999999999996
Processed Iteration 900,episodic return 4043.1835084420627, reward_pressure: 0.7810000000000002
Processed Iteration 950,episodic return 4135.171749260263, reward_pressure: 0.7310000000000001
Processed Iteration 1000,episodic return 4026.47497395902, reward_pressure: 0.680999999999999
Processed Iteration 1050,episodic return 4144.398484195554, reward_pressure: 0.6310000000000002
Processed Iteration 1100,episodic return 4140.618078721984, reward_pressure: 0.5810000000000002
Processed Iteration 1150,episodic return 4093.448334379992, reward_pressure: 0.5309999999999997
Processed Iteration 1200,episodic return 4035.9655230646254, reward_pressure: 0.48099999999999965
Processed Iteration 1250,episodic return 4068.7618167924, reward_pressure: 0.43099999999999933
Processed Iteration 1300,episodic return 4073.633347113881, reward_pressure: 0.43899999999999934
Processed Iteration 1350,episodic return 4189.6597581693195, reward_pressure: 0.44499999999999945
Processed Iteration 1400,episodic return 3925.087605095576, reward_pressure: 0.41599999999999965
Processed Iteration 1450,episodic return 3711.176332730425, reward_pressure: 0.3659999999999998
Processed Iteration 1500,episodic return 3767.349342507797, reward_pressure: 0.3159999999999993
Processed Iteration 1550,episodic return 3661.052969298753, reward_pressure: 0.2659999999999999
Processed Iteration 1600,episodic return 3574.566648026166, reward_pressure: 0.21599999999999941
Processed Iteration 1650,episodic return 4013.752696386242, reward_pressure: 0.1659999999999996
Processed Iteration 1700,episodic return 4227.366571356838, reward_pressure: 0.11599999999999966
Processed Iteration 1750,episodic return 2880.7716168521356, reward_pressure: 0.06599999999999973
Processed Iteration 1800,episodic return 3790.343100877255, reward_pressure: 0.015999999999999903
Processed Iteration 1850,episodic return 3871.0538427155475, reward_pressure: 0.0
Processed Iteration 1900,episodic return 4126.087481104306, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3633.9035819788214, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4070.565365120403, reward_pressure: 0.0
