Processed Iteration 50,episodic return -94.76774184947053, reward_pressure: 1.0
Processed Iteration 100,episodic return 690.9083364099856, reward_pressure: 1.0
Processed Iteration 150,episodic return 1653.7349454932419, reward_pressure: 1.0
Processed Iteration 200,episodic return 2139.8147360012504, reward_pressure: 1.0
Processed Iteration 250,episodic return 2463.47586480322, reward_pressure: 1.0
Processed Iteration 300,episodic return 2602.6164494588243, reward_pressure: 1.0
Processed Iteration 350,episodic return 2488.3945336985744, reward_pressure: 0.9900000000000005
Processed Iteration 400,episodic return 2519.3868675556178, reward_pressure: 0.9399999999999997
Processed Iteration 450,episodic return 2529.7775420355892, reward_pressure: 0.8899999999999997
Processed Iteration 500,episodic return 2628.0411534473546, reward_pressure: 0.8399999999999999
Processed Iteration 550,episodic return 2597.8854500551647, reward_pressure: 0.7900000000000003
Processed Iteration 600,episodic return 2622.9129533531404, reward_pressure: 0.7659999999999997
Processed Iteration 650,episodic return 2659.369553129067, reward_pressure: 0.7840000000000003
Processed Iteration 700,episodic return 2740.510716165123, reward_pressure: 0.7760000000000002
Processed Iteration 750,episodic return 2742.993036623342, reward_pressure: 0.8939999999999992
Processed Iteration 800,episodic return 2577.7279351973834, reward_pressure: 0.8560000000000008
Processed Iteration 850,episodic return 2652.5001967717453, reward_pressure: 0.8059999999999998
Processed Iteration 900,episodic return 2659.960611424257, reward_pressure: 0.7559999999999999
Processed Iteration 950,episodic return 2715.7410455033505, reward_pressure: 0.7469999999999999
Processed Iteration 1000,episodic return 2643.2757994903063, reward_pressure: 0.7089999999999997
Processed Iteration 1050,episodic return 2762.6761007625014, reward_pressure: 0.6589999999999994
Processed Iteration 1100,episodic return 2716.444950148627, reward_pressure: 0.6090000000000004
Processed Iteration 1150,episodic return 2904.4581291727222, reward_pressure: 0.6329999999999993
Processed Iteration 1200,episodic return 2849.5773491650557, reward_pressure: 0.6919999999999993
Processed Iteration 1250,episodic return 2784.7001863718237, reward_pressure: 0.7339999999999998
Processed Iteration 1300,episodic return 2851.690602558288, reward_pressure: 0.7149999999999999
Processed Iteration 1350,episodic return 2839.588786210162, reward_pressure: 0.6839999999999996
Processed Iteration 1400,episodic return 2797.3241543013733, reward_pressure: 0.680999999999999
Processed Iteration 1450,episodic return 2833.241166613074, reward_pressure: 0.6310000000000002
Processed Iteration 1500,episodic return 2836.5087261191175, reward_pressure: 0.5810000000000002
Processed Iteration 1550,episodic return 2780.323404033138, reward_pressure: 0.5309999999999997
Processed Iteration 1600,episodic return 2803.7384262455826, reward_pressure: 0.5480000000000002
Processed Iteration 1650,episodic return 2816.093167561916, reward_pressure: 0.5850000000000002
Processed Iteration 1700,episodic return 2846.1202579598676, reward_pressure: 0.5349999999999997
Processed Iteration 1750,episodic return 2740.5148736306232, reward_pressure: 0.4849999999999997
Processed Iteration 1800,episodic return 2791.35609062719, reward_pressure: 0.43499999999999917
Processed Iteration 1850,episodic return 2738.3481059030532, reward_pressure: 0.3850000000000001
Processed Iteration 1900,episodic return 2641.145189884925, reward_pressure: 0.3349999999999995
Processed Iteration 1950,episodic return 2709.9859784176024, reward_pressure: 0.2849999999999997
Processed Iteration 2000,episodic return 2775.148915488366, reward_pressure: 0.23499999999999965
