Processed Iteration 50,episodic return 153.46096723783594, reward_pressure: 1.0
Processed Iteration 100,episodic return 439.01941368135857, reward_pressure: 1.0
Processed Iteration 150,episodic return 758.0693014998324, reward_pressure: 0.9600000000000005
Processed Iteration 200,episodic return 974.2050680633162, reward_pressure: 0.9309999999999999
Processed Iteration 250,episodic return 1067.7016154339815, reward_pressure: 1.0
Processed Iteration 300,episodic return 1120.731473679304, reward_pressure: 1.0
Processed Iteration 350,episodic return 1165.0845313644534, reward_pressure: 1.0
Processed Iteration 400,episodic return 1296.1553288978748, reward_pressure: 1.0
Processed Iteration 450,episodic return 1293.7960377645138, reward_pressure: 0.9940000000000003
Processed Iteration 500,episodic return 1302.7793771968757, reward_pressure: 0.997
Processed Iteration 550,episodic return 1339.3347758337716, reward_pressure: 0.9530000000000007
Processed Iteration 600,episodic return 1310.1074604061373, reward_pressure: 0.9029999999999991
Processed Iteration 650,episodic return 1310.0240895127383, reward_pressure: 0.9379999999999998
Processed Iteration 700,episodic return 1394.7167035463726, reward_pressure: 1.0
Processed Iteration 750,episodic return 1354.1016500006087, reward_pressure: 0.9930000000000004
Processed Iteration 800,episodic return 1437.313788324873, reward_pressure: 0.986
Processed Iteration 850,episodic return 1399.9262338496933, reward_pressure: 0.9640000000000007
Processed Iteration 900,episodic return 1444.8238922692315, reward_pressure: 0.9340000000000002
Processed Iteration 950,episodic return 1472.0834330568819, reward_pressure: 0.9970000000000002
Processed Iteration 1000,episodic return 1505.7301115795585, reward_pressure: 0.991
Processed Iteration 1050,episodic return 1507.8013440365373, reward_pressure: 0.9670000000000007
Processed Iteration 1100,episodic return 1425.4218268378559, reward_pressure: 0.916999999999999
Processed Iteration 1150,episodic return 1260.9839713034712, reward_pressure: 0.867000000000001
Processed Iteration 1200,episodic return 1477.7503062251658, reward_pressure: 0.8169999999999996
Processed Iteration 1250,episodic return 1445.9359973165158, reward_pressure: 0.767
Processed Iteration 1300,episodic return 1331.561570103014, reward_pressure: 0.7169999999999999
Processed Iteration 1350,episodic return 1397.040025317476, reward_pressure: 0.6669999999999991
Processed Iteration 1400,episodic return 1394.1089573021857, reward_pressure: 0.6170000000000004
Processed Iteration 1450,episodic return 1390.1159602420676, reward_pressure: 0.567
Processed Iteration 1500,episodic return 1435.7719818173805, reward_pressure: 0.5169999999999999
Processed Iteration 1550,episodic return 1332.3218107865634, reward_pressure: 0.46699999999999947
Processed Iteration 1600,episodic return 1384.8059811464557, reward_pressure: 0.4169999999999996
Processed Iteration 1650,episodic return 1432.6320919085679, reward_pressure: 0.36699999999999977
Processed Iteration 1700,episodic return 1347.4859955979784, reward_pressure: 0.3169999999999993
Processed Iteration 1750,episodic return 1472.9027093903821, reward_pressure: 0.2669999999999999
Processed Iteration 1800,episodic return 1356.3112917357385, reward_pressure: 0.2169999999999994
Processed Iteration 1850,episodic return 1360.6957846526213, reward_pressure: 0.1669999999999996
Processed Iteration 1900,episodic return 1421.8398468492492, reward_pressure: 0.11699999999999966
Processed Iteration 1950,episodic return 1285.8353573110735, reward_pressure: 0.06699999999999974
Processed Iteration 2000,episodic return 1326.0178308516852, reward_pressure: 0.016999999999999897
