Processed Iteration 50,episodic return -97.58718549508767, reward_pressure: 1.0
Processed Iteration 100,episodic return 823.7179295739951, reward_pressure: 1.0
Processed Iteration 150,episodic return 1508.1511133742347, reward_pressure: 1.0
Processed Iteration 200,episodic return 1822.7584488561877, reward_pressure: 1.0
Processed Iteration 250,episodic return 2021.5153836875832, reward_pressure: 1.0
Processed Iteration 300,episodic return 2157.061000928992, reward_pressure: 0.9972
Processed Iteration 350,episodic return 2387.478462610296, reward_pressure: 0.9883999999999991
Processed Iteration 400,episodic return 2564.5064159741587, reward_pressure: 0.9936000000000001
Processed Iteration 450,episodic return 2454.9280772649595, reward_pressure: 1.0
Processed Iteration 500,episodic return 2689.3372914228676, reward_pressure: 0.9948
Processed Iteration 550,episodic return 2857.8842009865434, reward_pressure: 0.9948000000000001
Processed Iteration 600,episodic return 3010.2874167718, reward_pressure: 1.0
Processed Iteration 650,episodic return 3083.122866294378, reward_pressure: 1.0
Processed Iteration 700,episodic return 3029.313035785255, reward_pressure: 0.9963999999999994
Processed Iteration 750,episodic return 3069.0482325564926, reward_pressure: 0.9763999999999998
Processed Iteration 800,episodic return 3051.6448375312075, reward_pressure: 0.9564000000000001
Processed Iteration 850,episodic return 3092.591120921298, reward_pressure: 0.9364000000000003
Processed Iteration 900,episodic return 2962.082734706017, reward_pressure: 0.9363999999999996
Processed Iteration 950,episodic return 3017.4878839215467, reward_pressure: 0.923600000000001
Processed Iteration 1000,episodic return 3133.9462282687336, reward_pressure: 0.9035999999999992
Processed Iteration 1050,episodic return 3073.848414695171, reward_pressure: 0.8995999999999992
Processed Iteration 1100,episodic return 3041.0441175366363, reward_pressure: 0.8840000000000002
Processed Iteration 1150,episodic return 3003.009000220808, reward_pressure: 0.8639999999999997
Processed Iteration 1200,episodic return 2982.5303614013956, reward_pressure: 0.8440000000000006
Processed Iteration 1250,episodic return 3002.8123279404113, reward_pressure: 0.8240000000000002
Processed Iteration 1300,episodic return 2851.759994747219, reward_pressure: 0.8039999999999998
Processed Iteration 1350,episodic return 3166.0257582022086, reward_pressure: 0.7919999999999996
Processed Iteration 1400,episodic return 3274.5632792391903, reward_pressure: 0.7920000000000006
Processed Iteration 1450,episodic return 3103.7349412081717, reward_pressure: 0.7719999999999994
Processed Iteration 1500,episodic return 3231.506307578011, reward_pressure: 0.7519999999999996
Processed Iteration 1550,episodic return 3010.512671121754, reward_pressure: 0.7319999999999993
Processed Iteration 1600,episodic return 3036.2556123943655, reward_pressure: 0.7119999999999996
Processed Iteration 1650,episodic return 3214.0820728406225, reward_pressure: 0.7123999999999991
Processed Iteration 1700,episodic return 3127.2987178979993, reward_pressure: 0.7075999999999997
Processed Iteration 1750,episodic return 2905.1553040145973, reward_pressure: 0.6875999999999997
Processed Iteration 1800,episodic return 3027.269439162248, reward_pressure: 0.6675999999999997
Processed Iteration 1850,episodic return 3003.4270789336, reward_pressure: 0.6476000000000003
Processed Iteration 1900,episodic return 3038.442659551972, reward_pressure: 0.6276000000000004
Processed Iteration 1950,episodic return 2894.762367684307, reward_pressure: 0.6076000000000004
Processed Iteration 2000,episodic return 2985.1972773243533, reward_pressure: 0.587599999999999
