Processed Iteration 50,episodic return 129.92137315419174, reward_pressure: 1.0
Processed Iteration 100,episodic return 164.52477053178393, reward_pressure: 1.0
Processed Iteration 150,episodic return 207.09154016836845, reward_pressure: 1.0
Processed Iteration 200,episodic return 227.5505083369531, reward_pressure: 0.989999999999999
Processed Iteration 250,episodic return 265.55135630388634, reward_pressure: 0.9700000000000005
Processed Iteration 300,episodic return 309.1462050196748, reward_pressure: 0.9924000000000001
Processed Iteration 350,episodic return 374.92221377712934, reward_pressure: 1.0
Processed Iteration 400,episodic return 402.4019790444087, reward_pressure: 0.9996
Processed Iteration 450,episodic return 649.1721095811549, reward_pressure: 1.0
Processed Iteration 500,episodic return 1941.2802403285532, reward_pressure: 1.0
Processed Iteration 550,episodic return 1401.5794897675282, reward_pressure: 0.9799999999999991
Processed Iteration 600,episodic return 1051.0223545728177, reward_pressure: 0.977599999999999
Processed Iteration 650,episodic return 1511.6810131907853, reward_pressure: 0.9624000000000007
Processed Iteration 700,episodic return 1144.0947034086823, reward_pressure: 0.9431999999999996
Processed Iteration 750,episodic return 1251.7738482221548, reward_pressure: 0.9667999999999993
Processed Iteration 800,episodic return 2094.1390076026046, reward_pressure: 0.9732000000000005
Processed Iteration 850,episodic return 1818.9764228623567, reward_pressure: 0.9531999999999996
Processed Iteration 900,episodic return 1911.8090736875579, reward_pressure: 0.9332000000000008
Processed Iteration 950,episodic return 5347.23891934894, reward_pressure: 0.9131999999999999
Processed Iteration 1000,episodic return 4059.9588181097897, reward_pressure: 0.8932000000000003
Processed Iteration 1050,episodic return 3449.095256578789, reward_pressure: 0.8731999999999993
Processed Iteration 1100,episodic return 5606.708720736098, reward_pressure: 0.8684000000000002
Processed Iteration 1150,episodic return 8091.848671231212, reward_pressure: 0.8715999999999994
Processed Iteration 1200,episodic return 4979.648996410565, reward_pressure: 0.8516000000000006
Processed Iteration 1250,episodic return 4853.210663647603, reward_pressure: 0.8316
Processed Iteration 1300,episodic return 3093.911467504072, reward_pressure: 0.8115999999999997
Processed Iteration 1350,episodic return 7017.659433356025, reward_pressure: 0.7916000000000006
Processed Iteration 1400,episodic return 8269.807908423667, reward_pressure: 0.7715999999999993
Processed Iteration 1450,episodic return 8450.566415382036, reward_pressure: 0.7971999999999998
Processed Iteration 1500,episodic return 7369.335705539795, reward_pressure: 0.7820000000000005
Processed Iteration 1550,episodic return 8371.70051592921, reward_pressure: 0.7619999999999988
Processed Iteration 1600,episodic return 8635.937827484422, reward_pressure: 0.7419999999999995
Processed Iteration 1650,episodic return 8130.514311818025, reward_pressure: 0.7219999999999991
Processed Iteration 1700,episodic return 8137.40677020976, reward_pressure: 0.7051999999999994
Processed Iteration 1750,episodic return 9359.634190141449, reward_pressure: 0.7167999999999995
Processed Iteration 1800,episodic return 8992.590661293088, reward_pressure: 0.6967999999999995
Processed Iteration 1850,episodic return 5114.286491455994, reward_pressure: 0.6767999999999996
Processed Iteration 1900,episodic return 8990.474206006926, reward_pressure: 0.6568
Processed Iteration 1950,episodic return 7705.085607576536, reward_pressure: 0.6368000000000005
Processed Iteration 2000,episodic return 9359.459390223037, reward_pressure: 0.6168000000000002
