Processed Iteration 50,episodic return 119.52333330456058, reward_pressure: 1.0
Processed Iteration 100,episodic return 595.0429748549191, reward_pressure: 1.0
Processed Iteration 150,episodic return 999.8777796135295, reward_pressure: 0.9910000000000005
Processed Iteration 200,episodic return 1007.3425737428313, reward_pressure: 0.9409999999999998
Processed Iteration 250,episodic return 1011.5357625931886, reward_pressure: 0.8909999999999997
Processed Iteration 300,episodic return 1013.6386425520332, reward_pressure: 0.841
Processed Iteration 350,episodic return 1015.4484891733442, reward_pressure: 0.7910000000000003
Processed Iteration 400,episodic return 1017.1446566030288, reward_pressure: 0.7410000000000003
Processed Iteration 450,episodic return 1018.7803961326474, reward_pressure: 0.6909999999999993
Processed Iteration 500,episodic return 1020.5879986777778, reward_pressure: 0.6409999999999997
Processed Iteration 550,episodic return 1021.4407484658614, reward_pressure: 0.5920000000000003
Processed Iteration 600,episodic return 1041.9199472747202, reward_pressure: 0.845
Processed Iteration 650,episodic return 1075.2061673184862, reward_pressure: 1.0
Processed Iteration 700,episodic return 1082.249422478954, reward_pressure: 1.0
Processed Iteration 750,episodic return 1083.1556622661656, reward_pressure: 1.0
Processed Iteration 800,episodic return 1083.682860248968, reward_pressure: 1.0
Processed Iteration 850,episodic return 1084.155527575472, reward_pressure: 0.9950000000000003
Processed Iteration 900,episodic return 1085.2955317106637, reward_pressure: 1.0
Processed Iteration 950,episodic return 1084.2619885582565, reward_pressure: 0.983000000000001
Processed Iteration 1000,episodic return 1083.418411683886, reward_pressure: 0.9329999999999993
Processed Iteration 1050,episodic return 1083.2412134411861, reward_pressure: 0.8830000000000001
Processed Iteration 1100,episodic return 1081.4157779382135, reward_pressure: 0.8329999999999997
Processed Iteration 1150,episodic return 1083.7254300073353, reward_pressure: 0.7830000000000003
Processed Iteration 1200,episodic return 1084.1008672901798, reward_pressure: 0.7330000000000001
Processed Iteration 1250,episodic return 1083.631935057296, reward_pressure: 0.6829999999999992
Processed Iteration 1300,episodic return 1084.3428009138117, reward_pressure: 0.6330000000000001
Processed Iteration 1350,episodic return 1082.8104876122318, reward_pressure: 0.5830000000000002
Processed Iteration 1400,episodic return 1083.1645452570076, reward_pressure: 0.5329999999999997
Processed Iteration 1450,episodic return 1082.7161685586348, reward_pressure: 0.4829999999999997
Processed Iteration 1500,episodic return 1080.6431419559776, reward_pressure: 0.43299999999999916
Processed Iteration 1550,episodic return 1079.9996571334525, reward_pressure: 0.38299999999999995
Processed Iteration 1600,episodic return 1082.2050778646285, reward_pressure: 0.33299999999999946
Processed Iteration 1650,episodic return 1082.984854754843, reward_pressure: 0.2829999999999997
Processed Iteration 1700,episodic return 1093.5644197621068, reward_pressure: 0.5309999999999997
Processed Iteration 1750,episodic return 1108.930327171562, reward_pressure: 0.8920000000000001
Processed Iteration 1800,episodic return 1137.2793198570894, reward_pressure: 1.0
Processed Iteration 1850,episodic return 1192.3493825719268, reward_pressure: 1.0
Processed Iteration 1900,episodic return 1313.8166336820987, reward_pressure: 1.0
Processed Iteration 1950,episodic return 1276.0171426396444, reward_pressure: 0.9690000000000007
Processed Iteration 2000,episodic return 1309.1130896482684, reward_pressure: 0.918999999999999
