Processed Iteration 50,episodic return 104.75983939922034, reward_pressure: 1.0
Processed Iteration 100,episodic return 171.46493805546345, reward_pressure: 1.0
Processed Iteration 150,episodic return 193.83603486252002, reward_pressure: 1.0
Processed Iteration 200,episodic return 224.40142815007636, reward_pressure: 0.9530000000000007
Processed Iteration 250,episodic return 242.82599243506607, reward_pressure: 0.9169999999999997
Processed Iteration 300,episodic return 261.3888082995034, reward_pressure: 0.9960000000000002
Processed Iteration 350,episodic return 313.1249117739511, reward_pressure: 0.9869999999999999
Processed Iteration 400,episodic return 357.0283015302292, reward_pressure: 1.0
Processed Iteration 450,episodic return 385.82885270327347, reward_pressure: 1.0
Processed Iteration 500,episodic return 409.8462745591494, reward_pressure: 0.9970000000000002
Processed Iteration 550,episodic return 825.5277573357946, reward_pressure: 0.9869999999999999
Processed Iteration 600,episodic return 1125.480758671028, reward_pressure: 1.0
Processed Iteration 650,episodic return 1119.750633989028, reward_pressure: 0.9570000000000006
Processed Iteration 700,episodic return 621.4084284349279, reward_pressure: 0.9069999999999991
Processed Iteration 750,episodic return 601.4363672939054, reward_pressure: 0.8570000000000008
Processed Iteration 800,episodic return 643.2002591935927, reward_pressure: 0.8069999999999997
Processed Iteration 850,episodic return 1623.2147150842638, reward_pressure: 0.7569999999999999
Processed Iteration 900,episodic return 1343.2423399369252, reward_pressure: 0.7069999999999997
Processed Iteration 950,episodic return 2333.506155848801, reward_pressure: 0.6569999999999994
Processed Iteration 1000,episodic return 2416.8713582763826, reward_pressure: 0.6070000000000004
Processed Iteration 1050,episodic return 5003.649249734337, reward_pressure: 0.5659999999999998
Processed Iteration 1100,episodic return 7712.508724164242, reward_pressure: 0.6979999999999995
Processed Iteration 1150,episodic return 6480.085547047609, reward_pressure: 0.7059999999999998
Processed Iteration 1200,episodic return 6794.563530538268, reward_pressure: 0.9049999999999997
Processed Iteration 1250,episodic return 4643.038711359332, reward_pressure: 0.9790000000000009
Processed Iteration 1300,episodic return 7604.688326218906, reward_pressure: 0.9759999999999998
Processed Iteration 1350,episodic return 6944.617222695012, reward_pressure: 1.0
Processed Iteration 1400,episodic return 6481.099974069046, reward_pressure: 0.9730000000000009
Processed Iteration 1450,episodic return 5414.498237130261, reward_pressure: 1.0
Processed Iteration 1500,episodic return 5924.522677141731, reward_pressure: 0.9500000000000006
Processed Iteration 1550,episodic return 6603.94263800283, reward_pressure: 0.8999999999999991
Processed Iteration 1600,episodic return 6223.148571141263, reward_pressure: 0.8540000000000005
Processed Iteration 1650,episodic return 3808.0473790557176, reward_pressure: 0.8959999999999994
Processed Iteration 1700,episodic return 4724.714248476297, reward_pressure: 0.8460000000000004
Processed Iteration 1750,episodic return 8820.019966790303, reward_pressure: 0.7959999999999999
Processed Iteration 1800,episodic return 6980.860975654816, reward_pressure: 0.7460000000000001
Processed Iteration 1850,episodic return 5690.74389003705, reward_pressure: 0.6959999999999994
Processed Iteration 1900,episodic return 8639.820232940041, reward_pressure: 0.6459999999999994
Processed Iteration 1950,episodic return 9359.268119667879, reward_pressure: 0.5960000000000004
Processed Iteration 2000,episodic return 9176.499920025431, reward_pressure: 0.5459999999999998
