Processed Iteration 50,episodic return 177.1555501013156, reward_pressure: 1.0
Processed Iteration 100,episodic return 441.3277502187077, reward_pressure: 1.0
Processed Iteration 150,episodic return 767.6954690869658, reward_pressure: 1.0
Processed Iteration 200,episodic return 971.6734677417725, reward_pressure: 0.983000000000001
Processed Iteration 250,episodic return 1003.1391540534212, reward_pressure: 0.9329999999999993
Processed Iteration 300,episodic return 1007.8567795742615, reward_pressure: 0.8830000000000001
Processed Iteration 350,episodic return 1014.0567345941105, reward_pressure: 0.8329999999999997
Processed Iteration 400,episodic return 1034.648553086446, reward_pressure: 0.8750000000000006
Processed Iteration 450,episodic return 1047.604135431092, reward_pressure: 1.0
Processed Iteration 500,episodic return 1058.1146096712307, reward_pressure: 1.0
Processed Iteration 550,episodic return 1070.8528055541976, reward_pressure: 1.0
Processed Iteration 600,episodic return 1082.7018678385298, reward_pressure: 1.0
Processed Iteration 650,episodic return 1093.6803222337162, reward_pressure: 1.0
Processed Iteration 700,episodic return 1099.1660376091734, reward_pressure: 1.0
Processed Iteration 750,episodic return 1081.6665869698747, reward_pressure: 1.0
Processed Iteration 800,episodic return 1102.8404943350815, reward_pressure: 0.9789999999999998
Processed Iteration 850,episodic return 1101.50393924526, reward_pressure: 0.978000000000001
Processed Iteration 900,episodic return 1102.5549389603889, reward_pressure: 0.9279999999999992
Processed Iteration 950,episodic return 1102.8314871692041, reward_pressure: 0.8780000000000004
Processed Iteration 1000,episodic return 1103.962643419485, reward_pressure: 0.8279999999999997
Processed Iteration 1050,episodic return 1102.507401930637, reward_pressure: 0.7949999999999997
Processed Iteration 1100,episodic return 1101.0520419889754, reward_pressure: 0.8340000000000007
Processed Iteration 1150,episodic return 1100.8835797101704, reward_pressure: 0.8159999999999995
Processed Iteration 1200,episodic return 1102.6124828155328, reward_pressure: 0.7659999999999999
Processed Iteration 1250,episodic return 1101.920030672828, reward_pressure: 0.716
Processed Iteration 1300,episodic return 1102.781479664604, reward_pressure: 0.6659999999999993
Processed Iteration 1350,episodic return 1104.920087453952, reward_pressure: 0.6160000000000005
Processed Iteration 1400,episodic return 1104.8786926550881, reward_pressure: 0.566
Processed Iteration 1450,episodic return 1104.4611893319952, reward_pressure: 0.5159999999999999
Processed Iteration 1500,episodic return 1105.5426891756497, reward_pressure: 0.46599999999999947
Processed Iteration 1550,episodic return 1105.3253759227766, reward_pressure: 0.5880000000000004
Processed Iteration 1600,episodic return 1100.3458587328535, reward_pressure: 0.5549999999999999
Processed Iteration 1650,episodic return 1102.7974076940163, reward_pressure: 0.5049999999999999
Processed Iteration 1700,episodic return 1103.8100252212278, reward_pressure: 0.45499999999999935
Processed Iteration 1750,episodic return 1107.036481541008, reward_pressure: 0.40499999999999964
Processed Iteration 1800,episodic return 1105.2264452895397, reward_pressure: 0.3549999999999997
Processed Iteration 1850,episodic return 1106.4005565015675, reward_pressure: 0.3049999999999994
Processed Iteration 1900,episodic return 1104.3935048094677, reward_pressure: 0.25499999999999984
Processed Iteration 1950,episodic return 1102.6537867730322, reward_pressure: 0.20499999999999946
Processed Iteration 2000,episodic return 1102.1298516100785, reward_pressure: 0.15499999999999953
Processed Iteration 2050,episodic return 1103.6004462373012, reward_pressure: 0.10499999999999966
Processed Iteration 2100,episodic return 1105.2063911337093, reward_pressure: 0.054999999999999695
Processed Iteration 2150,episodic return 1107.3614199325116, reward_pressure: 0.004999999999999968
Processed Iteration 2200,episodic return 1109.330318915062, reward_pressure: 0.008
Processed Iteration 2250,episodic return 1110.434177394333, reward_pressure: 0.09699999999999998
Processed Iteration 2300,episodic return 1100.7186100248043, reward_pressure: 0.13400000000000004
Processed Iteration 2350,episodic return 1114.7459519544175, reward_pressure: 0.30199999999999994
Processed Iteration 2400,episodic return 1108.6632924522619, reward_pressure: 0.5000000000000001
Processed Iteration 2450,episodic return 1161.0529637660193, reward_pressure: 0.617
Processed Iteration 2500,episodic return 1183.3011169759948, reward_pressure: 0.7609999999999998
Processed Iteration 2550,episodic return 1205.154432922916, reward_pressure: 0.8939999999999992
Processed Iteration 2600,episodic return 1262.5908883904256, reward_pressure: 0.8960000000000004
Processed Iteration 2650,episodic return 1426.4429357993902, reward_pressure: 1.0
Processed Iteration 2700,episodic return 1466.929690687648, reward_pressure: 0.9899999999999999
Processed Iteration 2750,episodic return 1432.729404769735, reward_pressure: 0.9840000000000009
Processed Iteration 2800,episodic return 1501.4180405589143, reward_pressure: 0.9490000000000002
Processed Iteration 2850,episodic return 1608.8059918642084, reward_pressure: 1.0
Processed Iteration 2900,episodic return 1582.9980880937633, reward_pressure: 0.9750000000000009
Processed Iteration 2950,episodic return 1599.3106272799455, reward_pressure: 0.9249999999999992
Processed Iteration 3000,episodic return 1433.2407660567028, reward_pressure: 0.8750000000000006
