Processed Iteration 50,episodic return 136.3783103030013, reward_pressure: 1.0
Processed Iteration 100,episodic return 385.91814598446734, reward_pressure: 1.0
Processed Iteration 150,episodic return 960.7884558605917, reward_pressure: 1.0
Processed Iteration 200,episodic return 1040.7774044633231, reward_pressure: 0.9984000000000001
Processed Iteration 250,episodic return 1066.1870373463225, reward_pressure: 1.0
Processed Iteration 300,episodic return 1076.6709833316345, reward_pressure: 1.0
Processed Iteration 350,episodic return 1079.4782334658519, reward_pressure: 0.993199999999999
Processed Iteration 400,episodic return 1079.2056135509454, reward_pressure: 0.9732000000000005
Processed Iteration 450,episodic return 1081.239379596716, reward_pressure: 0.9531999999999996
Processed Iteration 500,episodic return 1081.476624449961, reward_pressure: 0.9332000000000008
Processed Iteration 550,episodic return 1080.502841493851, reward_pressure: 0.9131999999999999
Processed Iteration 600,episodic return 1080.3694167734686, reward_pressure: 0.8932000000000003
Processed Iteration 650,episodic return 1082.0412810199764, reward_pressure: 0.8731999999999993
Processed Iteration 700,episodic return 1083.2626318905054, reward_pressure: 0.8952000000000006
Processed Iteration 750,episodic return 1081.1986907374019, reward_pressure: 0.9095999999999994
Processed Iteration 800,episodic return 1082.0923293817239, reward_pressure: 0.8896000000000004
Processed Iteration 850,episodic return 1081.9222975266464, reward_pressure: 0.8695999999999995
Processed Iteration 900,episodic return 1081.42333530372, reward_pressure: 0.8496000000000007
Processed Iteration 950,episodic return 1080.697088759427, reward_pressure: 0.8296000000000001
Processed Iteration 1000,episodic return 1080.3676810835047, reward_pressure: 0.8095999999999997
Processed Iteration 1050,episodic return 1080.7564470110278, reward_pressure: 0.7896000000000006
Processed Iteration 1100,episodic return 1080.355599423793, reward_pressure: 0.769599999999999
Processed Iteration 1150,episodic return 1079.829349191403, reward_pressure: 0.7495999999999996
Processed Iteration 1200,episodic return 1080.1333479579296, reward_pressure: 0.7295999999999994
Processed Iteration 1250,episodic return 1081.0545699290435, reward_pressure: 0.7095999999999997
Processed Iteration 1300,episodic return 1081.8367688082537, reward_pressure: 0.6895999999999997
Processed Iteration 1350,episodic return 1082.068966351561, reward_pressure: 0.6695999999999998
Processed Iteration 1400,episodic return 1081.6982661726352, reward_pressure: 0.6496000000000002
Processed Iteration 1450,episodic return 1083.0763651565917, reward_pressure: 0.6296000000000005
Processed Iteration 1500,episodic return 1082.8889924401813, reward_pressure: 0.6096000000000004
Processed Iteration 1550,episodic return 1083.1052780213122, reward_pressure: 0.589599999999999
Processed Iteration 1600,episodic return 1083.3586623167675, reward_pressure: 0.5695999999999993
Processed Iteration 1650,episodic return 1084.4480585160277, reward_pressure: 0.5495999999999992
Processed Iteration 1700,episodic return 1084.7147222871145, reward_pressure: 0.5295999999999994
Processed Iteration 1750,episodic return 1085.7721900127813, reward_pressure: 0.5135999999999997
Processed Iteration 1800,episodic return 1085.9239348421552, reward_pressure: 0.549999999999999
Processed Iteration 1850,episodic return 1086.7316005562366, reward_pressure: 0.5499999999999993
Processed Iteration 1900,episodic return 1086.620240671813, reward_pressure: 0.5355999999999993
Processed Iteration 1950,episodic return 1087.321738327387, reward_pressure: 0.565599999999999
Processed Iteration 2000,episodic return 1086.4682851338036, reward_pressure: 0.5675999999999992
Processed Iteration 2050,episodic return 1085.0061992010785, reward_pressure: 0.5475999999999993
Processed Iteration 2100,episodic return 1086.024272879206, reward_pressure: 0.5275999999999995
Processed Iteration 2150,episodic return 1086.5192669074731, reward_pressure: 0.5075999999999998
Processed Iteration 2200,episodic return 1084.9533355642686, reward_pressure: 0.4876000000000002
Processed Iteration 2250,episodic return 1086.2613601001003, reward_pressure: 0.4675999999999999
Processed Iteration 2300,episodic return 1086.2508614122498, reward_pressure: 0.4475999999999989
Processed Iteration 2350,episodic return 1084.623026572166, reward_pressure: 0.4275999999999993
Processed Iteration 2400,episodic return 1082.9519084897784, reward_pressure: 0.40759999999999896
Processed Iteration 2450,episodic return 1083.1508022144878, reward_pressure: 0.3875999999999992
Processed Iteration 2500,episodic return 1085.0955219325106, reward_pressure: 0.3675999999999993
Processed Iteration 2550,episodic return 1083.8727429045293, reward_pressure: 0.3475999999999997
Processed Iteration 2600,episodic return 1084.1752631181666, reward_pressure: 0.3275999999999999
Processed Iteration 2650,episodic return 1087.0008114393165, reward_pressure: 0.30759999999999915
Processed Iteration 2700,episodic return 1087.1835775972293, reward_pressure: 0.2947999999999992
Processed Iteration 2750,episodic return 1088.4494546364285, reward_pressure: 0.2927999999999992
Processed Iteration 2800,episodic return 1089.9297932383279, reward_pressure: 0.2727999999999995
Processed Iteration 2850,episodic return 1087.3649973291417, reward_pressure: 0.2527999999999998
Processed Iteration 2900,episodic return 1089.756522548972, reward_pressure: 0.2327999999999992
Processed Iteration 2950,episodic return 1091.044450504145, reward_pressure: 0.2187999999999995
Processed Iteration 3000,episodic return 1090.9268691872087, reward_pressure: 0.23799999999999952
