Processed Iteration 50,episodic return -121.61577224900735, reward_pressure: 1.0
Processed Iteration 100,episodic return 419.63955471573405, reward_pressure: 1.0
Processed Iteration 150,episodic return 833.6654355245114, reward_pressure: 1.0
Processed Iteration 200,episodic return 1066.0363455366692, reward_pressure: 1.0
Processed Iteration 250,episodic return 1682.5989221836808, reward_pressure: 1.0
Processed Iteration 300,episodic return 2477.2482695189897, reward_pressure: 1.0
Processed Iteration 350,episodic return 2581.214898067762, reward_pressure: 1.0
Processed Iteration 400,episodic return 2605.683225190888, reward_pressure: 0.9835999999999995
Processed Iteration 450,episodic return 2639.71611288838, reward_pressure: 0.9975999999999996
Processed Iteration 500,episodic return 2666.2943047400368, reward_pressure: 0.9896
Processed Iteration 550,episodic return 2659.847897502278, reward_pressure: 0.990399999999999
Processed Iteration 600,episodic return 2688.508327183434, reward_pressure: 0.9948
Processed Iteration 650,episodic return 2746.391607836498, reward_pressure: 1.0
Processed Iteration 700,episodic return 2811.222669547725, reward_pressure: 0.9992
Processed Iteration 750,episodic return 2787.3825276973, reward_pressure: 0.9987999999999998
Processed Iteration 800,episodic return 2778.6641966305406, reward_pressure: 0.9787999999999993
Processed Iteration 850,episodic return 2777.780265721563, reward_pressure: 0.9588000000000005
Processed Iteration 900,episodic return 2765.6716996088803, reward_pressure: 0.9387999999999999
Processed Iteration 950,episodic return 2721.701736825248, reward_pressure: 0.9188000000000008
Processed Iteration 1000,episodic return 2672.591189126469, reward_pressure: 0.8987999999999994
Processed Iteration 1050,episodic return 2673.218274986702, reward_pressure: 0.8787999999999999
Processed Iteration 1100,episodic return 2701.7796200741664, reward_pressure: 0.8587999999999997
Processed Iteration 1150,episodic return 2651.269919734359, reward_pressure: 0.8388000000000004
Processed Iteration 1200,episodic return 2667.3526628005534, reward_pressure: 0.8188
Processed Iteration 1250,episodic return 2646.9249354050175, reward_pressure: 0.7988
Processed Iteration 1300,episodic return 2654.7694464424676, reward_pressure: 0.7788000000000003
Processed Iteration 1350,episodic return 2700.9157116915994, reward_pressure: 0.7587999999999991
Processed Iteration 1400,episodic return 2648.009104050692, reward_pressure: 0.7387999999999993
Processed Iteration 1450,episodic return 2691.5362310765354, reward_pressure: 0.7187999999999994
Processed Iteration 1500,episodic return 2691.445265372904, reward_pressure: 0.6987999999999995
Processed Iteration 1550,episodic return 2740.637577214247, reward_pressure: 0.6787999999999995
Processed Iteration 1600,episodic return 2780.1697530817264, reward_pressure: 0.6588
Processed Iteration 1650,episodic return 2802.1660677187274, reward_pressure: 0.6388000000000004
Processed Iteration 1700,episodic return 2710.893311768299, reward_pressure: 0.6188000000000001
Processed Iteration 1750,episodic return 2746.102923197611, reward_pressure: 0.5988000000000002
Processed Iteration 1800,episodic return 2737.948631725174, reward_pressure: 0.5787999999999992
Processed Iteration 1850,episodic return 2738.2463682838466, reward_pressure: 0.5587999999999991
Processed Iteration 1900,episodic return 2672.7501904805463, reward_pressure: 0.5387999999999993
Processed Iteration 1950,episodic return 2680.744594988873, reward_pressure: 0.5187999999999996
Processed Iteration 2000,episodic return 2671.662273383246, reward_pressure: 0.49879999999999997
