Processed Iteration 50,episodic return -147.6867040034251, reward_pressure: 1.0
Processed Iteration 100,episodic return 505.84181147879065, reward_pressure: 1.0
Processed Iteration 150,episodic return 984.6321777548715, reward_pressure: 1.0
Processed Iteration 200,episodic return 1345.9979985342006, reward_pressure: 1.0
Processed Iteration 250,episodic return 1537.691925140074, reward_pressure: 1.0
Processed Iteration 300,episodic return 1850.4292764354946, reward_pressure: 0.9930000000000004
Processed Iteration 350,episodic return 2019.3043161222674, reward_pressure: 0.961
Processed Iteration 400,episodic return 2020.3230752568604, reward_pressure: 1.0
Processed Iteration 450,episodic return 2229.121006184957, reward_pressure: 1.0
Processed Iteration 500,episodic return 2471.9773830016748, reward_pressure: 0.9990000000000001
Processed Iteration 550,episodic return 2572.875466337762, reward_pressure: 0.9710000000000008
Processed Iteration 600,episodic return 2545.8385289870616, reward_pressure: 0.9470000000000006
Processed Iteration 650,episodic return 2505.2389057861174, reward_pressure: 0.923999999999999
Processed Iteration 700,episodic return 2567.3773898013205, reward_pressure: 0.8740000000000007
Processed Iteration 750,episodic return 2425.629373890004, reward_pressure: 0.8239999999999996
Processed Iteration 800,episodic return 2443.2068692310077, reward_pressure: 0.774
Processed Iteration 850,episodic return 2562.1900220807274, reward_pressure: 0.7239999999999999
Processed Iteration 900,episodic return 2680.063475079202, reward_pressure: 0.673999999999999
Processed Iteration 950,episodic return 2599.3646958051845, reward_pressure: 0.6489999999999992
Processed Iteration 1000,episodic return 2646.466177268305, reward_pressure: 0.7419999999999999
Processed Iteration 1050,episodic return 2513.9255870932307, reward_pressure: 0.7049999999999997
Processed Iteration 1100,episodic return 2616.4051688271998, reward_pressure: 0.6549999999999992
Processed Iteration 1150,episodic return 2635.1879512443243, reward_pressure: 0.6050000000000004
Processed Iteration 1200,episodic return 2666.2562851858647, reward_pressure: 0.5549999999999999
Processed Iteration 1250,episodic return 2761.7649214481025, reward_pressure: 0.5049999999999999
Processed Iteration 1300,episodic return 2681.6526592956798, reward_pressure: 0.45499999999999935
Processed Iteration 1350,episodic return 2732.708818127821, reward_pressure: 0.40499999999999964
Processed Iteration 1400,episodic return 2748.0659945597936, reward_pressure: 0.3549999999999997
Processed Iteration 1450,episodic return 2629.604191615835, reward_pressure: 0.3049999999999994
Processed Iteration 1500,episodic return 2736.8036832900666, reward_pressure: 0.2589999999999998
Processed Iteration 1550,episodic return 2714.7044338018873, reward_pressure: 0.29599999999999943
Processed Iteration 1600,episodic return 2674.0578179909544, reward_pressure: 0.2459999999999998
Processed Iteration 1650,episodic return 2632.4356775843353, reward_pressure: 0.19599999999999956
Processed Iteration 1700,episodic return 2652.522434191899, reward_pressure: 0.14599999999999955
Processed Iteration 1750,episodic return 2679.3454903362813, reward_pressure: 0.09599999999999968
Processed Iteration 1800,episodic return 2779.59702900857, reward_pressure: 0.045999999999999694
Processed Iteration 1850,episodic return 2743.2867402936135, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2581.552276305898, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2758.9501608686023, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2659.7332052630013, reward_pressure: 0.0
