Processed Iteration 50,episodic return 119.08572467303533, reward_pressure: 1.0
Processed Iteration 100,episodic return 381.92012774431385, reward_pressure: 1.0
Processed Iteration 150,episodic return 968.4555690097333, reward_pressure: 1.0
Processed Iteration 200,episodic return 1003.7667441755392, reward_pressure: 0.982399999999999
Processed Iteration 250,episodic return 1007.3443906491017, reward_pressure: 0.9624000000000007
Processed Iteration 300,episodic return 1012.377952862655, reward_pressure: 0.9423999999999996
Processed Iteration 350,episodic return 1015.1642559331974, reward_pressure: 0.9304000000000001
Processed Iteration 400,episodic return 1013.1678642807733, reward_pressure: 0.9588000000000005
Processed Iteration 450,episodic return 1014.0597844177173, reward_pressure: 0.9476000000000004
Processed Iteration 500,episodic return 1013.7283126810617, reward_pressure: 0.9523999999999997
Processed Iteration 550,episodic return 1035.6866679765005, reward_pressure: 0.9843999999999999
Processed Iteration 600,episodic return 1057.0734841501817, reward_pressure: 1.0
Processed Iteration 650,episodic return 1066.4771967134948, reward_pressure: 1.0
Processed Iteration 700,episodic return 1070.3747898862318, reward_pressure: 0.9992
Processed Iteration 750,episodic return 1080.1223152777054, reward_pressure: 1.0
Processed Iteration 800,episodic return 1085.7514835065615, reward_pressure: 1.0
Processed Iteration 850,episodic return 1096.0469834079306, reward_pressure: 1.0
Processed Iteration 900,episodic return 1122.677331431415, reward_pressure: 1.0
Processed Iteration 950,episodic return 1163.1796389626152, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1183.8885741388115, reward_pressure: 1.0
Processed Iteration 1050,episodic return 1161.0487549018085, reward_pressure: 0.9827999999999991
Processed Iteration 1100,episodic return 1174.018521780777, reward_pressure: 0.9628000000000008
Processed Iteration 1150,episodic return 1259.3598974008032, reward_pressure: 0.9828
Processed Iteration 1200,episodic return 1292.8711242251266, reward_pressure: 0.9995999999999999
Processed Iteration 1250,episodic return 1301.7430391044245, reward_pressure: 0.9795999999999992
Processed Iteration 1300,episodic return 1305.0682768203521, reward_pressure: 0.9596000000000007
Processed Iteration 1350,episodic return 1309.8388996763322, reward_pressure: 0.9395999999999997
Processed Iteration 1400,episodic return 1416.2534251500692, reward_pressure: 0.9595999999999991
Processed Iteration 1450,episodic return 1539.7450762055053, reward_pressure: 0.9924000000000001
Processed Iteration 1500,episodic return 1418.7513902572466, reward_pressure: 0.9951999999999992
Processed Iteration 1550,episodic return 1438.7867875494471, reward_pressure: 0.9752000000000001
Processed Iteration 1600,episodic return 1555.6744143318438, reward_pressure: 0.9832000000000002
Processed Iteration 1650,episodic return 1485.8450524727125, reward_pressure: 0.9971999999999995
Processed Iteration 1700,episodic return 1504.8455430797171, reward_pressure: 0.9771999999999997
Processed Iteration 1750,episodic return 1482.3075490279523, reward_pressure: 0.9572000000000003
Processed Iteration 1800,episodic return 1557.417731141498, reward_pressure: 0.9372000000000001
Processed Iteration 1850,episodic return 1486.9761539250997, reward_pressure: 0.9172000000000006
Processed Iteration 1900,episodic return 1540.826611091408, reward_pressure: 0.8971999999999997
Processed Iteration 1950,episodic return 1491.3753412289243, reward_pressure: 0.8771999999999998
Processed Iteration 2000,episodic return 1618.4332760797447, reward_pressure: 0.8744000000000001
Processed Iteration 2050,episodic return 1708.1760449471515, reward_pressure: 0.9520000000000003
Processed Iteration 2100,episodic return 1502.940465259375, reward_pressure: 0.993599999999999
Processed Iteration 2150,episodic return 1461.3804983815294, reward_pressure: 0.9736000000000005
Processed Iteration 2200,episodic return 1559.3012885097799, reward_pressure: 0.9535999999999997
Processed Iteration 2250,episodic return 1645.509205246279, reward_pressure: 0.9336000000000009
Processed Iteration 2300,episodic return 1676.496132701919, reward_pressure: 0.9136
Processed Iteration 2350,episodic return 1594.4552289964395, reward_pressure: 0.8936000000000003
Processed Iteration 2400,episodic return 1585.3468173021474, reward_pressure: 0.8735999999999994
Processed Iteration 2450,episodic return 1521.291650501372, reward_pressure: 0.8536000000000005
Processed Iteration 2500,episodic return 1552.0850921278677, reward_pressure: 0.8336
Processed Iteration 2550,episodic return 1572.6141678832223, reward_pressure: 0.8135999999999995
Processed Iteration 2600,episodic return 1578.5260531495512, reward_pressure: 0.7936000000000005
Processed Iteration 2650,episodic return 1480.1769054184083, reward_pressure: 0.7735999999999996
Processed Iteration 2700,episodic return 1517.2600767399767, reward_pressure: 0.7535999999999996
Processed Iteration 2750,episodic return 1480.2126278808998, reward_pressure: 0.7335999999999993
Processed Iteration 2800,episodic return 1450.8545808675535, reward_pressure: 0.7135999999999996
Processed Iteration 2850,episodic return 1463.8795251638162, reward_pressure: 0.6935999999999994
Processed Iteration 2900,episodic return 1481.3140840096125, reward_pressure: 0.6735999999999998
Processed Iteration 2950,episodic return 1602.3892436958454, reward_pressure: 0.6536000000000002
Processed Iteration 3000,episodic return 1661.482046576298, reward_pressure: 0.6336000000000005
