Processed Iteration 50,episodic return 111.71601857259584, reward_pressure: 1.0
Processed Iteration 100,episodic return 299.1772389177631, reward_pressure: 1.0
Processed Iteration 150,episodic return 700.215302003784, reward_pressure: 1.0
Processed Iteration 200,episodic return 1000.7320982461979, reward_pressure: 0.9840000000000009
Processed Iteration 250,episodic return 1008.7250293922596, reward_pressure: 0.9339999999999992
Processed Iteration 300,episodic return 1012.4458784130262, reward_pressure: 0.884
Processed Iteration 350,episodic return 1017.1440041728538, reward_pressure: 0.8339999999999996
Processed Iteration 400,episodic return 1017.7823749988362, reward_pressure: 0.7840000000000003
Processed Iteration 450,episodic return 1021.0788503408606, reward_pressure: 0.7689999999999997
Processed Iteration 500,episodic return 1023.0921681344416, reward_pressure: 0.9190000000000005
Processed Iteration 550,episodic return 1030.7364305464696, reward_pressure: 0.997
Processed Iteration 600,episodic return 1061.2751678405134, reward_pressure: 1.0
Processed Iteration 650,episodic return 1082.5502947218806, reward_pressure: 1.0
Processed Iteration 700,episodic return 1104.3869325406306, reward_pressure: 1.0
Processed Iteration 750,episodic return 1104.3295678707673, reward_pressure: 0.9800000000000003
Processed Iteration 800,episodic return 1123.6003283841908, reward_pressure: 1.0
Processed Iteration 850,episodic return 1142.1889414833727, reward_pressure: 1.0
Processed Iteration 900,episodic return 1164.4965802745023, reward_pressure: 0.9980000000000001
Processed Iteration 950,episodic return 1182.877048979385, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1213.822113617328, reward_pressure: 1.0
Processed Iteration 1050,episodic return 1224.7050346792857, reward_pressure: 0.980000000000001
Processed Iteration 1100,episodic return 1238.4094852590379, reward_pressure: 0.9299999999999992
Processed Iteration 1150,episodic return 1241.1556588476458, reward_pressure: 0.9839999999999999
Processed Iteration 1200,episodic return 1332.3345692685734, reward_pressure: 0.9939999999999999
Processed Iteration 1250,episodic return 1400.3129671798877, reward_pressure: 1.0
Processed Iteration 1300,episodic return 1490.8416562648626, reward_pressure: 1.0
Processed Iteration 1350,episodic return 1465.2962925408929, reward_pressure: 0.9670000000000007
Processed Iteration 1400,episodic return 1513.795998213064, reward_pressure: 0.991
Processed Iteration 1450,episodic return 1550.3461533702275, reward_pressure: 1.0
Processed Iteration 1500,episodic return 1478.5130024269156, reward_pressure: 0.9560000000000006
Processed Iteration 1550,episodic return 1478.4684521100883, reward_pressure: 0.9059999999999993
Processed Iteration 1600,episodic return 1445.9307331284963, reward_pressure: 0.8560000000000008
Processed Iteration 1650,episodic return 1358.6415893971168, reward_pressure: 0.8059999999999998
Processed Iteration 1700,episodic return 1385.8523038550256, reward_pressure: 0.7559999999999999
Processed Iteration 1750,episodic return 1416.043022875012, reward_pressure: 0.7059999999999996
Processed Iteration 1800,episodic return 1436.1882804575787, reward_pressure: 0.6559999999999994
Processed Iteration 1850,episodic return 1473.762168893445, reward_pressure: 0.6060000000000003
Processed Iteration 1900,episodic return 1478.9243882482958, reward_pressure: 0.5559999999999999
Processed Iteration 1950,episodic return 1410.8174360384455, reward_pressure: 0.5059999999999999
Processed Iteration 2000,episodic return 1394.468830787078, reward_pressure: 0.45599999999999935
Processed Iteration 2050,episodic return 1419.320489113985, reward_pressure: 0.40599999999999964
Processed Iteration 2100,episodic return 1469.7691803378339, reward_pressure: 0.3559999999999998
Processed Iteration 2150,episodic return 1482.4466544575762, reward_pressure: 0.3059999999999994
Processed Iteration 2200,episodic return 1527.5322982590358, reward_pressure: 0.2559999999999999
Processed Iteration 2250,episodic return 1523.7421821298535, reward_pressure: 0.20599999999999943
Processed Iteration 2300,episodic return 1525.1114275456223, reward_pressure: 0.15599999999999953
Processed Iteration 2350,episodic return 1567.971122082918, reward_pressure: 0.10599999999999966
Processed Iteration 2400,episodic return 1549.0425986410878, reward_pressure: 0.055999999999999696
Processed Iteration 2450,episodic return 1591.7446440998517, reward_pressure: 0.06499999999999999
Processed Iteration 2500,episodic return 1579.1227894305227, reward_pressure: 0.14900000000000013
Processed Iteration 2550,episodic return 1558.695397942899, reward_pressure: 0.14900000000000013
Processed Iteration 2600,episodic return 1588.0063183010611, reward_pressure: 0.15300000000000002
Processed Iteration 2650,episodic return 1670.5539824968034, reward_pressure: 0.23699999999999982
Processed Iteration 2700,episodic return 1651.7151321419742, reward_pressure: 0.18700000000000017
Processed Iteration 2750,episodic return 1653.6842388515, reward_pressure: 0.1480000000000001
Processed Iteration 2800,episodic return 1760.6986825550352, reward_pressure: 0.19799999999999998
Processed Iteration 2850,episodic return 1776.638172201064, reward_pressure: 0.172
Processed Iteration 2900,episodic return 1837.7164730706124, reward_pressure: 0.239
Processed Iteration 2950,episodic return 1902.521902302945, reward_pressure: 0.2109999999999999
Processed Iteration 3000,episodic return 2010.6263833276682, reward_pressure: 0.18300000000000005
