Processed Iteration 50,episodic return 19.960710576589232, reward_pressure: 0.0
Processed Iteration 100,episodic return 5.258355922825399, reward_pressure: 0.0
Processed Iteration 150,episodic return 5.148727611451372, reward_pressure: 0.0
Processed Iteration 200,episodic return 5.321846836042875, reward_pressure: 0.0
Processed Iteration 250,episodic return 6.388305404090617, reward_pressure: 0.0
Processed Iteration 300,episodic return 7.0812043506623885, reward_pressure: 0.0
Processed Iteration 350,episodic return 7.24765022167077, reward_pressure: 0.0
Processed Iteration 400,episodic return 7.177974364348127, reward_pressure: 0.0
Processed Iteration 450,episodic return 6.752743406910246, reward_pressure: 0.0
Processed Iteration 500,episodic return 6.356917822407574, reward_pressure: 0.0
Processed Iteration 550,episodic return 6.6046389806557215, reward_pressure: 0.0
Processed Iteration 600,episodic return 6.827856263111571, reward_pressure: 0.0
Processed Iteration 650,episodic return 6.856558512711415, reward_pressure: 0.0
Processed Iteration 700,episodic return 6.885550052435754, reward_pressure: 0.0
Processed Iteration 750,episodic return 6.625228095710496, reward_pressure: 0.0
Processed Iteration 800,episodic return 6.560950384673934, reward_pressure: 0.0
Processed Iteration 850,episodic return 6.957626946252893, reward_pressure: 0.0
Processed Iteration 900,episodic return 7.20257060256211, reward_pressure: 0.0
Processed Iteration 950,episodic return 7.017602087582185, reward_pressure: 0.0
Processed Iteration 1000,episodic return 7.343712341912555, reward_pressure: 0.0
Processed Iteration 1050,episodic return 7.321296031124916, reward_pressure: 0.0
Processed Iteration 1100,episodic return 7.6470691874713, reward_pressure: 0.0
Processed Iteration 1150,episodic return 7.379804192768067, reward_pressure: 0.0
Processed Iteration 1200,episodic return 7.522925981422368, reward_pressure: 0.0
Processed Iteration 1250,episodic return 7.388109081377661, reward_pressure: 0.0
Processed Iteration 1300,episodic return 7.63288544756325, reward_pressure: 0.0
Processed Iteration 1350,episodic return 7.732743719531308, reward_pressure: 0.0
Processed Iteration 1400,episodic return 7.776039617326024, reward_pressure: 0.0
Processed Iteration 1450,episodic return 7.906733881211073, reward_pressure: 0.0
Processed Iteration 1500,episodic return 7.728911797935746, reward_pressure: 0.0
Processed Iteration 1550,episodic return 7.769102677742149, reward_pressure: 0.0
Processed Iteration 1600,episodic return 7.692305163428452, reward_pressure: 0.0
Processed Iteration 1650,episodic return 7.666139152962121, reward_pressure: 0.0
Processed Iteration 1700,episodic return 7.687683018392438, reward_pressure: 0.0
Processed Iteration 1750,episodic return 7.807107837221889, reward_pressure: 0.0
Processed Iteration 1800,episodic return 7.82734771749106, reward_pressure: 0.0
Processed Iteration 1850,episodic return 7.923177673157296, reward_pressure: 0.0
Processed Iteration 1900,episodic return 7.763538272330919, reward_pressure: 0.0
Processed Iteration 1950,episodic return 7.986274456615112, reward_pressure: 0.0
Processed Iteration 2000,episodic return 7.935830755645644, reward_pressure: 0.0
Processed Iteration 2050,episodic return 7.821229996368309, reward_pressure: 0.0
Processed Iteration 2100,episodic return 7.562089850776741, reward_pressure: 0.0
Processed Iteration 2150,episodic return 7.244668211593455, reward_pressure: 0.0
Processed Iteration 2200,episodic return 7.1169657076812705, reward_pressure: 0.0
Processed Iteration 2250,episodic return 6.926455721235112, reward_pressure: 0.0
Processed Iteration 2300,episodic return 6.67060320407424, reward_pressure: 0.0
Processed Iteration 2350,episodic return 6.809578086413402, reward_pressure: 0.0
Processed Iteration 2400,episodic return 6.866285867587927, reward_pressure: 0.0
Processed Iteration 2450,episodic return 7.139033625713178, reward_pressure: 0.0
Processed Iteration 2500,episodic return 7.042899250032471, reward_pressure: 0.0
Processed Iteration 2550,episodic return 7.063501132495438, reward_pressure: 0.0
Processed Iteration 2600,episodic return 7.164966750298882, reward_pressure: 0.0
Processed Iteration 2650,episodic return 7.199587773994093, reward_pressure: 0.0
Processed Iteration 2700,episodic return 7.2891530197735275, reward_pressure: 0.0
Processed Iteration 2750,episodic return 7.309069153650146, reward_pressure: 0.0
Processed Iteration 2800,episodic return 7.36629136004606, reward_pressure: 0.0
Processed Iteration 2850,episodic return 7.104518056806558, reward_pressure: 0.0
Processed Iteration 2900,episodic return 6.782753755303997, reward_pressure: 0.0
Processed Iteration 2950,episodic return 6.979383481153672, reward_pressure: 0.0
Processed Iteration 3000,episodic return 6.922732691807802, reward_pressure: 0.0
