Processed Iteration 50,episodic return 150.72593701104904, reward_pressure: 1.0
Processed Iteration 100,episodic return 360.92805926835115, reward_pressure: 1.0
Processed Iteration 150,episodic return 841.5090926884305, reward_pressure: 1.0
Processed Iteration 200,episodic return 980.6819067757331, reward_pressure: 0.9907999999999998
Processed Iteration 250,episodic return 1069.5082073696162, reward_pressure: 1.0
Processed Iteration 300,episodic return 1080.7043123839521, reward_pressure: 1.0
Processed Iteration 350,episodic return 1130.108435945318, reward_pressure: 1.0
Processed Iteration 400,episodic return 1186.0572242769226, reward_pressure: 1.0
Processed Iteration 450,episodic return 1196.6271945679882, reward_pressure: 0.9883999999999991
Processed Iteration 500,episodic return 1319.093475280308, reward_pressure: 0.9944000000000002
Processed Iteration 550,episodic return 1269.5016312964897, reward_pressure: 1.0
Processed Iteration 600,episodic return 1366.518130344324, reward_pressure: 1.0
Processed Iteration 650,episodic return 1290.5446903645588, reward_pressure: 0.9867999999999991
Processed Iteration 700,episodic return 1386.5479810571433, reward_pressure: 0.9700000000000002
Processed Iteration 750,episodic return 1349.691921974495, reward_pressure: 1.0
Processed Iteration 800,episodic return 1401.9654314325057, reward_pressure: 0.9992
Processed Iteration 850,episodic return 1371.8277594976016, reward_pressure: 0.9979999999999997
Processed Iteration 900,episodic return 1524.9045540011564, reward_pressure: 0.9779999999999995
Processed Iteration 950,episodic return 1531.5460461734435, reward_pressure: 0.9699999999999993
Processed Iteration 1000,episodic return 1459.4269347127026, reward_pressure: 0.9968
Processed Iteration 1050,episodic return 1469.5344144206188, reward_pressure: 0.9831999999999991
Processed Iteration 1100,episodic return 1481.491048105041, reward_pressure: 0.9632000000000006
Processed Iteration 1150,episodic return 1473.5827820610173, reward_pressure: 0.9431999999999996
Processed Iteration 1200,episodic return 1490.0250918204647, reward_pressure: 0.923200000000001
Processed Iteration 1250,episodic return 1518.8191072173827, reward_pressure: 0.9031999999999992
Processed Iteration 1300,episodic return 1435.2457271195383, reward_pressure: 0.897199999999999
Processed Iteration 1350,episodic return 1449.0781609097091, reward_pressure: 0.8860000000000003
Processed Iteration 1400,episodic return 1458.400751603834, reward_pressure: 0.8659999999999995
Processed Iteration 1450,episodic return 1546.2620709770615, reward_pressure: 0.8460000000000005
Processed Iteration 1500,episodic return 1503.9913885917458, reward_pressure: 0.8260000000000001
Processed Iteration 1550,episodic return 1503.7416326468594, reward_pressure: 0.8076000000000001
Processed Iteration 1600,episodic return 1567.8700025048838, reward_pressure: 0.8224000000000004
Processed Iteration 1650,episodic return 1619.3729763297536, reward_pressure: 0.8543999999999996
Processed Iteration 1700,episodic return 1563.6745290283027, reward_pressure: 0.8456000000000006
Processed Iteration 1750,episodic return 1578.7233739085086, reward_pressure: 0.8256000000000001
Processed Iteration 1800,episodic return 1521.9815381070948, reward_pressure: 0.8055999999999998
Processed Iteration 1850,episodic return 1519.7005804689343, reward_pressure: 0.7856000000000006
Processed Iteration 1900,episodic return 1551.3748509342913, reward_pressure: 0.7655999999999987
Processed Iteration 1950,episodic return 1543.1957800650905, reward_pressure: 0.7455999999999996
Processed Iteration 2000,episodic return 1488.5055305988108, reward_pressure: 0.7255999999999991
