Processed Iteration 50,episodic return -90.91168836763332, reward_pressure: 1.0
Processed Iteration 100,episodic return 342.8006942495488, reward_pressure: 1.0
Processed Iteration 150,episodic return 578.5737053260161, reward_pressure: 1.0
Processed Iteration 200,episodic return 785.5629910468557, reward_pressure: 1.0
Processed Iteration 250,episodic return 881.207642287225, reward_pressure: 1.0
Processed Iteration 300,episodic return 908.3680950272085, reward_pressure: 1.0
Processed Iteration 350,episodic return 894.3001297812026, reward_pressure: 0.9992
Processed Iteration 400,episodic return 941.8451073230586, reward_pressure: 0.9976
Processed Iteration 450,episodic return 984.0851368468558, reward_pressure: 0.9895999999999993
Processed Iteration 500,episodic return 1000.9084420386238, reward_pressure: 0.9983999999999997
Processed Iteration 550,episodic return 1027.3603976803215, reward_pressure: 1.0
Processed Iteration 600,episodic return 999.7046877081928, reward_pressure: 0.9799999999999991
Processed Iteration 650,episodic return 955.3795922609316, reward_pressure: 0.9600000000000007
Processed Iteration 700,episodic return 976.9609191504813, reward_pressure: 0.9399999999999996
Processed Iteration 750,episodic return 997.1468624271961, reward_pressure: 0.920000000000001
Processed Iteration 800,episodic return 1021.6928561758878, reward_pressure: 0.8999999999999991
Processed Iteration 850,episodic return 972.0284219330532, reward_pressure: 0.8800000000000001
Processed Iteration 900,episodic return 1008.8804218098353, reward_pressure: 0.8599999999999995
Processed Iteration 950,episodic return 1009.6755357784417, reward_pressure: 0.8400000000000005
Processed Iteration 1000,episodic return 1000.3018987057267, reward_pressure: 0.8200000000000002
Processed Iteration 1050,episodic return 1004.4044563155012, reward_pressure: 0.7999999999999997
Processed Iteration 1100,episodic return 1024.9797403185469, reward_pressure: 0.7800000000000005
Processed Iteration 1150,episodic return 997.5153112195467, reward_pressure: 0.7599999999999989
Processed Iteration 1200,episodic return 999.3680466315475, reward_pressure: 0.7399999999999995
Processed Iteration 1250,episodic return 979.7295542984288, reward_pressure: 0.7199999999999992
Processed Iteration 1300,episodic return 953.2796481751117, reward_pressure: 0.6999999999999997
Processed Iteration 1350,episodic return 950.733783322616, reward_pressure: 0.6799999999999997
Processed Iteration 1400,episodic return 961.335096542339, reward_pressure: 0.66
Processed Iteration 1450,episodic return 970.1015442792512, reward_pressure: 0.6400000000000002
Processed Iteration 1500,episodic return 921.514898135913, reward_pressure: 0.6200000000000001
Processed Iteration 1550,episodic return 991.2741680238969, reward_pressure: 0.6000000000000004
Processed Iteration 1600,episodic return 969.0116980797061, reward_pressure: 0.5799999999999992
Processed Iteration 1650,episodic return 974.1172749340496, reward_pressure: 0.559999999999999
Processed Iteration 1700,episodic return 1008.38266142261, reward_pressure: 0.5399999999999993
Processed Iteration 1750,episodic return 1013.4379495460505, reward_pressure: 0.5199999999999996
Processed Iteration 1800,episodic return 1013.0971459619224, reward_pressure: 0.49999999999999994
Processed Iteration 1850,episodic return 969.6777470301016, reward_pressure: 0.48000000000000015
Processed Iteration 1900,episodic return 967.3439969887472, reward_pressure: 0.45999999999999974
Processed Iteration 1950,episodic return 1015.746692135401, reward_pressure: 0.439999999999999
Processed Iteration 2000,episodic return 987.4995591048431, reward_pressure: 0.41999999999999943
