Processed Iteration 50,episodic return 111.10002758803266, reward_pressure: 1.0
Processed Iteration 100,episodic return 300.6402969281793, reward_pressure: 1.0
Processed Iteration 150,episodic return 526.5474512738724, reward_pressure: 1.0
Processed Iteration 200,episodic return 815.0728760576471, reward_pressure: 1.0
Processed Iteration 250,episodic return 999.3639956335975, reward_pressure: 0.9600000000000005
Processed Iteration 300,episodic return 1006.2930836358003, reward_pressure: 0.9099999999999991
Processed Iteration 350,episodic return 1012.4997477389211, reward_pressure: 0.8600000000000009
Processed Iteration 400,episodic return 1016.5599388538025, reward_pressure: 0.8099999999999997
Processed Iteration 450,episodic return 1037.063994108702, reward_pressure: 0.87
Processed Iteration 500,episodic return 1061.0052325033387, reward_pressure: 1.0
Processed Iteration 550,episodic return 1080.3267117433948, reward_pressure: 1.0
Processed Iteration 600,episodic return 1088.9902384428192, reward_pressure: 1.0
Processed Iteration 650,episodic return 1094.4088760879747, reward_pressure: 1.0
Processed Iteration 700,episodic return 1102.9985964924315, reward_pressure: 1.0
Processed Iteration 750,episodic return 1105.404890780157, reward_pressure: 1.0
Processed Iteration 800,episodic return 1106.8115174948305, reward_pressure: 1.0
Processed Iteration 850,episodic return 1105.9586364734425, reward_pressure: 0.9750000000000009
Processed Iteration 900,episodic return 1103.858087232881, reward_pressure: 0.9249999999999992
Processed Iteration 950,episodic return 1105.1682536601934, reward_pressure: 0.8750000000000006
Processed Iteration 1000,episodic return 1105.8066685781084, reward_pressure: 0.8249999999999996
Processed Iteration 1050,episodic return 1106.002952270251, reward_pressure: 0.8360000000000007
Processed Iteration 1100,episodic return 1105.670307178003, reward_pressure: 0.8139999999999996
Processed Iteration 1150,episodic return 1107.199105490018, reward_pressure: 0.7639999999999999
Processed Iteration 1200,episodic return 1106.734007079999, reward_pressure: 0.714
Processed Iteration 1250,episodic return 1107.1617246434814, reward_pressure: 0.6829999999999997
Processed Iteration 1300,episodic return 1108.1066216003398, reward_pressure: 0.680999999999999
Processed Iteration 1350,episodic return 1107.0415448572378, reward_pressure: 0.6310000000000002
Processed Iteration 1400,episodic return 1109.3911478268203, reward_pressure: 0.6189999999999993
Processed Iteration 1450,episodic return 1106.2792072408638, reward_pressure: 0.6310000000000002
Processed Iteration 1500,episodic return 1107.5124248302836, reward_pressure: 0.5810000000000002
Processed Iteration 1550,episodic return 1109.3418161296968, reward_pressure: 0.5780000000000003
Processed Iteration 1600,episodic return 1148.5726191427402, reward_pressure: 0.6289999999999992
Processed Iteration 1650,episodic return 1215.5819892186398, reward_pressure: 0.8260000000000006
Processed Iteration 1700,episodic return 1269.6858295729726, reward_pressure: 0.8420000000000009
Processed Iteration 1750,episodic return 1339.7627544949905, reward_pressure: 0.8929999999999991
Processed Iteration 1800,episodic return 1363.9202278813702, reward_pressure: 0.8979999999999997
Processed Iteration 1850,episodic return 1419.9824642007238, reward_pressure: 0.991
Processed Iteration 1900,episodic return 1456.4712848433287, reward_pressure: 0.9610000000000006
Processed Iteration 1950,episodic return 1483.3887049996547, reward_pressure: 0.9940000000000001
Processed Iteration 2000,episodic return 1443.616224673748, reward_pressure: 0.978000000000001
Processed Iteration 2050,episodic return 1464.333305189761, reward_pressure: 0.9279999999999992
Processed Iteration 2100,episodic return 1574.4684595209817, reward_pressure: 0.9559999999999998
Processed Iteration 2150,episodic return 1456.4125401709139, reward_pressure: 0.982000000000001
Processed Iteration 2200,episodic return 1400.3952691736722, reward_pressure: 0.9319999999999992
Processed Iteration 2250,episodic return 1387.2472748320743, reward_pressure: 0.8820000000000001
Processed Iteration 2300,episodic return 1328.3949947147912, reward_pressure: 0.8319999999999996
Processed Iteration 2350,episodic return 1328.9041006608281, reward_pressure: 0.7820000000000001
Processed Iteration 2400,episodic return 1434.2838656835381, reward_pressure: 0.7320000000000002
Processed Iteration 2450,episodic return 1436.7118926750993, reward_pressure: 0.6819999999999992
Processed Iteration 2500,episodic return 1339.7564419645862, reward_pressure: 0.6320000000000001
Processed Iteration 2550,episodic return 1284.0375611876364, reward_pressure: 0.5820000000000002
Processed Iteration 2600,episodic return 1328.0681989992047, reward_pressure: 0.5319999999999997
Processed Iteration 2650,episodic return 1400.9608206382413, reward_pressure: 0.48199999999999965
Processed Iteration 2700,episodic return 1450.0287890156787, reward_pressure: 0.4319999999999993
Processed Iteration 2750,episodic return 1462.6085709209112, reward_pressure: 0.382
Processed Iteration 2800,episodic return 1486.7102335346565, reward_pressure: 0.33199999999999946
Processed Iteration 2850,episodic return 1463.7731956153864, reward_pressure: 0.28199999999999975
Processed Iteration 2900,episodic return 1319.424663171189, reward_pressure: 0.2319999999999996
Processed Iteration 2950,episodic return 1344.2573885123475, reward_pressure: 0.18199999999999966
Processed Iteration 3000,episodic return 1314.8018559673988, reward_pressure: 0.1319999999999996
