Processed Iteration 50,episodic return 111.02695509870661, reward_pressure: 1.0
Processed Iteration 100,episodic return 289.07137595653785, reward_pressure: 1.0
Processed Iteration 150,episodic return 635.6171449474169, reward_pressure: 1.0
Processed Iteration 200,episodic return 932.7699873884096, reward_pressure: 1.0
Processed Iteration 250,episodic return 1176.4326536653964, reward_pressure: 1.0
Processed Iteration 300,episodic return 1170.2687833898576, reward_pressure: 1.0
Processed Iteration 350,episodic return 1346.8966388090455, reward_pressure: 1.0
Processed Iteration 400,episodic return 1347.1761852700638, reward_pressure: 0.9963999999999994
Processed Iteration 450,episodic return 1415.2896143866487, reward_pressure: 0.9763999999999998
Processed Iteration 500,episodic return 1449.0692339121042, reward_pressure: 0.9735999999999995
Processed Iteration 550,episodic return 1389.7912399258128, reward_pressure: 0.9991999999999999
Processed Iteration 600,episodic return 1457.435952766846, reward_pressure: 1.0
Processed Iteration 650,episodic return 1503.3826823192533, reward_pressure: 0.9976
Processed Iteration 700,episodic return 1538.8355042377777, reward_pressure: 0.9995999999999999
Processed Iteration 750,episodic return 1631.6399260679239, reward_pressure: 1.0
Processed Iteration 800,episodic return 1506.13265589839, reward_pressure: 0.9975999999999996
Processed Iteration 850,episodic return 1587.0476839935477, reward_pressure: 0.9775999999999996
Processed Iteration 900,episodic return 1690.796975215503, reward_pressure: 0.9576000000000003
Processed Iteration 950,episodic return 1531.2346580893552, reward_pressure: 0.9376000000000001
Processed Iteration 1000,episodic return 1679.0090957351767, reward_pressure: 0.9176000000000006
Processed Iteration 1050,episodic return 1748.085393026682, reward_pressure: 0.8975999999999996
Processed Iteration 1100,episodic return 1710.960264070699, reward_pressure: 0.892399999999999
Processed Iteration 1150,episodic return 1576.9331904605697, reward_pressure: 0.8876000000000005
Processed Iteration 1200,episodic return 1745.1901128410805, reward_pressure: 0.8736000000000002
Processed Iteration 1250,episodic return 1783.2446225540377, reward_pressure: 0.9172000000000011
Processed Iteration 1300,episodic return 1658.4178220036338, reward_pressure: 0.9379999999999995
Processed Iteration 1350,episodic return 1619.492806519108, reward_pressure: 0.922000000000001
Processed Iteration 1400,episodic return 1653.363840674462, reward_pressure: 0.9019999999999991
Processed Iteration 1450,episodic return 1762.856572670962, reward_pressure: 0.8820000000000001
Processed Iteration 1500,episodic return 1730.4764732367707, reward_pressure: 0.8619999999999997
Processed Iteration 1550,episodic return 1679.799671336425, reward_pressure: 0.8420000000000007
Processed Iteration 1600,episodic return 1710.9704807110277, reward_pressure: 0.8220000000000002
Processed Iteration 1650,episodic return 1671.222150559777, reward_pressure: 0.8019999999999997
Processed Iteration 1700,episodic return 1534.4274834274058, reward_pressure: 0.7820000000000005
Processed Iteration 1750,episodic return 1685.7292651015866, reward_pressure: 0.7619999999999988
Processed Iteration 1800,episodic return 1589.112019800261, reward_pressure: 0.7419999999999995
Processed Iteration 1850,episodic return 1611.232343339715, reward_pressure: 0.7219999999999991
Processed Iteration 1900,episodic return 1607.015626848556, reward_pressure: 0.7019999999999997
Processed Iteration 1950,episodic return 1656.5379515584273, reward_pressure: 0.6819999999999997
Processed Iteration 2000,episodic return 1526.9330475588583, reward_pressure: 0.662
