Processed Iteration 50,episodic return 118.8943200538439, reward_pressure: 1.0
Processed Iteration 100,episodic return 188.1619124724452, reward_pressure: 1.0
Processed Iteration 150,episodic return 228.38274868780462, reward_pressure: 1.0
Processed Iteration 200,episodic return 244.87435267702529, reward_pressure: 1.0
Processed Iteration 250,episodic return 255.06842207133036, reward_pressure: 0.9800000000000003
Processed Iteration 300,episodic return 248.24226417897287, reward_pressure: 0.9920000000000004
Processed Iteration 350,episodic return 241.73597574403826, reward_pressure: 0.9419999999999998
Processed Iteration 400,episodic return 279.82264187067744, reward_pressure: 0.9300000000000007
Processed Iteration 450,episodic return 312.4270963454378, reward_pressure: 0.9890000000000001
Processed Iteration 500,episodic return 315.33741814975406, reward_pressure: 1.0
Processed Iteration 550,episodic return 379.35011386899646, reward_pressure: 0.9850000000000003
Processed Iteration 600,episodic return 322.7775040795508, reward_pressure: 0.9900000000000005
Processed Iteration 650,episodic return 396.79699233024144, reward_pressure: 0.9399999999999997
Processed Iteration 700,episodic return 500.2755806155383, reward_pressure: 0.9230000000000005
Processed Iteration 750,episodic return 415.30862761608404, reward_pressure: 0.9269999999999992
Processed Iteration 800,episodic return 453.53932186515027, reward_pressure: 0.8770000000000004
Processed Iteration 850,episodic return 456.00736823339764, reward_pressure: 0.8269999999999996
Processed Iteration 900,episodic return 689.7112814852487, reward_pressure: 0.8589999999999993
Processed Iteration 950,episodic return 761.252980533225, reward_pressure: 0.8730000000000007
Processed Iteration 1000,episodic return 1364.5034926466, reward_pressure: 0.9369999999999998
Processed Iteration 1050,episodic return 2559.6374754294275, reward_pressure: 1.0
Processed Iteration 1100,episodic return 2487.840508862728, reward_pressure: 0.9740000000000009
Processed Iteration 1150,episodic return 3009.6541270242324, reward_pressure: 0.9439999999999997
Processed Iteration 1200,episodic return 3844.1120117907594, reward_pressure: 0.9930000000000004
Processed Iteration 1250,episodic return 4172.994641613005, reward_pressure: 0.991
Processed Iteration 1300,episodic return 6240.349695618822, reward_pressure: 0.9829999999999999
Processed Iteration 1350,episodic return 5982.745048739286, reward_pressure: 0.9770000000000009
Processed Iteration 1400,episodic return 5535.367648521181, reward_pressure: 0.9269999999999992
Processed Iteration 1450,episodic return 5677.277154729366, reward_pressure: 0.8770000000000004
Processed Iteration 1500,episodic return 5288.265675281924, reward_pressure: 0.8269999999999996
Processed Iteration 1550,episodic return 5604.707446761464, reward_pressure: 0.7770000000000001
Processed Iteration 1600,episodic return 7446.57734885922, reward_pressure: 0.727
Processed Iteration 1650,episodic return 8251.609375945838, reward_pressure: 0.676999999999999
Processed Iteration 1700,episodic return 4016.6706855137936, reward_pressure: 0.6270000000000004
Processed Iteration 1750,episodic return 4828.509677467181, reward_pressure: 0.5770000000000001
Processed Iteration 1800,episodic return 4840.917752829486, reward_pressure: 0.5269999999999997
Processed Iteration 1850,episodic return 3494.6518617949932, reward_pressure: 0.4769999999999996
Processed Iteration 1900,episodic return 4437.945404991962, reward_pressure: 0.4269999999999994
Processed Iteration 1950,episodic return 6672.254146310884, reward_pressure: 0.3769999999999999
Processed Iteration 2000,episodic return 5556.357690200724, reward_pressure: 0.3269999999999994
