Processed Iteration 50,episodic return 123.24808122897964, reward_pressure: 1.0
Processed Iteration 100,episodic return 139.86724951267777, reward_pressure: 1.0
Processed Iteration 150,episodic return 182.49533212530332, reward_pressure: 1.0
Processed Iteration 200,episodic return 234.9823289669406, reward_pressure: 1.0
Processed Iteration 250,episodic return 232.26291020593402, reward_pressure: 0.9689999999999998
Processed Iteration 300,episodic return 245.21176785142666, reward_pressure: 0.9990000000000001
Processed Iteration 350,episodic return 270.76463415964713, reward_pressure: 1.0
Processed Iteration 400,episodic return 297.04553208897227, reward_pressure: 1.0
Processed Iteration 450,episodic return 297.8693520236631, reward_pressure: 0.996
Processed Iteration 500,episodic return 308.3721784790634, reward_pressure: 0.976
Processed Iteration 550,episodic return 308.11477282221733, reward_pressure: 0.9870000000000008
Processed Iteration 600,episodic return 336.16928467872333, reward_pressure: 0.9369999999999995
Processed Iteration 650,episodic return 343.0165729722645, reward_pressure: 0.9330000000000007
Processed Iteration 700,episodic return 448.9476047551453, reward_pressure: 0.9599999999999995
Processed Iteration 750,episodic return 514.5210273252825, reward_pressure: 1.0
Processed Iteration 800,episodic return 515.8492918076441, reward_pressure: 0.9730000000000009
Processed Iteration 850,episodic return 941.5364278313438, reward_pressure: 0.9259999999999994
Processed Iteration 900,episodic return 981.454472484885, reward_pressure: 0.997
Processed Iteration 950,episodic return 680.6768239380311, reward_pressure: 0.9530000000000007
Processed Iteration 1000,episodic return 965.5352672401414, reward_pressure: 0.9029999999999991
Processed Iteration 1050,episodic return 1015.4067234667407, reward_pressure: 0.8530000000000009
Processed Iteration 1100,episodic return 1621.0938781340872, reward_pressure: 0.8230000000000008
Processed Iteration 1150,episodic return 1180.4402354814326, reward_pressure: 0.8299999999999997
Processed Iteration 1200,episodic return 1945.9116625990544, reward_pressure: 0.8619999999999998
Processed Iteration 1250,episodic return 3213.7594979140813, reward_pressure: 0.9420000000000006
Processed Iteration 1300,episodic return 1759.2307999405803, reward_pressure: 0.9079999999999991
Processed Iteration 1350,episodic return 2819.1236020195806, reward_pressure: 0.9789999999999999
Processed Iteration 1400,episodic return 1667.4909526656243, reward_pressure: 0.9690000000000007
Processed Iteration 1450,episodic return 1688.983777551437, reward_pressure: 0.918999999999999
Processed Iteration 1500,episodic return 1357.8121728707845, reward_pressure: 0.8690000000000009
Processed Iteration 1550,episodic return 1488.776848640347, reward_pressure: 0.8189999999999995
Processed Iteration 1600,episodic return 4439.769386816041, reward_pressure: 0.9110000000000005
Processed Iteration 1650,episodic return 4596.654321586566, reward_pressure: 0.9339999999999996
Processed Iteration 1700,episodic return 5499.0744604988695, reward_pressure: 0.9450000000000002
Processed Iteration 1750,episodic return 5715.182137708562, reward_pressure: 0.8949999999999995
Processed Iteration 1800,episodic return 4732.650190568962, reward_pressure: 0.8899999999999991
Processed Iteration 1850,episodic return 6205.508005384402, reward_pressure: 0.9460000000000006
Processed Iteration 1900,episodic return 5554.071654975361, reward_pressure: 0.9039999999999992
Processed Iteration 1950,episodic return 8327.90711217091, reward_pressure: 0.8630000000000002
Processed Iteration 2000,episodic return 5193.790164750661, reward_pressure: 0.8909999999999997
