Processed Iteration 50,episodic return -74.44495421767105, reward_pressure: 1.0
Processed Iteration 100,episodic return 447.4497151822123, reward_pressure: 1.0
Processed Iteration 150,episodic return 722.6950182829435, reward_pressure: 1.0
Processed Iteration 200,episodic return 820.2459518712473, reward_pressure: 0.9915999999999997
Processed Iteration 250,episodic return 890.6804008571889, reward_pressure: 1.0
Processed Iteration 300,episodic return 919.0600760224221, reward_pressure: 1.0
Processed Iteration 350,episodic return 958.1430359094251, reward_pressure: 1.0
Processed Iteration 400,episodic return 1016.7075761558685, reward_pressure: 0.9983999999999997
Processed Iteration 450,episodic return 1009.5348472750885, reward_pressure: 0.9795999999999992
Processed Iteration 500,episodic return 1014.3148955761244, reward_pressure: 0.9908000000000001
Processed Iteration 550,episodic return 1024.3283192955662, reward_pressure: 0.989199999999999
Processed Iteration 600,episodic return 996.9740729233431, reward_pressure: 0.9692000000000006
Processed Iteration 650,episodic return 993.3532775270743, reward_pressure: 0.9491999999999997
Processed Iteration 700,episodic return 995.7515877638617, reward_pressure: 0.9292000000000009
Processed Iteration 750,episodic return 995.4088761386942, reward_pressure: 0.9152000000000002
Processed Iteration 800,episodic return 1017.7235794335808, reward_pressure: 0.914
Processed Iteration 850,episodic return 1040.4531519936463, reward_pressure: 0.8940000000000003
Processed Iteration 900,episodic return 1039.9641550359831, reward_pressure: 0.8784000000000001
Processed Iteration 950,episodic return 1040.083807385659, reward_pressure: 0.886799999999999
Processed Iteration 1000,episodic return 1030.0439345161471, reward_pressure: 0.9140000000000011
Processed Iteration 1050,episodic return 1018.7693750275143, reward_pressure: 0.9059999999999991
Processed Iteration 1100,episodic return 1004.9537573730377, reward_pressure: 0.8860000000000003
Processed Iteration 1150,episodic return 960.3778777762568, reward_pressure: 0.8659999999999995
Processed Iteration 1200,episodic return 1020.295353083746, reward_pressure: 0.8460000000000005
Processed Iteration 1250,episodic return 1025.4104209966958, reward_pressure: 0.8260000000000001
Processed Iteration 1300,episodic return 1024.3779370399295, reward_pressure: 0.8059999999999998
Processed Iteration 1350,episodic return 1049.2665640355265, reward_pressure: 0.7860000000000005
Processed Iteration 1400,episodic return 1021.4923801278306, reward_pressure: 0.7659999999999987
Processed Iteration 1450,episodic return 1015.1207074726077, reward_pressure: 0.7459999999999997
Processed Iteration 1500,episodic return 999.1733239905933, reward_pressure: 0.7259999999999992
Processed Iteration 1550,episodic return 970.9649214856554, reward_pressure: 0.7059999999999996
Processed Iteration 1600,episodic return 1003.4006308271445, reward_pressure: 0.6859999999999996
Processed Iteration 1650,episodic return 1042.5217316995117, reward_pressure: 0.6659999999999999
Processed Iteration 1700,episodic return 995.1443245708572, reward_pressure: 0.6460000000000004
Processed Iteration 1750,episodic return 1012.8759176679761, reward_pressure: 0.6260000000000003
Processed Iteration 1800,episodic return 980.9210494899738, reward_pressure: 0.6060000000000003
Processed Iteration 1850,episodic return 996.4562135508886, reward_pressure: 0.5859999999999992
Processed Iteration 1900,episodic return 1023.7116516259493, reward_pressure: 0.5659999999999991
Processed Iteration 1950,episodic return 1006.3005463442386, reward_pressure: 0.5459999999999993
Processed Iteration 2000,episodic return 1006.2791675438045, reward_pressure: 0.5259999999999995
