Processed Iteration 50,episodic return 104.61322337177127, reward_pressure: 1.0
Processed Iteration 100,episodic return 128.11529228431843, reward_pressure: 1.0
Processed Iteration 150,episodic return 118.73519467615277, reward_pressure: 0.9720000000000009
Processed Iteration 200,episodic return 123.43429495234733, reward_pressure: 0.9319999999999999
Processed Iteration 250,episodic return 131.18275771459778, reward_pressure: 0.988
Processed Iteration 300,episodic return 137.8998966481057, reward_pressure: 0.9620000000000006
Processed Iteration 350,episodic return 191.72785855296777, reward_pressure: 0.9539999999999997
Processed Iteration 400,episodic return 222.31437014435988, reward_pressure: 1.0
Processed Iteration 450,episodic return 236.59556532192175, reward_pressure: 1.0
Processed Iteration 500,episodic return 264.34054997461743, reward_pressure: 1.0
Processed Iteration 550,episodic return 349.00131410041314, reward_pressure: 1.0
Processed Iteration 600,episodic return 388.37769149457375, reward_pressure: 0.9610000000000006
Processed Iteration 650,episodic return 434.47349519655285, reward_pressure: 0.9109999999999991
Processed Iteration 700,episodic return 434.07234055810187, reward_pressure: 0.9719999999999998
Processed Iteration 750,episodic return 467.0617711690464, reward_pressure: 1.0
Processed Iteration 800,episodic return 1043.6052415676581, reward_pressure: 0.9729999999999996
Processed Iteration 850,episodic return 1161.2030452698646, reward_pressure: 0.9910000000000005
Processed Iteration 900,episodic return 891.0505873790331, reward_pressure: 0.9920000000000004
Processed Iteration 950,episodic return 3053.902552669832, reward_pressure: 0.997
Processed Iteration 1000,episodic return 1557.9833819112548, reward_pressure: 0.9870000000000004
Processed Iteration 1050,episodic return 3929.6306569204876, reward_pressure: 1.0
Processed Iteration 1100,episodic return 2518.0658525874296, reward_pressure: 0.9910000000000005
Processed Iteration 1150,episodic return 3572.697261797472, reward_pressure: 0.9679999999999996
Processed Iteration 1200,episodic return 2512.68968244619, reward_pressure: 1.0
Processed Iteration 1250,episodic return 1201.823844939191, reward_pressure: 0.9580000000000005
Processed Iteration 1300,episodic return 1323.992346085398, reward_pressure: 0.9079999999999991
Processed Iteration 1350,episodic return 483.1941645854888, reward_pressure: 0.8580000000000009
Processed Iteration 1400,episodic return 959.9808490365972, reward_pressure: 0.8079999999999998
Processed Iteration 1450,episodic return 1188.440706001635, reward_pressure: 0.758
Processed Iteration 1500,episodic return 840.6880779588728, reward_pressure: 0.7079999999999997
Processed Iteration 1550,episodic return 1917.8433840856142, reward_pressure: 0.6579999999999993
Processed Iteration 1600,episodic return 2917.0450323079467, reward_pressure: 0.6080000000000004
Processed Iteration 1650,episodic return 1784.178521910056, reward_pressure: 0.5579999999999999
Processed Iteration 1700,episodic return 3407.446377747043, reward_pressure: 0.5079999999999999
Processed Iteration 1750,episodic return 3020.8189407450973, reward_pressure: 0.4579999999999994
Processed Iteration 1800,episodic return 4272.181059020851, reward_pressure: 0.41199999999999976
Processed Iteration 1850,episodic return 7342.258640510617, reward_pressure: 0.4909999999999998
Processed Iteration 1900,episodic return 6877.184961662128, reward_pressure: 0.5950000000000003
Processed Iteration 1950,episodic return 7555.648995429668, reward_pressure: 0.5449999999999998
Processed Iteration 2000,episodic return 5492.82310316482, reward_pressure: 0.5210000000000002
