Processed Iteration 50,episodic return 120.82823474259482, reward_pressure: 1.0
Processed Iteration 100,episodic return 156.26030055739872, reward_pressure: 1.0
Processed Iteration 150,episodic return 161.01570197060545, reward_pressure: 1.0
Processed Iteration 200,episodic return 208.6784419661937, reward_pressure: 0.9610000000000006
Processed Iteration 250,episodic return 221.28615976510267, reward_pressure: 0.9109999999999991
Processed Iteration 300,episodic return 243.45861042954442, reward_pressure: 0.9599999999999997
Processed Iteration 350,episodic return 268.1747216750913, reward_pressure: 1.0
Processed Iteration 400,episodic return 286.49372051996505, reward_pressure: 1.0
Processed Iteration 450,episodic return 270.31588739090137, reward_pressure: 0.9520000000000006
Processed Iteration 500,episodic return 305.3953184719836, reward_pressure: 0.9019999999999991
Processed Iteration 550,episodic return 364.74289688598765, reward_pressure: 0.8759999999999996
Processed Iteration 600,episodic return 424.7166896724365, reward_pressure: 0.9709999999999998
Processed Iteration 650,episodic return 436.7528876844173, reward_pressure: 0.9770000000000009
Processed Iteration 700,episodic return 505.2020877774652, reward_pressure: 0.996
Processed Iteration 750,episodic return 449.64130561953584, reward_pressure: 0.9990000000000001
Processed Iteration 800,episodic return 617.2845282334284, reward_pressure: 0.9689999999999998
Processed Iteration 850,episodic return 854.136767324353, reward_pressure: 1.0
Processed Iteration 900,episodic return 827.0183233745618, reward_pressure: 0.9650000000000007
Processed Iteration 950,episodic return 1564.446819402979, reward_pressure: 0.9370000000000005
Processed Iteration 1000,episodic return 728.6487613480647, reward_pressure: 0.9279999999999992
Processed Iteration 1050,episodic return 1610.126571477739, reward_pressure: 0.8780000000000004
Processed Iteration 1100,episodic return 3929.626551981647, reward_pressure: 0.8279999999999997
Processed Iteration 1150,episodic return 5748.5352957195855, reward_pressure: 0.7780000000000001
Processed Iteration 1200,episodic return 3367.567535230593, reward_pressure: 0.8230000000000008
Processed Iteration 1250,episodic return 6299.092214652804, reward_pressure: 0.8249999999999996
Processed Iteration 1300,episodic return 2602.742411959938, reward_pressure: 0.7750000000000001
Processed Iteration 1350,episodic return 8118.578532728033, reward_pressure: 0.725
Processed Iteration 1400,episodic return 4598.931280653529, reward_pressure: 0.674999999999999
Processed Iteration 1450,episodic return 4386.357832535819, reward_pressure: 0.6250000000000006
Processed Iteration 1500,episodic return 5830.319050402419, reward_pressure: 0.5750000000000002
Processed Iteration 1550,episodic return 7875.51354401365, reward_pressure: 0.5249999999999997
Processed Iteration 1600,episodic return 6421.863892297964, reward_pressure: 0.4749999999999996
Processed Iteration 1650,episodic return 5962.180561060162, reward_pressure: 0.42499999999999943
Processed Iteration 1700,episodic return 5013.37849999261, reward_pressure: 0.37499999999999983
Processed Iteration 1750,episodic return 5084.566604776504, reward_pressure: 0.3249999999999993
Processed Iteration 1800,episodic return 4575.188377661545, reward_pressure: 0.27499999999999986
Processed Iteration 1850,episodic return 2842.3933392988947, reward_pressure: 0.2249999999999995
Processed Iteration 1900,episodic return 4295.593979210608, reward_pressure: 0.17499999999999966
Processed Iteration 1950,episodic return 4632.433196835505, reward_pressure: 0.12499999999999963
Processed Iteration 2000,episodic return 2078.692981698465, reward_pressure: 0.07499999999999975
