Processed Iteration 50,episodic return -117.5734429341082, reward_pressure: 1.0
Processed Iteration 100,episodic return 537.1125733950962, reward_pressure: 1.0
Processed Iteration 150,episodic return 1014.3318710374854, reward_pressure: 1.0
Processed Iteration 200,episodic return 1189.1675671167875, reward_pressure: 1.0
Processed Iteration 250,episodic return 1561.3833090826308, reward_pressure: 1.0
Processed Iteration 300,episodic return 1870.3798212219015, reward_pressure: 1.0
Processed Iteration 350,episodic return 2006.2262319938134, reward_pressure: 1.0
Processed Iteration 400,episodic return 2160.9759268260323, reward_pressure: 1.0
Processed Iteration 450,episodic return 2315.3169679175903, reward_pressure: 1.0
Processed Iteration 500,episodic return 2443.5590613292543, reward_pressure: 1.0
Processed Iteration 550,episodic return 2559.327052250851, reward_pressure: 1.0
Processed Iteration 600,episodic return 2540.9196150433763, reward_pressure: 0.9650000000000007
Processed Iteration 650,episodic return 2548.0705310886565, reward_pressure: 0.927
Processed Iteration 700,episodic return 2614.5500118517703, reward_pressure: 0.9480000000000004
Processed Iteration 750,episodic return 2588.633351293378, reward_pressure: 0.9399999999999997
Processed Iteration 800,episodic return 2606.747862810553, reward_pressure: 0.8899999999999997
Processed Iteration 850,episodic return 2622.9755093214435, reward_pressure: 0.8399999999999999
Processed Iteration 900,episodic return 2765.649127082186, reward_pressure: 0.8310000000000004
Processed Iteration 950,episodic return 2757.4000655899667, reward_pressure: 0.9779999999999999
Processed Iteration 1000,episodic return 2888.6174027297257, reward_pressure: 1.0
Processed Iteration 1050,episodic return 2866.5653754345503, reward_pressure: 0.9690000000000007
Processed Iteration 1100,episodic return 2739.163599829853, reward_pressure: 0.918999999999999
Processed Iteration 1150,episodic return 2741.1588573198765, reward_pressure: 0.8690000000000009
Processed Iteration 1200,episodic return 2797.2527468622993, reward_pressure: 0.8189999999999995
Processed Iteration 1250,episodic return 2816.443355875638, reward_pressure: 0.769
Processed Iteration 1300,episodic return 3015.402860464805, reward_pressure: 0.7999999999999997
Processed Iteration 1350,episodic return 3047.6640371040903, reward_pressure: 0.7599999999999996
Processed Iteration 1400,episodic return 2941.925894031215, reward_pressure: 0.7900000000000003
Processed Iteration 1450,episodic return 2803.45438488613, reward_pressure: 0.7400000000000003
Processed Iteration 1500,episodic return 2916.074056847524, reward_pressure: 0.6899999999999993
Processed Iteration 1550,episodic return 2892.306392714013, reward_pressure: 0.6399999999999997
Processed Iteration 1600,episodic return 2886.7073961759493, reward_pressure: 0.5900000000000003
Processed Iteration 1650,episodic return 2915.6596541248755, reward_pressure: 0.5399999999999998
Processed Iteration 1700,episodic return 2848.0668618911905, reward_pressure: 0.48999999999999977
Processed Iteration 1750,episodic return 2756.198563038787, reward_pressure: 0.4399999999999992
Processed Iteration 1800,episodic return 2689.6830391818116, reward_pressure: 0.3900000000000001
Processed Iteration 1850,episodic return 2898.9611949385658, reward_pressure: 0.38199999999999973
Processed Iteration 1900,episodic return 2912.4175346094617, reward_pressure: 0.3679999999999998
Processed Iteration 1950,episodic return 2827.0493489350165, reward_pressure: 0.3179999999999993
Processed Iteration 2000,episodic return 2743.4911190749735, reward_pressure: 0.2679999999999999
