Processed Iteration 50,episodic return 133.17296914209365, reward_pressure: 1.0
Processed Iteration 100,episodic return 306.84069254654776, reward_pressure: 0.9910000000000005
Processed Iteration 150,episodic return 729.8006850769075, reward_pressure: 1.0
Processed Iteration 200,episodic return 964.9930759646209, reward_pressure: 1.0
Processed Iteration 250,episodic return 1159.3356806863248, reward_pressure: 1.0
Processed Iteration 300,episodic return 1218.2889951886384, reward_pressure: 1.0
Processed Iteration 350,episodic return 1367.8410335625772, reward_pressure: 1.0
Processed Iteration 400,episodic return 1402.3015416595154, reward_pressure: 1.0
Processed Iteration 450,episodic return 1391.4208421785067, reward_pressure: 1.0
Processed Iteration 500,episodic return 1413.5732650126502, reward_pressure: 0.995
Processed Iteration 550,episodic return 1360.193451331527, reward_pressure: 0.985
Processed Iteration 600,episodic return 1516.530295274289, reward_pressure: 1.0
Processed Iteration 650,episodic return 1434.388755220469, reward_pressure: 1.0
Processed Iteration 700,episodic return 1408.5180619046453, reward_pressure: 0.991
Processed Iteration 750,episodic return 1509.9487409575795, reward_pressure: 0.9840000000000009
Processed Iteration 800,episodic return 1440.4714014669337, reward_pressure: 0.986
Processed Iteration 850,episodic return 1588.4350862150065, reward_pressure: 0.9640000000000007
Processed Iteration 900,episodic return 1515.3381904857556, reward_pressure: 0.913999999999999
Processed Iteration 950,episodic return 1497.877197124417, reward_pressure: 0.9500000000000006
Processed Iteration 1000,episodic return 1589.0110696109318, reward_pressure: 0.9029999999999994
Processed Iteration 1050,episodic return 1625.2987538651628, reward_pressure: 0.9470000000000003
Processed Iteration 1100,episodic return 1637.4065789144681, reward_pressure: 0.8969999999999994
Processed Iteration 1150,episodic return 1586.548836886751, reward_pressure: 0.8470000000000004
Processed Iteration 1200,episodic return 1582.442055883569, reward_pressure: 0.8029999999999999
Processed Iteration 1250,episodic return 1726.9730342183404, reward_pressure: 0.8470000000000004
Processed Iteration 1300,episodic return 1708.866954900182, reward_pressure: 0.7969999999999999
Processed Iteration 1350,episodic return 1602.632802538445, reward_pressure: 0.747
Processed Iteration 1400,episodic return 1604.5630843704607, reward_pressure: 0.6969999999999995
Processed Iteration 1450,episodic return 1561.0771951988447, reward_pressure: 0.6469999999999994
Processed Iteration 1500,episodic return 1540.9331549298306, reward_pressure: 0.5970000000000004
Processed Iteration 1550,episodic return 1627.1635571673978, reward_pressure: 0.5469999999999999
Processed Iteration 1600,episodic return 1581.294878226091, reward_pressure: 0.4969999999999999
Processed Iteration 1650,episodic return 1530.2852589836368, reward_pressure: 0.44699999999999934
Processed Iteration 1700,episodic return 1634.2643680981878, reward_pressure: 0.39699999999999974
Processed Iteration 1750,episodic return 1574.3585740514077, reward_pressure: 0.3469999999999997
Processed Iteration 1800,episodic return 1518.0765173550258, reward_pressure: 0.29699999999999943
Processed Iteration 1850,episodic return 1608.9931885448696, reward_pressure: 0.2469999999999998
Processed Iteration 1900,episodic return 1645.741090355238, reward_pressure: 0.19699999999999954
Processed Iteration 1950,episodic return 1640.4767634440987, reward_pressure: 0.14699999999999955
Processed Iteration 2000,episodic return 1634.0753400077513, reward_pressure: 0.09699999999999967
