Processed Iteration 50,episodic return -186.08177513609917, reward_pressure: 1.0
Processed Iteration 100,episodic return 151.57528506435762, reward_pressure: 1.0
Processed Iteration 150,episodic return 889.0068230886401, reward_pressure: 1.0
Processed Iteration 200,episodic return 1441.334728339454, reward_pressure: 1.0
Processed Iteration 250,episodic return 1720.5852730022596, reward_pressure: 1.0
Processed Iteration 300,episodic return 2434.739912448711, reward_pressure: 1.0
Processed Iteration 350,episodic return 2816.5260061146955, reward_pressure: 1.0
Processed Iteration 400,episodic return 3393.266185357296, reward_pressure: 1.0
Processed Iteration 450,episodic return 3656.652128982516, reward_pressure: 0.9940000000000003
Processed Iteration 500,episodic return 3569.766503095221, reward_pressure: 0.9839999999999999
Processed Iteration 550,episodic return 3881.0288010924974, reward_pressure: 1.0
Processed Iteration 600,episodic return 3865.0144817099495, reward_pressure: 1.0
Processed Iteration 650,episodic return 4136.650662688226, reward_pressure: 1.0
Processed Iteration 700,episodic return 4259.379280609197, reward_pressure: 0.9700000000000009
Processed Iteration 750,episodic return 4017.680663616609, reward_pressure: 0.919999999999999
Processed Iteration 800,episodic return 4288.509550228145, reward_pressure: 0.8700000000000009
Processed Iteration 850,episodic return 4146.053881196865, reward_pressure: 0.8199999999999996
Processed Iteration 900,episodic return 4119.0941178256, reward_pressure: 0.77
Processed Iteration 950,episodic return 3822.9001982328796, reward_pressure: 0.72
Processed Iteration 1000,episodic return 4431.249626138556, reward_pressure: 0.6699999999999992
Processed Iteration 1050,episodic return 3994.620826490641, reward_pressure: 0.6200000000000006
Processed Iteration 1100,episodic return 4470.533176043583, reward_pressure: 0.57
Processed Iteration 1150,episodic return 4586.903162190014, reward_pressure: 0.5199999999999998
Processed Iteration 1200,episodic return 4585.323536853412, reward_pressure: 0.46999999999999953
Processed Iteration 1250,episodic return 4057.8963553755693, reward_pressure: 0.4199999999999996
Processed Iteration 1300,episodic return 3909.118233785663, reward_pressure: 0.3699999999999999
Processed Iteration 1350,episodic return 4419.94008785239, reward_pressure: 0.3359999999999995
Processed Iteration 1400,episodic return 4414.422369014379, reward_pressure: 0.33399999999999946
Processed Iteration 1450,episodic return 4322.157706550451, reward_pressure: 0.3479999999999997
Processed Iteration 1500,episodic return 4405.312991475567, reward_pressure: 0.3019999999999994
Processed Iteration 1550,episodic return 4293.129084907777, reward_pressure: 0.25199999999999984
Processed Iteration 1600,episodic return 4492.014747445773, reward_pressure: 0.20199999999999946
Processed Iteration 1650,episodic return 4234.380716838, reward_pressure: 0.15199999999999952
Processed Iteration 1700,episodic return 4527.264871788655, reward_pressure: 0.10199999999999966
Processed Iteration 1750,episodic return 4286.864393359375, reward_pressure: 0.05199999999999969
Processed Iteration 1800,episodic return 4334.643450420579, reward_pressure: 0.0019999999999999875
Processed Iteration 1850,episodic return 4196.449171152443, reward_pressure: 0.0
Processed Iteration 1900,episodic return 4164.543844787892, reward_pressure: 0.0
Processed Iteration 1950,episodic return 4043.8004481010944, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4389.67804271305, reward_pressure: 0.0
