Processed Iteration 50,episodic return 108.88949194874755, reward_pressure: 1.0
Processed Iteration 100,episodic return 161.83827884389714, reward_pressure: 1.0
Processed Iteration 150,episodic return 203.06157397627797, reward_pressure: 0.9910000000000005
Processed Iteration 200,episodic return 208.208606951806, reward_pressure: 0.9910000000000005
Processed Iteration 250,episodic return 224.47448616468543, reward_pressure: 0.9409999999999998
Processed Iteration 300,episodic return 233.29512716020002, reward_pressure: 0.8909999999999997
Processed Iteration 350,episodic return 236.38360294131166, reward_pressure: 0.8859999999999991
Processed Iteration 400,episodic return 340.5274009773304, reward_pressure: 0.9469999999999998
Processed Iteration 450,episodic return 296.89181882790433, reward_pressure: 0.9950000000000003
Processed Iteration 500,episodic return 336.76751683818475, reward_pressure: 0.9450000000000002
Processed Iteration 550,episodic return 339.2008471600245, reward_pressure: 0.8949999999999995
Processed Iteration 600,episodic return 432.1615954334364, reward_pressure: 0.8480000000000005
Processed Iteration 650,episodic return 417.30618843411037, reward_pressure: 0.8470000000000004
Processed Iteration 700,episodic return 384.1225657061226, reward_pressure: 0.7969999999999999
Processed Iteration 750,episodic return 566.4175306646342, reward_pressure: 0.8050000000000007
Processed Iteration 800,episodic return 977.8699395645755, reward_pressure: 0.97
Processed Iteration 850,episodic return 1330.3865347913377, reward_pressure: 0.9859999999999998
Processed Iteration 900,episodic return 1186.1869256940915, reward_pressure: 0.982000000000001
Processed Iteration 950,episodic return 1669.7054400055986, reward_pressure: 0.9319999999999992
Processed Iteration 1000,episodic return 3280.8563761300297, reward_pressure: 0.976
Processed Iteration 1050,episodic return 4882.5318292885095, reward_pressure: 1.0
Processed Iteration 1100,episodic return 3450.6685245558565, reward_pressure: 0.9870000000000008
Processed Iteration 1150,episodic return 3670.239156458889, reward_pressure: 0.9369999999999995
Processed Iteration 1200,episodic return 3226.1778088005935, reward_pressure: 0.9130000000000003
Processed Iteration 1250,episodic return 2607.363714275418, reward_pressure: 0.9369999999999995
Processed Iteration 1300,episodic return 2987.2910174752556, reward_pressure: 0.8969999999999994
Processed Iteration 1350,episodic return 4484.505093034261, reward_pressure: 0.9200000000000004
Processed Iteration 1400,episodic return 683.066772090807, reward_pressure: 0.9299999999999992
Processed Iteration 1450,episodic return 2464.331723868992, reward_pressure: 0.8800000000000003
Processed Iteration 1500,episodic return 3734.685045976871, reward_pressure: 0.8799999999999991
Processed Iteration 1550,episodic return 3282.5388497317117, reward_pressure: 0.9450000000000006
Processed Iteration 1600,episodic return 2266.541465859205, reward_pressure: 0.9230000000000004
Processed Iteration 1650,episodic return 4245.194537863783, reward_pressure: 0.9319999999999992
Processed Iteration 1700,episodic return 3044.0754486042592, reward_pressure: 0.9260000000000006
Processed Iteration 1750,episodic return 5740.168226710031, reward_pressure: 0.9829999999999999
Processed Iteration 1800,episodic return 730.1765335641682, reward_pressure: 0.9670000000000007
Processed Iteration 1850,episodic return 2190.747483578609, reward_pressure: 0.916999999999999
Processed Iteration 1900,episodic return 898.3832160419821, reward_pressure: 0.867000000000001
Processed Iteration 1950,episodic return 5239.359426983169, reward_pressure: 0.8169999999999996
Processed Iteration 2000,episodic return 5769.069609150095, reward_pressure: 0.767
