Processed Iteration 50,episodic return -103.82852141314346, reward_pressure: 1.0
Processed Iteration 100,episodic return 547.2214736032621, reward_pressure: 1.0
Processed Iteration 150,episodic return 1482.025023620913, reward_pressure: 1.0
Processed Iteration 200,episodic return 1734.1365718389602, reward_pressure: 1.0
Processed Iteration 250,episodic return 1881.4624678561488, reward_pressure: 1.0
Processed Iteration 300,episodic return 2179.9827529871704, reward_pressure: 1.0
Processed Iteration 350,episodic return 2358.03436912512, reward_pressure: 1.0
Processed Iteration 400,episodic return 2620.202961085822, reward_pressure: 1.0
Processed Iteration 450,episodic return 2629.024638410912, reward_pressure: 1.0
Processed Iteration 500,episodic return 2652.2024530215053, reward_pressure: 0.9950000000000003
Processed Iteration 550,episodic return 2573.508585066721, reward_pressure: 0.9450000000000002
Processed Iteration 600,episodic return 2660.6980416758656, reward_pressure: 0.8949999999999995
Processed Iteration 650,episodic return 2677.655376568616, reward_pressure: 0.8450000000000003
Processed Iteration 700,episodic return 2674.343309711121, reward_pressure: 0.795
Processed Iteration 750,episodic return 2813.0855896285702, reward_pressure: 0.7450000000000001
Processed Iteration 800,episodic return 2778.3836761800276, reward_pressure: 0.6969999999999995
Processed Iteration 850,episodic return 2868.993733067952, reward_pressure: 0.7289999999999993
Processed Iteration 900,episodic return 2769.027857320549, reward_pressure: 0.7860000000000003
Processed Iteration 950,episodic return 2769.1666326364225, reward_pressure: 0.7360000000000002
Processed Iteration 1000,episodic return 2813.876089449645, reward_pressure: 0.7219999999999996
Processed Iteration 1050,episodic return 2673.8099399181783, reward_pressure: 0.7280000000000001
Processed Iteration 1100,episodic return 2757.088896455599, reward_pressure: 0.6779999999999992
Processed Iteration 1150,episodic return 2820.145119364799, reward_pressure: 0.6280000000000004
Processed Iteration 1200,episodic return 2817.262173461605, reward_pressure: 0.5780000000000001
Processed Iteration 1250,episodic return 2810.394589508809, reward_pressure: 0.5279999999999996
Processed Iteration 1300,episodic return 2810.0647689758134, reward_pressure: 0.4779999999999996
Processed Iteration 1350,episodic return 2780.0946354950847, reward_pressure: 0.4279999999999993
Processed Iteration 1400,episodic return 2780.652772701851, reward_pressure: 0.37799999999999995
Processed Iteration 1450,episodic return 2824.563645872498, reward_pressure: 0.3279999999999994
Processed Iteration 1500,episodic return 2802.997142134105, reward_pressure: 0.2779999999999998
Processed Iteration 1550,episodic return 2853.5146863209175, reward_pressure: 0.22799999999999954
Processed Iteration 1600,episodic return 2892.172514430496, reward_pressure: 0.17799999999999966
Processed Iteration 1650,episodic return 2762.4783157377115, reward_pressure: 0.12799999999999961
Processed Iteration 1700,episodic return 2738.3816314250184, reward_pressure: 0.07799999999999974
Processed Iteration 1750,episodic return 2723.7758204452784, reward_pressure: 0.027999999999999817
Processed Iteration 1800,episodic return 2801.7121102942665, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2788.003291795729, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2820.6750345644887, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2850.932666699308, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2820.933057178793, reward_pressure: 0.0
