Processed Iteration 50,episodic return 196.6468139239543, reward_pressure: 1.0
Processed Iteration 100,episodic return 364.1476680846512, reward_pressure: 1.0
Processed Iteration 150,episodic return 812.1498562967415, reward_pressure: 1.0
Processed Iteration 200,episodic return 1031.6006106261623, reward_pressure: 0.9948000000000001
Processed Iteration 250,episodic return 1131.8444471374758, reward_pressure: 1.0
Processed Iteration 300,episodic return 1297.1549687304605, reward_pressure: 1.0
Processed Iteration 350,episodic return 1496.3646684377686, reward_pressure: 1.0
Processed Iteration 400,episodic return 1509.1495269281234, reward_pressure: 1.0
Processed Iteration 450,episodic return 1559.8116120245907, reward_pressure: 0.9939999999999998
Processed Iteration 500,episodic return 1554.3816352316048, reward_pressure: 1.0
Processed Iteration 550,episodic return 1576.2454299352923, reward_pressure: 0.989999999999999
Processed Iteration 600,episodic return 1551.7659968722373, reward_pressure: 0.9700000000000005
Processed Iteration 650,episodic return 1548.8531230829105, reward_pressure: 0.9499999999999997
Processed Iteration 700,episodic return 1510.2731555867788, reward_pressure: 0.9300000000000008
Processed Iteration 750,episodic return 1617.2500377799356, reward_pressure: 0.9099999999999995
Processed Iteration 800,episodic return 1628.9782594435353, reward_pressure: 0.8900000000000005
Processed Iteration 850,episodic return 1604.219196177418, reward_pressure: 0.8699999999999994
Processed Iteration 900,episodic return 1609.8716771370957, reward_pressure: 0.8963999999999992
Processed Iteration 950,episodic return 1507.398541820748, reward_pressure: 0.8824000000000001
Processed Iteration 1000,episodic return 1569.752405512952, reward_pressure: 0.8623999999999995
Processed Iteration 1050,episodic return 1593.3512004223455, reward_pressure: 0.8424000000000007
Processed Iteration 1100,episodic return 1533.3363359332586, reward_pressure: 0.8224000000000002
Processed Iteration 1150,episodic return 1447.4250422273599, reward_pressure: 0.8023999999999998
Processed Iteration 1200,episodic return 1422.4633331744324, reward_pressure: 0.7824000000000004
Processed Iteration 1250,episodic return 1619.570513246163, reward_pressure: 0.7623999999999989
Processed Iteration 1300,episodic return 1634.4446790085638, reward_pressure: 0.7423999999999996
Processed Iteration 1350,episodic return 1527.818274810449, reward_pressure: 0.722399999999999
Processed Iteration 1400,episodic return 1596.7620507119689, reward_pressure: 0.7023999999999997
Processed Iteration 1450,episodic return 1616.3080487814136, reward_pressure: 0.6875999999999999
Processed Iteration 1500,episodic return 1581.9148350099783, reward_pressure: 0.6947999999999994
Processed Iteration 1550,episodic return 1600.2919729634848, reward_pressure: 0.6747999999999996
Processed Iteration 1600,episodic return 1516.1259150779288, reward_pressure: 0.6707999999999998
Processed Iteration 1650,episodic return 1612.8113527524101, reward_pressure: 0.6691999999999997
Processed Iteration 1700,episodic return 1595.675383805156, reward_pressure: 0.6492000000000003
Processed Iteration 1750,episodic return 1511.31893710711, reward_pressure: 0.6292000000000005
Processed Iteration 1800,episodic return 1550.6156483190393, reward_pressure: 0.6092000000000003
Processed Iteration 1850,episodic return 1562.112818394668, reward_pressure: 0.5891999999999991
Processed Iteration 1900,episodic return 1540.164975552151, reward_pressure: 0.5691999999999993
Processed Iteration 1950,episodic return 1538.0605705836547, reward_pressure: 0.5491999999999992
Processed Iteration 2000,episodic return 1520.8861503308954, reward_pressure: 0.5291999999999994
