Processed Iteration 50,episodic return -37.45478517961695, reward_pressure: 1.0
Processed Iteration 100,episodic return 612.7607560880912, reward_pressure: 1.0
Processed Iteration 150,episodic return 1140.5208204928942, reward_pressure: 1.0
Processed Iteration 200,episodic return 1907.5504461588084, reward_pressure: 1.0
Processed Iteration 250,episodic return 2066.9468491869548, reward_pressure: 1.0
Processed Iteration 300,episodic return 2019.4024438012705, reward_pressure: 0.9979999999999997
Processed Iteration 350,episodic return 2156.863406056657, reward_pressure: 0.9839999999999998
Processed Iteration 400,episodic return 2002.9899663453425, reward_pressure: 1.0
Processed Iteration 450,episodic return 2187.4337874095336, reward_pressure: 0.9839999999999991
Processed Iteration 500,episodic return 2282.7517379841956, reward_pressure: 0.9767999999999992
Processed Iteration 550,episodic return 2435.2028182861163, reward_pressure: 0.9672000000000005
Processed Iteration 600,episodic return 2568.9997902666505, reward_pressure: 0.9576000000000008
Processed Iteration 650,episodic return 2604.451006095354, reward_pressure: 0.9495999999999998
Processed Iteration 700,episodic return 2622.9688579534145, reward_pressure: 0.9520000000000004
Processed Iteration 750,episodic return 2729.37350000116, reward_pressure: 0.9552
Processed Iteration 800,episodic return 2727.137117233641, reward_pressure: 1.0
Processed Iteration 850,episodic return 2682.9606102384178, reward_pressure: 0.9799999999999991
Processed Iteration 900,episodic return 2650.21053057571, reward_pressure: 0.9600000000000007
Processed Iteration 950,episodic return 2652.5631830255443, reward_pressure: 0.9399999999999996
Processed Iteration 1000,episodic return 2766.4011559643095, reward_pressure: 0.920000000000001
Processed Iteration 1050,episodic return 2691.0181749921367, reward_pressure: 0.8999999999999991
Processed Iteration 1100,episodic return 2592.3873612861125, reward_pressure: 0.8800000000000001
Processed Iteration 1150,episodic return 2472.1015514532473, reward_pressure: 0.8599999999999995
Processed Iteration 1200,episodic return 2676.0335323861095, reward_pressure: 0.8400000000000005
Processed Iteration 1250,episodic return 2648.7464688173386, reward_pressure: 0.8200000000000002
Processed Iteration 1300,episodic return 2662.182117537336, reward_pressure: 0.7999999999999997
Processed Iteration 1350,episodic return 2635.982262162991, reward_pressure: 0.7800000000000005
Processed Iteration 1400,episodic return 2571.50770253908, reward_pressure: 0.7599999999999989
Processed Iteration 1450,episodic return 2631.4346434025592, reward_pressure: 0.7399999999999995
Processed Iteration 1500,episodic return 2535.537575561241, reward_pressure: 0.7199999999999992
Processed Iteration 1550,episodic return 2615.833225435467, reward_pressure: 0.6999999999999997
Processed Iteration 1600,episodic return 2582.999499000687, reward_pressure: 0.6799999999999997
Processed Iteration 1650,episodic return 2578.857887454287, reward_pressure: 0.66
Processed Iteration 1700,episodic return 2526.2352896999982, reward_pressure: 0.6400000000000002
Processed Iteration 1750,episodic return 2463.3440704785644, reward_pressure: 0.6200000000000001
Processed Iteration 1800,episodic return 2582.3370468318362, reward_pressure: 0.6000000000000004
Processed Iteration 1850,episodic return 2577.07433265267, reward_pressure: 0.5799999999999992
Processed Iteration 1900,episodic return 2435.9161342342213, reward_pressure: 0.559999999999999
Processed Iteration 1950,episodic return 2479.0478800445853, reward_pressure: 0.5399999999999993
Processed Iteration 2000,episodic return 2605.9087235612997, reward_pressure: 0.5199999999999996
