Processed Iteration 50,episodic return 82.33934466621386, reward_pressure: 1.0
Processed Iteration 100,episodic return 437.9675348704776, reward_pressure: 1.0
Processed Iteration 150,episodic return 680.3107804585089, reward_pressure: 1.0
Processed Iteration 200,episodic return 907.4715787609233, reward_pressure: 0.989999999999999
Processed Iteration 250,episodic return 1060.4731837554157, reward_pressure: 0.9940000000000001
Processed Iteration 300,episodic return 1162.253037083627, reward_pressure: 1.0
Processed Iteration 350,episodic return 1227.051627876523, reward_pressure: 1.0
Processed Iteration 400,episodic return 1155.1682269122587, reward_pressure: 0.9947999999999992
Processed Iteration 450,episodic return 1229.377318441007, reward_pressure: 0.9904000000000002
Processed Iteration 500,episodic return 1372.4931772256587, reward_pressure: 1.0
Processed Iteration 550,episodic return 1311.4493189230418, reward_pressure: 0.9972
Processed Iteration 600,episodic return 1336.2850834039689, reward_pressure: 0.987999999999999
Processed Iteration 650,episodic return 1377.6736867879417, reward_pressure: 0.9680000000000005
Processed Iteration 700,episodic return 1403.1297688025538, reward_pressure: 0.9479999999999998
Processed Iteration 750,episodic return 1365.1010301283968, reward_pressure: 0.9380000000000004
Processed Iteration 800,episodic return 1447.6040146391579, reward_pressure: 0.9560000000000001
Processed Iteration 850,episodic return 1459.671364806968, reward_pressure: 0.9360000000000004
Processed Iteration 900,episodic return 1427.1526900612196, reward_pressure: 0.9299999999999997
Processed Iteration 950,episodic return 1445.9809376859016, reward_pressure: 0.9300000000000008
Processed Iteration 1000,episodic return 1432.4222939761491, reward_pressure: 0.9099999999999995
Processed Iteration 1050,episodic return 1418.0977940484622, reward_pressure: 0.8900000000000005
Processed Iteration 1100,episodic return 1483.851502246603, reward_pressure: 0.8699999999999994
Processed Iteration 1150,episodic return 1524.7020315873206, reward_pressure: 0.8500000000000005
Processed Iteration 1200,episodic return 1450.4852303793239, reward_pressure: 0.83
Processed Iteration 1250,episodic return 1456.5343045019742, reward_pressure: 0.8099999999999997
Processed Iteration 1300,episodic return 1455.1370215758686, reward_pressure: 0.7900000000000007
Processed Iteration 1350,episodic return 1453.2819281238144, reward_pressure: 0.769999999999999
Processed Iteration 1400,episodic return 1499.128070168187, reward_pressure: 0.7499999999999996
Processed Iteration 1450,episodic return 1451.289233542956, reward_pressure: 0.7299999999999994
Processed Iteration 1500,episodic return 1458.2666291203793, reward_pressure: 0.7099999999999995
Processed Iteration 1550,episodic return 1492.8664396488855, reward_pressure: 0.6899999999999996
Processed Iteration 1600,episodic return 1463.6808173561737, reward_pressure: 0.6699999999999997
Processed Iteration 1650,episodic return 1373.23783850173, reward_pressure: 0.6500000000000002
Processed Iteration 1700,episodic return 1460.5805309671591, reward_pressure: 0.6300000000000006
Processed Iteration 1750,episodic return 1398.966830517039, reward_pressure: 0.6100000000000003
Processed Iteration 1800,episodic return 1440.5925579759185, reward_pressure: 0.589999999999999
Processed Iteration 1850,episodic return 1490.5523530608104, reward_pressure: 0.5699999999999994
Processed Iteration 1900,episodic return 1466.867369233006, reward_pressure: 0.5551999999999991
Processed Iteration 1950,episodic return 1421.6025746864618, reward_pressure: 0.5739999999999992
Processed Iteration 2000,episodic return 1431.227379470306, reward_pressure: 0.5659999999999991
