Processed Iteration 50,episodic return 135.37163654864997, reward_pressure: 1.0
Processed Iteration 100,episodic return 330.6368612252587, reward_pressure: 1.0
Processed Iteration 150,episodic return 337.371797505715, reward_pressure: 0.9875999999999996
Processed Iteration 200,episodic return 427.65611008512883, reward_pressure: 1.0
Processed Iteration 250,episodic return 742.7335367464387, reward_pressure: 0.9811999999999991
Processed Iteration 300,episodic return 935.4168645739229, reward_pressure: 0.9612000000000006
Processed Iteration 350,episodic return 991.0474841223078, reward_pressure: 0.9656
Processed Iteration 400,episodic return 1196.190165720816, reward_pressure: 1.0
Processed Iteration 450,episodic return 1240.8540029118437, reward_pressure: 0.9995999999999999
Processed Iteration 500,episodic return 1168.470007430116, reward_pressure: 1.0
Processed Iteration 550,episodic return 1256.2286118215068, reward_pressure: 0.9939999999999991
Processed Iteration 600,episodic return 1231.4568490240354, reward_pressure: 0.9968
Processed Iteration 650,episodic return 1307.0038858172677, reward_pressure: 0.9831999999999991
Processed Iteration 700,episodic return 1233.1827530269786, reward_pressure: 0.9632000000000006
Processed Iteration 750,episodic return 1185.9500478308248, reward_pressure: 0.9431999999999996
Processed Iteration 800,episodic return 1277.9971809998713, reward_pressure: 0.9355999999999998
Processed Iteration 850,episodic return 1302.0421537283846, reward_pressure: 0.9363999999999996
Processed Iteration 900,episodic return 1279.6757632837925, reward_pressure: 0.9391999999999996
Processed Iteration 950,episodic return 1251.909730693679, reward_pressure: 0.9528000000000004
Processed Iteration 1000,episodic return 1298.8531930341849, reward_pressure: 0.9471999999999998
Processed Iteration 1050,episodic return 1304.6543980881358, reward_pressure: 0.9584000000000006
Processed Iteration 1100,episodic return 1269.067896276618, reward_pressure: 0.9415999999999995
Processed Iteration 1150,episodic return 1369.3092429086453, reward_pressure: 0.9216000000000011
Processed Iteration 1200,episodic return 1353.1439574813855, reward_pressure: 0.9300000000000006
Processed Iteration 1250,episodic return 1309.286338299472, reward_pressure: 0.9551999999999999
Processed Iteration 1300,episodic return 1402.1634600667082, reward_pressure: 0.9592000000000006
Processed Iteration 1350,episodic return 1492.7118249748064, reward_pressure: 0.9512000000000005
Processed Iteration 1400,episodic return 1341.3055496197567, reward_pressure: 0.9495999999999998
Processed Iteration 1450,episodic return 1380.7136839904615, reward_pressure: 0.929600000000001
Processed Iteration 1500,episodic return 1366.086665829171, reward_pressure: 0.9095999999999994
Processed Iteration 1550,episodic return 1382.6330882516902, reward_pressure: 0.8896000000000004
Processed Iteration 1600,episodic return 1452.3056687782675, reward_pressure: 0.8695999999999995
Processed Iteration 1650,episodic return 1469.6690791025032, reward_pressure: 0.8887999999999991
Processed Iteration 1700,episodic return 1490.0155900704083, reward_pressure: 0.9136000000000011
Processed Iteration 1750,episodic return 1416.4382717173048, reward_pressure: 0.9063999999999992
Processed Iteration 1800,episodic return 1443.9265147586693, reward_pressure: 0.8864000000000004
Processed Iteration 1850,episodic return 1399.5958719852017, reward_pressure: 0.8663999999999996
Processed Iteration 1900,episodic return 1462.8345718890216, reward_pressure: 0.8595999999999995
Processed Iteration 1950,episodic return 1433.973410767137, reward_pressure: 0.8468000000000007
Processed Iteration 2000,episodic return 1447.9003050493784, reward_pressure: 0.8268000000000001
