Processed Iteration 50,episodic return 114.68836983049246, reward_pressure: 1.0
Processed Iteration 100,episodic return 384.70985982446996, reward_pressure: 1.0
Processed Iteration 150,episodic return 987.0204144519801, reward_pressure: 1.0
Processed Iteration 200,episodic return 1044.211714064646, reward_pressure: 0.9947999999999992
Processed Iteration 250,episodic return 1052.1845951767923, reward_pressure: 0.9748000000000002
Processed Iteration 300,episodic return 1055.5213459074398, reward_pressure: 0.9588000000000005
Processed Iteration 350,episodic return 1054.855537643444, reward_pressure: 0.9560000000000001
Processed Iteration 400,episodic return 1060.3924050900578, reward_pressure: 0.9360000000000004
Processed Iteration 450,episodic return 1071.3306628530406, reward_pressure: 0.9160000000000004
Processed Iteration 500,episodic return 1077.5409861952396, reward_pressure: 0.8959999999999999
Processed Iteration 550,episodic return 1079.1702764451031, reward_pressure: 0.8759999999999996
Processed Iteration 600,episodic return 1079.0198538567147, reward_pressure: 0.8560000000000002
Processed Iteration 650,episodic return 1082.2013799198542, reward_pressure: 0.836
Processed Iteration 700,episodic return 1083.2074037470873, reward_pressure: 0.8159999999999995
Processed Iteration 750,episodic return 1083.6631584705815, reward_pressure: 0.7960000000000005
Processed Iteration 800,episodic return 1085.5109759081292, reward_pressure: 0.7759999999999999
Processed Iteration 850,episodic return 1083.2568515698824, reward_pressure: 0.7559999999999996
Processed Iteration 900,episodic return 1083.2093513357001, reward_pressure: 0.7359999999999992
Processed Iteration 950,episodic return 1081.68427821797, reward_pressure: 0.7159999999999995
Processed Iteration 1000,episodic return 1080.8286683075255, reward_pressure: 0.6959999999999994
Processed Iteration 1050,episodic return 1080.700591721791, reward_pressure: 0.6759999999999997
Processed Iteration 1100,episodic return 1080.2077822661927, reward_pressure: 0.6560000000000001
Processed Iteration 1150,episodic return 1080.5722675337886, reward_pressure: 0.6360000000000005
Processed Iteration 1200,episodic return 1080.3146234631492, reward_pressure: 0.6160000000000002
Processed Iteration 1250,episodic return 1080.0355903778539, reward_pressure: 0.5959999999999998
Processed Iteration 1300,episodic return 1082.2921531713846, reward_pressure: 0.5759999999999993
Processed Iteration 1350,episodic return 1083.090995423694, reward_pressure: 0.555999999999999
Processed Iteration 1400,episodic return 1082.167920678857, reward_pressure: 0.5359999999999993
Processed Iteration 1450,episodic return 1082.9113064375772, reward_pressure: 0.5159999999999997
Processed Iteration 1500,episodic return 1082.7641011235328, reward_pressure: 0.496
Processed Iteration 1550,episodic return 1083.4798482819044, reward_pressure: 0.4760000000000002
Processed Iteration 1600,episodic return 1083.4262929015317, reward_pressure: 0.4559999999999991
Processed Iteration 1650,episodic return 1085.0610882908793, reward_pressure: 0.4359999999999991
Processed Iteration 1700,episodic return 1086.0555554379464, reward_pressure: 0.41599999999999954
Processed Iteration 1750,episodic return 1086.3502129416659, reward_pressure: 0.395999999999999
Processed Iteration 1800,episodic return 1085.9919843722741, reward_pressure: 0.3759999999999992
Processed Iteration 1850,episodic return 1085.7970956314189, reward_pressure: 0.35599999999999954
Processed Iteration 1900,episodic return 1086.3284106762342, reward_pressure: 0.3359999999999998
Processed Iteration 1950,episodic return 1086.3293995604101, reward_pressure: 0.3159999999999995
Processed Iteration 2000,episodic return 1085.996595159843, reward_pressure: 0.29599999999999915
Processed Iteration 2050,episodic return 1086.666778014017, reward_pressure: 0.27599999999999947
Processed Iteration 2100,episodic return 1086.708779989368, reward_pressure: 0.25599999999999973
Processed Iteration 2150,episodic return 1087.3206795264437, reward_pressure: 0.23599999999999938
Processed Iteration 2200,episodic return 1087.1527602978092, reward_pressure: 0.21599999999999944
Processed Iteration 2250,episodic return 1086.545040932461, reward_pressure: 0.19599999999999937
Processed Iteration 2300,episodic return 1086.9970115187255, reward_pressure: 0.17599999999999952
Processed Iteration 2350,episodic return 1086.9110756340606, reward_pressure: 0.1559999999999994
Processed Iteration 2400,episodic return 1087.5443196424121, reward_pressure: 0.1359999999999994
Processed Iteration 2450,episodic return 1087.1903262681517, reward_pressure: 0.11599999999999938
Processed Iteration 2500,episodic return 1087.173845157594, reward_pressure: 0.09599999999999928
Processed Iteration 2550,episodic return 1087.2863311493968, reward_pressure: 0.07599999999999937
Processed Iteration 2600,episodic return 1086.3586128560958, reward_pressure: 0.055999999999999446
Processed Iteration 2650,episodic return 1086.8142896463455, reward_pressure: 0.03599999999999937
Processed Iteration 2700,episodic return 1087.564347860241, reward_pressure: 0.015999999999999504
Processed Iteration 2750,episodic return 1088.0042428832642, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1087.2932553577928, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1085.850165378252, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1087.1047287781626, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1088.1656418601153, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1089.229631857935, reward_pressure: 0.0
