Processed Iteration 50,episodic return 118.10769134802891, reward_pressure: 1.0
Processed Iteration 100,episodic return 120.1136659400649, reward_pressure: 0.9969999999999999
Processed Iteration 150,episodic return 131.0983643475673, reward_pressure: 0.9640000000000007
Processed Iteration 200,episodic return 163.73641386238467, reward_pressure: 0.9360000000000005
Processed Iteration 250,episodic return 212.4151569012751, reward_pressure: 0.9460000000000005
Processed Iteration 300,episodic return 224.70356494570908, reward_pressure: 0.9319999999999992
Processed Iteration 350,episodic return 203.2405736180002, reward_pressure: 0.985
Processed Iteration 400,episodic return 211.26676998719978, reward_pressure: 0.9610000000000006
Processed Iteration 450,episodic return 223.70130756032648, reward_pressure: 0.9109999999999991
Processed Iteration 500,episodic return 263.7089795783539, reward_pressure: 0.8650000000000005
Processed Iteration 550,episodic return 281.14563856927145, reward_pressure: 0.9470000000000006
Processed Iteration 600,episodic return 249.8866949758646, reward_pressure: 0.9029999999999991
Processed Iteration 650,episodic return 256.1326470013046, reward_pressure: 0.8530000000000009
Processed Iteration 700,episodic return 325.4482772393754, reward_pressure: 0.8190000000000007
Processed Iteration 750,episodic return 275.4759780766849, reward_pressure: 0.8339999999999996
Processed Iteration 800,episodic return 228.83940766034763, reward_pressure: 0.7840000000000003
Processed Iteration 850,episodic return 273.6019441116276, reward_pressure: 0.7340000000000002
Processed Iteration 900,episodic return 299.3135537770091, reward_pressure: 0.6839999999999992
Processed Iteration 950,episodic return 354.9677077916787, reward_pressure: 0.6949999999999996
Processed Iteration 1000,episodic return 286.7531067405371, reward_pressure: 0.6549999999999992
Processed Iteration 1050,episodic return 257.34876549889833, reward_pressure: 0.6050000000000004
Processed Iteration 1100,episodic return 226.7401463486097, reward_pressure: 0.5549999999999999
Processed Iteration 1150,episodic return 244.3200212520708, reward_pressure: 0.5049999999999999
Processed Iteration 1200,episodic return 284.9839019334737, reward_pressure: 0.45499999999999935
Processed Iteration 1250,episodic return 279.5027724962727, reward_pressure: 0.40499999999999964
Processed Iteration 1300,episodic return 270.97949745344704, reward_pressure: 0.3549999999999997
Processed Iteration 1350,episodic return 255.30726931940808, reward_pressure: 0.3049999999999994
Processed Iteration 1400,episodic return 229.24502230340352, reward_pressure: 0.25499999999999984
Processed Iteration 1450,episodic return 196.82784766584777, reward_pressure: 0.20499999999999946
Processed Iteration 1500,episodic return 204.59626115222872, reward_pressure: 0.15499999999999953
Processed Iteration 1550,episodic return 226.77434963359048, reward_pressure: 0.10499999999999966
Processed Iteration 1600,episodic return 197.761992228605, reward_pressure: 0.054999999999999695
Processed Iteration 1650,episodic return 163.98725072350226, reward_pressure: 0.004999999999999968
Processed Iteration 1700,episodic return 207.12862088698301, reward_pressure: 0.0
Processed Iteration 1750,episodic return 221.70907523940187, reward_pressure: 0.0
Processed Iteration 1800,episodic return 186.44922162548843, reward_pressure: 0.0
Processed Iteration 1850,episodic return 214.40693734596059, reward_pressure: 0.0
Processed Iteration 1900,episodic return 226.0358219859014, reward_pressure: 0.0
Processed Iteration 1950,episodic return 225.23246681757922, reward_pressure: 0.0
Processed Iteration 2000,episodic return 210.58234423137029, reward_pressure: 0.0
