Processed Iteration 50,episodic return 135.93922153761747, reward_pressure: 1.0
Processed Iteration 100,episodic return 297.05645705105474, reward_pressure: 1.0
Processed Iteration 150,episodic return 643.7217970567146, reward_pressure: 1.0
Processed Iteration 200,episodic return 987.0782804669367, reward_pressure: 1.0
Processed Iteration 250,episodic return 1138.947475840125, reward_pressure: 1.0
Processed Iteration 300,episodic return 1258.5838538449073, reward_pressure: 1.0
Processed Iteration 350,episodic return 1211.1723694870095, reward_pressure: 0.9983999999999997
Processed Iteration 400,episodic return 1322.9688818608938, reward_pressure: 0.998
Processed Iteration 450,episodic return 1372.3202455898486, reward_pressure: 0.9992
Processed Iteration 500,episodic return 1348.6251828253717, reward_pressure: 0.9827999999999991
Processed Iteration 550,episodic return 1432.7105715087612, reward_pressure: 0.9628000000000008
Processed Iteration 600,episodic return 1533.7593121775565, reward_pressure: 0.9783999999999992
Processed Iteration 650,episodic return 1338.1552635457856, reward_pressure: 0.9747999999999992
Processed Iteration 700,episodic return 1539.2642223068594, reward_pressure: 0.9668000000000007
Processed Iteration 750,episodic return 1569.834775931506, reward_pressure: 0.9467999999999998
Processed Iteration 800,episodic return 1527.5897721482197, reward_pressure: 0.9284000000000006
Processed Iteration 850,episodic return 1442.4372006428082, reward_pressure: 0.9383999999999999
Processed Iteration 900,episodic return 1481.738733642296, reward_pressure: 0.9184000000000008
Processed Iteration 950,episodic return 1464.073613069904, reward_pressure: 0.8983999999999994
Processed Iteration 1000,episodic return 1563.9781363629697, reward_pressure: 0.8783999999999998
Processed Iteration 1050,episodic return 1469.8437692897287, reward_pressure: 0.8583999999999997
Processed Iteration 1100,episodic return 1470.7066907180829, reward_pressure: 0.8384000000000004
Processed Iteration 1150,episodic return 1416.6539581612617, reward_pressure: 0.8183999999999999
Processed Iteration 1200,episodic return 1421.2276728964418, reward_pressure: 0.8124000000000002
Processed Iteration 1250,episodic return 1506.4404221947384, reward_pressure: 0.8075999999999998
Processed Iteration 1300,episodic return 1523.2195162268317, reward_pressure: 0.7876000000000006
Processed Iteration 1350,episodic return 1474.749480859873, reward_pressure: 0.7675999999999986
Processed Iteration 1400,episodic return 1488.1251496139716, reward_pressure: 0.7475999999999996
Processed Iteration 1450,episodic return 1503.8546719045228, reward_pressure: 0.7275999999999994
Processed Iteration 1500,episodic return 1406.939438165235, reward_pressure: 0.7075999999999997
Processed Iteration 1550,episodic return 1483.6793314201268, reward_pressure: 0.6875999999999997
Processed Iteration 1600,episodic return 1551.348161483612, reward_pressure: 0.6675999999999997
Processed Iteration 1650,episodic return 1511.1542143248041, reward_pressure: 0.6476000000000003
Processed Iteration 1700,episodic return 1419.4174321666349, reward_pressure: 0.6276000000000004
Processed Iteration 1750,episodic return 1464.6173168080331, reward_pressure: 0.6076000000000004
Processed Iteration 1800,episodic return 1457.500219608573, reward_pressure: 0.587599999999999
Processed Iteration 1850,episodic return 1489.1120726851448, reward_pressure: 0.5675999999999992
Processed Iteration 1900,episodic return 1538.6107417235698, reward_pressure: 0.5475999999999993
Processed Iteration 1950,episodic return 1410.0401265888856, reward_pressure: 0.5275999999999995
Processed Iteration 2000,episodic return 1467.0571073963715, reward_pressure: 0.5075999999999998
