Processed Iteration 50,episodic return 104.57365239926764, reward_pressure: 1.0
Processed Iteration 100,episodic return 135.89174889856992, reward_pressure: 1.0
Processed Iteration 150,episodic return 145.90445771610032, reward_pressure: 1.0
Processed Iteration 200,episodic return 178.55300466449998, reward_pressure: 0.980000000000001
Processed Iteration 250,episodic return 191.54544987350155, reward_pressure: 0.9299999999999992
Processed Iteration 300,episodic return 209.14841530943306, reward_pressure: 0.8800000000000003
Processed Iteration 350,episodic return 210.702836795393, reward_pressure: 0.8769999999999993
Processed Iteration 400,episodic return 224.55691126661677, reward_pressure: 0.8730000000000007
Processed Iteration 450,episodic return 237.6690945491203, reward_pressure: 0.8229999999999995
Processed Iteration 500,episodic return 245.90613093560242, reward_pressure: 0.774
Processed Iteration 550,episodic return 261.52756438715426, reward_pressure: 0.8370000000000007
Processed Iteration 600,episodic return 264.87099022204643, reward_pressure: 0.8290000000000006
Processed Iteration 650,episodic return 265.26501708930243, reward_pressure: 0.8339999999999996
Processed Iteration 700,episodic return 281.6031927164134, reward_pressure: 0.7840000000000003
Processed Iteration 750,episodic return 327.0820449328576, reward_pressure: 0.7970000000000006
Processed Iteration 800,episodic return 354.17971283363426, reward_pressure: 0.9069999999999999
Processed Iteration 850,episodic return 330.98861141942297, reward_pressure: 0.9409999999999998
Processed Iteration 900,episodic return 312.8117906093685, reward_pressure: 0.8939999999999995
Processed Iteration 950,episodic return 365.6163913321309, reward_pressure: 0.9059999999999997
Processed Iteration 1000,episodic return 400.04730738390504, reward_pressure: 0.9699999999999998
Processed Iteration 1050,episodic return 376.00934292757324, reward_pressure: 0.980000000000001
Processed Iteration 1100,episodic return 352.639992528332, reward_pressure: 0.9299999999999992
Processed Iteration 1150,episodic return 468.6559619318774, reward_pressure: 0.9370000000000005
Processed Iteration 1200,episodic return 640.8465341398986, reward_pressure: 0.9950000000000003
Processed Iteration 1250,episodic return 651.056782674379, reward_pressure: 0.9719999999999998
Processed Iteration 1300,episodic return 750.684999263743, reward_pressure: 1.0
Processed Iteration 1350,episodic return 1000.9665177891569, reward_pressure: 0.9590000000000003
Processed Iteration 1400,episodic return 1435.5101152200414, reward_pressure: 1.0
Processed Iteration 1450,episodic return 799.948795792475, reward_pressure: 0.9840000000000009
Processed Iteration 1500,episodic return 1511.6607771159543, reward_pressure: 0.9339999999999992
Processed Iteration 1550,episodic return 2084.0604970062036, reward_pressure: 0.9349999999999997
Processed Iteration 1600,episodic return 1203.5674372195037, reward_pressure: 1.0
Processed Iteration 1650,episodic return 738.2108172218038, reward_pressure: 0.9790000000000009
Processed Iteration 1700,episodic return 2238.699454647798, reward_pressure: 0.9329999999999995
Processed Iteration 1750,episodic return 2176.9200831030485, reward_pressure: 0.998
Processed Iteration 1800,episodic return 2459.365103981049, reward_pressure: 0.9650000000000007
Processed Iteration 1850,episodic return 665.336260303844, reward_pressure: 0.914999999999999
Processed Iteration 1900,episodic return 1118.4515359574316, reward_pressure: 0.865000000000001
Processed Iteration 1950,episodic return 3635.1601465642543, reward_pressure: 0.8149999999999997
Processed Iteration 2000,episodic return 7304.3346315234285, reward_pressure: 0.765
