Processed Iteration 50,episodic return -55.461813233336905, reward_pressure: 1.0
Processed Iteration 100,episodic return 653.4322497595899, reward_pressure: 1.0
Processed Iteration 150,episodic return 1367.4041095388468, reward_pressure: 1.0
Processed Iteration 200,episodic return 1822.0094451025275, reward_pressure: 1.0
Processed Iteration 250,episodic return 2063.322809057433, reward_pressure: 1.0
Processed Iteration 300,episodic return 2207.2293124058, reward_pressure: 1.0
Processed Iteration 350,episodic return 2364.2427930690237, reward_pressure: 0.9700000000000009
Processed Iteration 400,episodic return 2483.8413915536644, reward_pressure: 0.993
Processed Iteration 450,episodic return 2398.900239738481, reward_pressure: 0.9570000000000006
Processed Iteration 500,episodic return 2431.645159773055, reward_pressure: 0.9069999999999991
Processed Iteration 550,episodic return 2383.9326830721106, reward_pressure: 0.9460000000000006
Processed Iteration 600,episodic return 2486.9969441408452, reward_pressure: 0.9039999999999992
Processed Iteration 650,episodic return 2527.2384553943807, reward_pressure: 0.8540000000000008
Processed Iteration 700,episodic return 2592.5990973893154, reward_pressure: 0.8049999999999998
Processed Iteration 750,episodic return 2681.1015947050446, reward_pressure: 0.8540000000000005
Processed Iteration 800,episodic return 2673.037879531929, reward_pressure: 0.9240000000000005
Processed Iteration 850,episodic return 2592.936889916526, reward_pressure: 0.925999999999999
Processed Iteration 900,episodic return 2566.969056527661, reward_pressure: 0.8760000000000006
Processed Iteration 950,episodic return 2533.1950762099614, reward_pressure: 0.8259999999999996
Processed Iteration 1000,episodic return 2571.715927510027, reward_pressure: 0.7760000000000001
Processed Iteration 1050,episodic return 2521.802918820627, reward_pressure: 0.7260000000000001
Processed Iteration 1100,episodic return 2555.13202397811, reward_pressure: 0.675999999999999
Processed Iteration 1150,episodic return 2486.4691016823017, reward_pressure: 0.6260000000000006
Processed Iteration 1200,episodic return 2441.998331773387, reward_pressure: 0.5760000000000002
Processed Iteration 1250,episodic return 2458.893695961969, reward_pressure: 0.5259999999999997
Processed Iteration 1300,episodic return 2512.5753199952605, reward_pressure: 0.4759999999999996
Processed Iteration 1350,episodic return 2486.8375270865504, reward_pressure: 0.4259999999999994
Processed Iteration 1400,episodic return 2498.2699548178584, reward_pressure: 0.37599999999999995
Processed Iteration 1450,episodic return 2496.004374766279, reward_pressure: 0.3259999999999993
Processed Iteration 1500,episodic return 2474.1880898362333, reward_pressure: 0.27599999999999986
Processed Iteration 1550,episodic return 2485.2212349842393, reward_pressure: 0.2259999999999995
Processed Iteration 1600,episodic return 2513.8779663800688, reward_pressure: 0.17599999999999966
Processed Iteration 1650,episodic return 2436.8561440744675, reward_pressure: 0.1259999999999996
Processed Iteration 1700,episodic return 2574.8055875845307, reward_pressure: 0.07599999999999973
Processed Iteration 1750,episodic return 2471.3910147742085, reward_pressure: 0.025999999999999832
Processed Iteration 1800,episodic return 2548.2180076369286, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2527.6643292904564, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2560.372662359871, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2555.493569441163, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2534.6312527644163, reward_pressure: 0.0
