Processed Iteration 50,episodic return -109.12893771958177, reward_pressure: 1.0
Processed Iteration 100,episodic return 347.57089935097326, reward_pressure: 1.0
Processed Iteration 150,episodic return 747.8921709195879, reward_pressure: 1.0
Processed Iteration 200,episodic return 905.1642422022896, reward_pressure: 1.0
Processed Iteration 250,episodic return 935.2351190018818, reward_pressure: 1.0
Processed Iteration 300,episodic return 965.0606048807306, reward_pressure: 0.9600000000000005
Processed Iteration 350,episodic return 1014.0869493612607, reward_pressure: 0.9429999999999997
Processed Iteration 400,episodic return 1027.6403599938592, reward_pressure: 1.0
Processed Iteration 450,episodic return 1019.7790332627535, reward_pressure: 0.9500000000000006
Processed Iteration 500,episodic return 997.1609917505008, reward_pressure: 0.9240000000000005
Processed Iteration 550,episodic return 1049.265129517743, reward_pressure: 0.9359999999999999
Processed Iteration 600,episodic return 1069.5505969872895, reward_pressure: 0.9399999999999997
Processed Iteration 650,episodic return 1057.647783483074, reward_pressure: 0.8899999999999997
Processed Iteration 700,episodic return 1089.588424042816, reward_pressure: 0.8399999999999999
Processed Iteration 750,episodic return 1080.4389896912535, reward_pressure: 0.7900000000000003
Processed Iteration 800,episodic return 1080.6908417999423, reward_pressure: 0.7769999999999997
Processed Iteration 850,episodic return 1088.8505584118489, reward_pressure: 0.7929999999999997
Processed Iteration 900,episodic return 1082.987697146961, reward_pressure: 0.7800000000000001
Processed Iteration 950,episodic return 1111.845159006169, reward_pressure: 0.7300000000000001
Processed Iteration 1000,episodic return 1137.9678242613359, reward_pressure: 0.7269999999999998
Processed Iteration 1050,episodic return 1100.818449673136, reward_pressure: 0.723
Processed Iteration 1100,episodic return 1073.850518456059, reward_pressure: 0.6729999999999989
Processed Iteration 1150,episodic return 1075.0429011391545, reward_pressure: 0.6230000000000007
Processed Iteration 1200,episodic return 1106.0934703404268, reward_pressure: 0.5730000000000001
Processed Iteration 1250,episodic return 1123.63271796518, reward_pressure: 0.5229999999999998
Processed Iteration 1300,episodic return 1127.1631949728871, reward_pressure: 0.47299999999999953
Processed Iteration 1350,episodic return 1085.0629235633014, reward_pressure: 0.4229999999999995
Processed Iteration 1400,episodic return 1155.6230141079454, reward_pressure: 0.37299999999999983
Processed Iteration 1450,episodic return 1115.7393298691943, reward_pressure: 0.3229999999999993
Processed Iteration 1500,episodic return 1117.369596812458, reward_pressure: 0.27299999999999985
Processed Iteration 1550,episodic return 1078.061099777515, reward_pressure: 0.22299999999999948
Processed Iteration 1600,episodic return 1056.7634964720569, reward_pressure: 0.17299999999999965
Processed Iteration 1650,episodic return 1071.7759204189897, reward_pressure: 0.12299999999999964
Processed Iteration 1700,episodic return 1112.7025596661938, reward_pressure: 0.07299999999999975
Processed Iteration 1750,episodic return 1073.8651719534873, reward_pressure: 0.022999999999999857
Processed Iteration 1800,episodic return 1089.6006247361408, reward_pressure: 0.0
Processed Iteration 1850,episodic return 1099.5609073280266, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1052.879139640118, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1063.2807966286498, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1106.7965785440556, reward_pressure: 0.0
