Processed Iteration 50,episodic return -68.6405805696912, reward_pressure: 1.0
Processed Iteration 100,episodic return 936.4044349483842, reward_pressure: 1.0
Processed Iteration 150,episodic return 1737.3620720075514, reward_pressure: 1.0
Processed Iteration 200,episodic return 2138.1865990618176, reward_pressure: 1.0
Processed Iteration 250,episodic return 2271.3916441266, reward_pressure: 1.0
Processed Iteration 300,episodic return 2383.7539861871537, reward_pressure: 0.9919999999999989
Processed Iteration 350,episodic return 2372.0300048275135, reward_pressure: 0.9728000000000003
Processed Iteration 400,episodic return 2490.7238460685026, reward_pressure: 0.9791999999999993
Processed Iteration 450,episodic return 2364.4049917990224, reward_pressure: 0.9592000000000006
Processed Iteration 500,episodic return 2396.347177955227, reward_pressure: 0.9391999999999997
Processed Iteration 550,episodic return 2445.647281581009, reward_pressure: 0.9192000000000009
Processed Iteration 600,episodic return 2386.5648814334922, reward_pressure: 0.8991999999999993
Processed Iteration 650,episodic return 2419.9929814294296, reward_pressure: 0.8792
Processed Iteration 700,episodic return 2290.283989143117, reward_pressure: 0.8591999999999996
Processed Iteration 750,episodic return 2491.934051915404, reward_pressure: 0.8392000000000004
Processed Iteration 800,episodic return 2448.5012665910062, reward_pressure: 0.8192
Processed Iteration 850,episodic return 2517.610935565232, reward_pressure: 0.7991999999999999
Processed Iteration 900,episodic return 2436.93375679995, reward_pressure: 0.7883999999999997
Processed Iteration 950,episodic return 2544.8186178230253, reward_pressure: 0.7916000000000006
Processed Iteration 1000,episodic return 2642.143739385394, reward_pressure: 0.7715999999999993
Processed Iteration 1050,episodic return 2674.516132001599, reward_pressure: 0.7515999999999995
Processed Iteration 1100,episodic return 2587.3801930479804, reward_pressure: 0.752399999999999
Processed Iteration 1150,episodic return 2664.7177953472205, reward_pressure: 0.7475999999999996
Processed Iteration 1200,episodic return 2726.8850088707895, reward_pressure: 0.7275999999999994
Processed Iteration 1250,episodic return 2664.0932464518405, reward_pressure: 0.7075999999999997
Processed Iteration 1300,episodic return 2511.863174771921, reward_pressure: 0.6875999999999997
Processed Iteration 1350,episodic return 2537.3172703417163, reward_pressure: 0.6675999999999997
Processed Iteration 1400,episodic return 2484.8168007077697, reward_pressure: 0.6476000000000003
Processed Iteration 1450,episodic return 2492.426878359559, reward_pressure: 0.6276000000000004
Processed Iteration 1500,episodic return 2541.5151131057573, reward_pressure: 0.6076000000000004
Processed Iteration 1550,episodic return 2481.3481687440876, reward_pressure: 0.5879999999999991
Processed Iteration 1600,episodic return 2747.804245044911, reward_pressure: 0.5996000000000004
Processed Iteration 1650,episodic return 2748.442913483991, reward_pressure: 0.5795999999999992
Processed Iteration 1700,episodic return 2709.294026841473, reward_pressure: 0.559599999999999
Processed Iteration 1750,episodic return 2635.385992542551, reward_pressure: 0.5395999999999992
Processed Iteration 1800,episodic return 2571.1536991482253, reward_pressure: 0.5195999999999996
Processed Iteration 1850,episodic return 2429.214794327027, reward_pressure: 0.49959999999999993
Processed Iteration 1900,episodic return 2682.4267267626797, reward_pressure: 0.47960000000000014
Processed Iteration 1950,episodic return 2485.4062512164423, reward_pressure: 0.4595999999999997
Processed Iteration 2000,episodic return 2643.9919204594526, reward_pressure: 0.439599999999999
