Processed Iteration 50,episodic return -117.46292833392825, reward_pressure: 1.0
Processed Iteration 100,episodic return 625.5709018704878, reward_pressure: 1.0
Processed Iteration 150,episodic return 1547.003060711605, reward_pressure: 1.0
Processed Iteration 200,episodic return 1971.4344364267524, reward_pressure: 1.0
Processed Iteration 250,episodic return 2254.038348935456, reward_pressure: 1.0
Processed Iteration 300,episodic return 2429.976851743822, reward_pressure: 1.0
Processed Iteration 350,episodic return 2484.9320708121727, reward_pressure: 1.0
Processed Iteration 400,episodic return 2612.6675665122925, reward_pressure: 0.983000000000001
Processed Iteration 450,episodic return 2501.9454792374117, reward_pressure: 0.9329999999999993
Processed Iteration 500,episodic return 2461.6593075044566, reward_pressure: 0.8830000000000001
Processed Iteration 550,episodic return 2558.67345726993, reward_pressure: 0.8719999999999996
Processed Iteration 600,episodic return 2594.2670570338905, reward_pressure: 0.8780000000000004
Processed Iteration 650,episodic return 2600.100114103716, reward_pressure: 0.8279999999999997
Processed Iteration 700,episodic return 2603.643645730871, reward_pressure: 0.7780000000000001
Processed Iteration 750,episodic return 2557.5572430916386, reward_pressure: 0.7280000000000001
Processed Iteration 800,episodic return 2583.6206535636143, reward_pressure: 0.6779999999999992
Processed Iteration 850,episodic return 2700.8195159257357, reward_pressure: 0.6399999999999997
Processed Iteration 900,episodic return 2565.993832719877, reward_pressure: 0.6379999999999998
Processed Iteration 950,episodic return 2645.389438089432, reward_pressure: 0.5880000000000003
Processed Iteration 1000,episodic return 2779.432480574585, reward_pressure: 0.5379999999999998
Processed Iteration 1050,episodic return 2630.4718803746678, reward_pressure: 0.48799999999999977
Processed Iteration 1100,episodic return 2586.7694117587075, reward_pressure: 0.4829999999999998
Processed Iteration 1150,episodic return 2643.620694380908, reward_pressure: 0.46699999999999947
Processed Iteration 1200,episodic return 2544.9117033363877, reward_pressure: 0.4169999999999996
Processed Iteration 1250,episodic return 2543.828532268618, reward_pressure: 0.36699999999999977
Processed Iteration 1300,episodic return 2479.709966309533, reward_pressure: 0.3169999999999993
Processed Iteration 1350,episodic return 2415.7974444068113, reward_pressure: 0.2669999999999999
Processed Iteration 1400,episodic return 2487.3753200529636, reward_pressure: 0.2169999999999994
Processed Iteration 1450,episodic return 2487.0420829723876, reward_pressure: 0.1669999999999996
Processed Iteration 1500,episodic return 2496.9961351743577, reward_pressure: 0.11699999999999966
Processed Iteration 1550,episodic return 2599.471144337563, reward_pressure: 0.06699999999999974
Processed Iteration 1600,episodic return 2610.769644484049, reward_pressure: 0.016999999999999897
Processed Iteration 1650,episodic return 2513.3919792704896, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2584.337905971767, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2514.256460650505, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2502.736167299304, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2572.4528334475162, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2538.2887828426974, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2602.8878690396755, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2516.8814582907426, reward_pressure: 0.0
