Processed Iteration 50,episodic return -165.32339239093238, reward_pressure: 1.0
Processed Iteration 100,episodic return 645.8264645685423, reward_pressure: 1.0
Processed Iteration 150,episodic return 1863.643372636808, reward_pressure: 1.0
Processed Iteration 200,episodic return 2268.0686962376258, reward_pressure: 1.0
Processed Iteration 250,episodic return 2575.4343612735615, reward_pressure: 1.0
Processed Iteration 300,episodic return 2710.0786095595085, reward_pressure: 1.0
Processed Iteration 350,episodic return 2697.1885834227637, reward_pressure: 0.9640000000000007
Processed Iteration 400,episodic return 2557.4570294945133, reward_pressure: 0.9149999999999991
Processed Iteration 450,episodic return 2675.610068853836, reward_pressure: 0.9490000000000005
Processed Iteration 500,episodic return 2690.256186026572, reward_pressure: 0.9079999999999998
Processed Iteration 550,episodic return 2692.761702402233, reward_pressure: 0.9419999999999998
Processed Iteration 600,episodic return 2809.163073471022, reward_pressure: 0.8919999999999996
Processed Iteration 650,episodic return 2791.98963189813, reward_pressure: 0.8630000000000001
Processed Iteration 700,episodic return 2764.3248475004184, reward_pressure: 0.8869999999999999
Processed Iteration 750,episodic return 2882.6808674488043, reward_pressure: 0.8949999999999991
Processed Iteration 800,episodic return 2998.908950725754, reward_pressure: 0.8769999999999996
Processed Iteration 850,episodic return 2930.459458428759, reward_pressure: 0.8780000000000004
Processed Iteration 900,episodic return 2895.415437123218, reward_pressure: 0.8279999999999997
Processed Iteration 950,episodic return 2920.8657069053997, reward_pressure: 0.7780000000000001
Processed Iteration 1000,episodic return 2989.9371561222306, reward_pressure: 0.7280000000000001
Processed Iteration 1050,episodic return 3023.055811312924, reward_pressure: 0.7259999999999996
Processed Iteration 1100,episodic return 2959.951071226321, reward_pressure: 0.7239999999999999
Processed Iteration 1150,episodic return 2940.9391687909083, reward_pressure: 0.743
Processed Iteration 1200,episodic return 2937.6217744787245, reward_pressure: 0.7069999999999997
Processed Iteration 1250,episodic return 2948.746784779917, reward_pressure: 0.6569999999999994
Processed Iteration 1300,episodic return 2918.1877942415363, reward_pressure: 0.6070000000000004
Processed Iteration 1350,episodic return 3064.5155318439233, reward_pressure: 0.5569999999999999
Processed Iteration 1400,episodic return 2959.4317049527476, reward_pressure: 0.507
Processed Iteration 1450,episodic return 2964.050210006384, reward_pressure: 0.4569999999999994
Processed Iteration 1500,episodic return 2868.10873911083, reward_pressure: 0.4069999999999997
Processed Iteration 1550,episodic return 2883.633515356978, reward_pressure: 0.35699999999999976
Processed Iteration 1600,episodic return 3004.0278728995895, reward_pressure: 0.30699999999999933
Processed Iteration 1650,episodic return 2980.9296315503366, reward_pressure: 0.2569999999999999
Processed Iteration 1700,episodic return 3108.9488552902753, reward_pressure: 0.20699999999999946
Processed Iteration 1750,episodic return 3045.2864815456433, reward_pressure: 0.15699999999999953
Processed Iteration 1800,episodic return 3049.0333196609154, reward_pressure: 0.13999999999999954
Processed Iteration 1850,episodic return 3040.8940228697716, reward_pressure: 0.1329999999999996
Processed Iteration 1900,episodic return 3071.8036836133742, reward_pressure: 0.1339999999999996
Processed Iteration 1950,episodic return 3154.347641287307, reward_pressure: 0.0839999999999997
Processed Iteration 2000,episodic return 3121.062267568856, reward_pressure: 0.033999999999999767
