Processed Iteration 50,episodic return -84.27295018447968, reward_pressure: 1.0
Processed Iteration 100,episodic return 788.395071824011, reward_pressure: 1.0
Processed Iteration 150,episodic return 1711.5729874674955, reward_pressure: 1.0
Processed Iteration 200,episodic return 2097.676317284616, reward_pressure: 1.0
Processed Iteration 250,episodic return 2191.6990122465404, reward_pressure: 0.9992
Processed Iteration 300,episodic return 2228.1130177452533, reward_pressure: 0.9967999999999998
Processed Iteration 350,episodic return 2433.3206103624966, reward_pressure: 1.0
Processed Iteration 400,episodic return 2525.6322870649133, reward_pressure: 0.9919999999999992
Processed Iteration 450,episodic return 2532.3494106458807, reward_pressure: 0.9987999999999998
Processed Iteration 500,episodic return 2687.585056850564, reward_pressure: 0.998
Processed Iteration 550,episodic return 2764.3942593159522, reward_pressure: 0.993199999999999
Processed Iteration 600,episodic return 2801.7843580106723, reward_pressure: 0.9732000000000005
Processed Iteration 650,episodic return 2890.6254927374557, reward_pressure: 0.9952000000000001
Processed Iteration 700,episodic return 2895.8611733645953, reward_pressure: 0.9835999999999991
Processed Iteration 750,episodic return 2930.84398083504, reward_pressure: 0.9636000000000007
Processed Iteration 800,episodic return 2922.3201690631777, reward_pressure: 0.9435999999999996
Processed Iteration 850,episodic return 3029.303037365696, reward_pressure: 0.9256000000000006
Processed Iteration 900,episodic return 2948.785344039844, reward_pressure: 0.938
Processed Iteration 950,episodic return 2920.679552604752, reward_pressure: 0.9180000000000007
Processed Iteration 1000,episodic return 2931.8775749120036, reward_pressure: 0.8979999999999996
Processed Iteration 1050,episodic return 3008.3637614677245, reward_pressure: 0.8779999999999998
Processed Iteration 1100,episodic return 2990.31395399324, reward_pressure: 0.8579999999999999
Processed Iteration 1150,episodic return 2927.5472459333164, reward_pressure: 0.8380000000000003
Processed Iteration 1200,episodic return 2885.4961225046904, reward_pressure: 0.8179999999999998
Processed Iteration 1250,episodic return 2898.2062239816487, reward_pressure: 0.7980000000000002
Processed Iteration 1300,episodic return 2876.761964044265, reward_pressure: 0.7780000000000001
Processed Iteration 1350,episodic return 2774.4562037111464, reward_pressure: 0.7579999999999992
Processed Iteration 1400,episodic return 2832.1765384494674, reward_pressure: 0.7379999999999992
Processed Iteration 1450,episodic return 2871.0406762838747, reward_pressure: 0.7179999999999995
Processed Iteration 1500,episodic return 2900.7208268492213, reward_pressure: 0.6979999999999994
Processed Iteration 1550,episodic return 2843.0019615527294, reward_pressure: 0.6779999999999995
Processed Iteration 1600,episodic return 2899.131574439799, reward_pressure: 0.6580000000000001
Processed Iteration 1650,episodic return 2889.703947181344, reward_pressure: 0.6380000000000003
Processed Iteration 1700,episodic return 3013.0693233031466, reward_pressure: 0.6180000000000001
Processed Iteration 1750,episodic return 2985.171831929016, reward_pressure: 0.5980000000000001
Processed Iteration 1800,episodic return 2971.4889966148326, reward_pressure: 0.5992000000000004
Processed Iteration 1850,episodic return 2959.4030675865147, reward_pressure: 0.5807999999999992
Processed Iteration 1900,episodic return 2862.3682694681565, reward_pressure: 0.560799999999999
Processed Iteration 1950,episodic return 2893.102551505699, reward_pressure: 0.5407999999999993
Processed Iteration 2000,episodic return 2797.3234083754332, reward_pressure: 0.5207999999999996
