Processed Iteration 50,episodic return 154.70085863714422, reward_pressure: 1.0
Processed Iteration 100,episodic return 728.1247948059724, reward_pressure: 1.0
Processed Iteration 150,episodic return 1003.1097013908419, reward_pressure: 0.9910000000000005
Processed Iteration 200,episodic return 1002.6242283865924, reward_pressure: 0.9409999999999998
Processed Iteration 250,episodic return 1008.3191688632671, reward_pressure: 0.8909999999999997
Processed Iteration 300,episodic return 1011.0648552205529, reward_pressure: 0.841
Processed Iteration 350,episodic return 1012.9907433402988, reward_pressure: 0.7910000000000003
Processed Iteration 400,episodic return 1016.648101847689, reward_pressure: 0.7410000000000003
Processed Iteration 450,episodic return 1017.2016428692583, reward_pressure: 0.6909999999999993
Processed Iteration 500,episodic return 1022.5890506119367, reward_pressure: 0.6889999999999996
Processed Iteration 550,episodic return 1042.9617272054688, reward_pressure: 0.96
Processed Iteration 600,episodic return 1054.3451893601064, reward_pressure: 1.0
Processed Iteration 650,episodic return 1059.5549123133924, reward_pressure: 0.9990000000000001
Processed Iteration 700,episodic return 1060.130738778726, reward_pressure: 0.9490000000000005
Processed Iteration 750,episodic return 1065.9766843055909, reward_pressure: 0.9240000000000005
Processed Iteration 800,episodic return 1065.8216393169855, reward_pressure: 0.925999999999999
Processed Iteration 850,episodic return 1068.7779102242746, reward_pressure: 0.8790000000000003
Processed Iteration 900,episodic return 1071.0747322930786, reward_pressure: 0.955
Processed Iteration 950,episodic return 1129.624205725231, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1142.9231537461296, reward_pressure: 1.0
Processed Iteration 1050,episodic return 1146.0336263228603, reward_pressure: 0.9560000000000006
Processed Iteration 1100,episodic return 1184.6020400225827, reward_pressure: 0.9059999999999993
Processed Iteration 1150,episodic return 1185.2719231964588, reward_pressure: 0.87
Processed Iteration 1200,episodic return 1188.5392466388587, reward_pressure: 0.8959999999999998
Processed Iteration 1250,episodic return 1207.7689775656568, reward_pressure: 0.9990000000000001
Processed Iteration 1300,episodic return 1188.8080495935349, reward_pressure: 0.9490000000000005
Processed Iteration 1350,episodic return 1233.7785004857371, reward_pressure: 0.9160000000000004
Processed Iteration 1400,episodic return 1265.6325074603951, reward_pressure: 0.9739999999999998
Processed Iteration 1450,episodic return 1257.8037069864724, reward_pressure: 1.0
Processed Iteration 1500,episodic return 1241.4582591614765, reward_pressure: 0.9500000000000006
Processed Iteration 1550,episodic return 1303.7055937392934, reward_pressure: 0.8999999999999991
Processed Iteration 1600,episodic return 1367.163459616925, reward_pressure: 0.8500000000000008
Processed Iteration 1650,episodic return 1303.0059707199214, reward_pressure: 0.8300000000000008
Processed Iteration 1700,episodic return 1318.5398876689662, reward_pressure: 0.8199999999999996
Processed Iteration 1750,episodic return 1329.9526425967942, reward_pressure: 0.77
Processed Iteration 1800,episodic return 1478.625094477269, reward_pressure: 0.7269999999999996
Processed Iteration 1850,episodic return 1521.8636187999718, reward_pressure: 0.7509999999999998
Processed Iteration 1900,episodic return 1586.2360140815288, reward_pressure: 0.8070000000000003
Processed Iteration 1950,episodic return 1773.6746888895009, reward_pressure: 0.9259999999999997
Processed Iteration 2000,episodic return 1815.4872755475164, reward_pressure: 0.9890000000000007
Processed Iteration 2050,episodic return 1890.6978263087506, reward_pressure: 0.961
Processed Iteration 2100,episodic return 1937.0518341240336, reward_pressure: 0.9920000000000004
Processed Iteration 2150,episodic return 1972.1598780465883, reward_pressure: 0.9980000000000001
Processed Iteration 2200,episodic return 1909.4743575982784, reward_pressure: 0.9480000000000004
Processed Iteration 2250,episodic return 1714.127466009073, reward_pressure: 0.8979999999999992
Processed Iteration 2300,episodic return 1638.0798615422548, reward_pressure: 0.8480000000000005
Processed Iteration 2350,episodic return 1733.8123653093242, reward_pressure: 0.7979999999999998
Processed Iteration 2400,episodic return 1728.9344831804337, reward_pressure: 0.748
Processed Iteration 2450,episodic return 1702.8436943239474, reward_pressure: 0.6979999999999995
Processed Iteration 2500,episodic return 1711.460379673876, reward_pressure: 0.6479999999999992
Processed Iteration 2550,episodic return 1646.3857064317517, reward_pressure: 0.6439999999999994
Processed Iteration 2600,episodic return 1760.1534244982834, reward_pressure: 0.6060000000000003
Processed Iteration 2650,episodic return 1816.9818857574492, reward_pressure: 0.5559999999999999
Processed Iteration 2700,episodic return 2017.7564314698184, reward_pressure: 0.6809999999999995
Processed Iteration 2750,episodic return 1859.6323949269029, reward_pressure: 0.6619999999999994
Processed Iteration 2800,episodic return 1708.9552308649672, reward_pressure: 0.6120000000000004
Processed Iteration 2850,episodic return 1703.7540690882392, reward_pressure: 0.5619999999999998
Processed Iteration 2900,episodic return 1663.6505329972047, reward_pressure: 0.5119999999999999
Processed Iteration 2950,episodic return 1646.4774616455688, reward_pressure: 0.4619999999999994
Processed Iteration 3000,episodic return 1778.2991090133228, reward_pressure: 0.4119999999999997
