Processed Iteration 50,episodic return 170.5163768613209, reward_pressure: 1.0
Processed Iteration 100,episodic return 572.8950356187079, reward_pressure: 1.0
Processed Iteration 150,episodic return 1027.0925156253877, reward_pressure: 1.0
Processed Iteration 200,episodic return 1040.6077964041324, reward_pressure: 0.9570000000000006
Processed Iteration 250,episodic return 1046.1754590872135, reward_pressure: 0.9069999999999991
Processed Iteration 300,episodic return 1051.846900822602, reward_pressure: 0.8570000000000008
Processed Iteration 350,episodic return 1057.0322356725505, reward_pressure: 0.8069999999999997
Processed Iteration 400,episodic return 1060.3943833613466, reward_pressure: 0.7569999999999999
Processed Iteration 450,episodic return 1063.251417206562, reward_pressure: 0.7069999999999997
Processed Iteration 500,episodic return 1068.6125935081516, reward_pressure: 0.6569999999999994
Processed Iteration 550,episodic return 1076.562807649093, reward_pressure: 0.6389999999999995
Processed Iteration 600,episodic return 1086.1534652748235, reward_pressure: 0.7539999999999997
Processed Iteration 650,episodic return 1090.0090637952387, reward_pressure: 0.7869999999999999
Processed Iteration 700,episodic return 1089.734970668618, reward_pressure: 0.794
Processed Iteration 750,episodic return 1090.6601878328222, reward_pressure: 0.7440000000000002
Processed Iteration 800,episodic return 1089.1752109651038, reward_pressure: 0.6939999999999994
Processed Iteration 850,episodic return 1103.9807450892977, reward_pressure: 0.6439999999999995
Processed Iteration 900,episodic return 1102.5500501879144, reward_pressure: 0.6349999999999993
Processed Iteration 950,episodic return 1104.3652943605287, reward_pressure: 0.6150000000000004
Processed Iteration 1000,episodic return 1048.9282836409106, reward_pressure: 0.565
Processed Iteration 1050,episodic return 1081.2703718850019, reward_pressure: 0.5149999999999999
Processed Iteration 1100,episodic return 1052.0224387618348, reward_pressure: 0.4649999999999994
Processed Iteration 1150,episodic return 1023.1012074373466, reward_pressure: 0.44299999999999945
Processed Iteration 1200,episodic return 1050.520459017118, reward_pressure: 0.4439999999999995
Processed Iteration 1250,episodic return 1082.8172454430546, reward_pressure: 0.4879999999999999
Processed Iteration 1300,episodic return 1036.6224934897893, reward_pressure: 0.4619999999999994
Processed Iteration 1350,episodic return 1109.0701115532527, reward_pressure: 0.48899999999999993
Processed Iteration 1400,episodic return 1282.7432652750394, reward_pressure: 0.7270000000000002
Processed Iteration 1450,episodic return 1417.0102026225923, reward_pressure: 1.0
Processed Iteration 1500,episodic return 1417.7955830127864, reward_pressure: 0.982
Processed Iteration 1550,episodic return 1398.5789282948183, reward_pressure: 0.9920000000000004
Processed Iteration 1600,episodic return 1359.8866487916928, reward_pressure: 0.9419999999999998
Processed Iteration 1650,episodic return 1216.3832762385853, reward_pressure: 0.8919999999999996
Processed Iteration 1700,episodic return 1297.0969345316068, reward_pressure: 0.8420000000000001
Processed Iteration 1750,episodic return 1232.7893580200641, reward_pressure: 0.7920000000000001
Processed Iteration 1800,episodic return 1228.4498454880174, reward_pressure: 0.7420000000000003
Processed Iteration 1850,episodic return 1215.2849618470837, reward_pressure: 0.6919999999999993
Processed Iteration 1900,episodic return 1203.7871827259323, reward_pressure: 0.6419999999999996
Processed Iteration 1950,episodic return 1373.005269976093, reward_pressure: 0.6359999999999993
Processed Iteration 2000,episodic return 1436.9966956767955, reward_pressure: 0.6140000000000004
Processed Iteration 2050,episodic return 1489.3701202566451, reward_pressure: 0.6449999999999992
Processed Iteration 2100,episodic return 1512.4437336694236, reward_pressure: 0.6090000000000002
Processed Iteration 2150,episodic return 1482.2143478173666, reward_pressure: 0.6459999999999994
Processed Iteration 2200,episodic return 1493.8515650966856, reward_pressure: 0.6359999999999993
Processed Iteration 2250,episodic return 1466.258817403802, reward_pressure: 0.6140000000000004
Processed Iteration 2300,episodic return 1334.5053000576286, reward_pressure: 0.564
Processed Iteration 2350,episodic return 1425.4016011779477, reward_pressure: 0.5139999999999999
Processed Iteration 2400,episodic return 1355.5121189002757, reward_pressure: 0.4639999999999994
Processed Iteration 2450,episodic return 1332.2847910328703, reward_pressure: 0.41399999999999965
Processed Iteration 2500,episodic return 1409.6967312079944, reward_pressure: 0.36399999999999977
Processed Iteration 2550,episodic return 1345.2066072126356, reward_pressure: 0.31399999999999934
Processed Iteration 2600,episodic return 1392.7483201256398, reward_pressure: 0.2639999999999999
Processed Iteration 2650,episodic return 1443.6385484437747, reward_pressure: 0.2139999999999994
Processed Iteration 2700,episodic return 1437.6552066830136, reward_pressure: 0.16399999999999956
Processed Iteration 2750,episodic return 1493.798371728763, reward_pressure: 0.11399999999999967
Processed Iteration 2800,episodic return 1544.3447742604692, reward_pressure: 0.06399999999999972
Processed Iteration 2850,episodic return 1622.6084763002498, reward_pressure: 0.013999999999999915
Processed Iteration 2900,episodic return 1499.4736529875538, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1563.9514510431366, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1649.3842125086396, reward_pressure: 0.0
