Processed Iteration 50,episodic return 196.34329023154078, reward_pressure: 1.0
Processed Iteration 100,episodic return 943.2396414853648, reward_pressure: 1.0
Processed Iteration 150,episodic return 1003.5565938892746, reward_pressure: 0.9690000000000007
Processed Iteration 200,episodic return 1010.665258066908, reward_pressure: 0.918999999999999
Processed Iteration 250,episodic return 1011.6877058045845, reward_pressure: 0.8690000000000009
Processed Iteration 300,episodic return 1013.0913144353642, reward_pressure: 0.8189999999999995
Processed Iteration 350,episodic return 1015.535872494981, reward_pressure: 0.769
Processed Iteration 400,episodic return 1036.7602671495547, reward_pressure: 0.9670000000000001
Processed Iteration 450,episodic return 1062.512239772822, reward_pressure: 1.0
Processed Iteration 500,episodic return 1068.7672247097653, reward_pressure: 0.9820000000000007
Processed Iteration 550,episodic return 1070.9023926385107, reward_pressure: 1.0
Processed Iteration 600,episodic return 1071.8118991018828, reward_pressure: 1.0
Processed Iteration 650,episodic return 1072.0213665393176, reward_pressure: 0.9860000000000008
Processed Iteration 700,episodic return 1072.3501491145662, reward_pressure: 0.9359999999999994
Processed Iteration 750,episodic return 1072.8700680570844, reward_pressure: 0.9739999999999998
Processed Iteration 800,episodic return 1076.9937123586556, reward_pressure: 1.0
Processed Iteration 850,episodic return 1090.709155818574, reward_pressure: 1.0
Processed Iteration 900,episodic return 1102.716767534463, reward_pressure: 1.0
Processed Iteration 950,episodic return 1102.7875315284382, reward_pressure: 0.995
Processed Iteration 1000,episodic return 1102.883896149205, reward_pressure: 0.9640000000000007
Processed Iteration 1050,episodic return 1104.6962776957, reward_pressure: 0.913999999999999
Processed Iteration 1100,episodic return 1105.1182377441933, reward_pressure: 0.8640000000000009
Processed Iteration 1150,episodic return 1106.286878416834, reward_pressure: 0.8139999999999996
Processed Iteration 1200,episodic return 1107.9030653773684, reward_pressure: 0.7639999999999999
Processed Iteration 1250,episodic return 1106.574294272942, reward_pressure: 0.714
Processed Iteration 1300,episodic return 1105.8024216340373, reward_pressure: 0.6639999999999993
Processed Iteration 1350,episodic return 1105.539283932102, reward_pressure: 0.6140000000000004
Processed Iteration 1400,episodic return 1104.5509430261893, reward_pressure: 0.564
Processed Iteration 1450,episodic return 1104.1855946946769, reward_pressure: 0.5139999999999999
Processed Iteration 1500,episodic return 1102.2187328306284, reward_pressure: 0.4639999999999994
Processed Iteration 1550,episodic return 1102.7743487709167, reward_pressure: 0.41399999999999965
Processed Iteration 1600,episodic return 1103.74876735814, reward_pressure: 0.36399999999999977
Processed Iteration 1650,episodic return 1105.5617914127793, reward_pressure: 0.31399999999999934
Processed Iteration 1700,episodic return 1104.4682932891947, reward_pressure: 0.2639999999999999
Processed Iteration 1750,episodic return 1106.1910011335506, reward_pressure: 0.25499999999999934
Processed Iteration 1800,episodic return 1096.326347934251, reward_pressure: 0.3749999999999998
Processed Iteration 1850,episodic return 1095.5662280320937, reward_pressure: 0.3649999999999999
Processed Iteration 1900,episodic return 1066.9888977394562, reward_pressure: 0.33499999999999974
Processed Iteration 1950,episodic return 1091.4231413170776, reward_pressure: 0.3299999999999994
Processed Iteration 2000,episodic return 1072.250879653918, reward_pressure: 0.2799999999999998
Processed Iteration 2050,episodic return 1067.7897613606592, reward_pressure: 0.22999999999999957
Processed Iteration 2100,episodic return 1068.8602860657868, reward_pressure: 0.17999999999999963
Processed Iteration 2150,episodic return 1092.8783489834732, reward_pressure: 0.12999999999999962
Processed Iteration 2200,episodic return 957.3370718521913, reward_pressure: 0.07999999999999972
Processed Iteration 2250,episodic return 538.3718018013202, reward_pressure: 0.0299999999999998
Processed Iteration 2300,episodic return 684.1794855374454, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1087.7842584340078, reward_pressure: 0.07799999999999997
Processed Iteration 2400,episodic return 1427.28871207845, reward_pressure: 0.20800000000000002
Processed Iteration 2450,episodic return 1451.5628317160297, reward_pressure: 0.2239999999999998
Processed Iteration 2500,episodic return 1457.3798044602838, reward_pressure: 0.19400000000000012
Processed Iteration 2550,episodic return 1492.4553265685295, reward_pressure: 0.24099999999999988
Processed Iteration 2600,episodic return 1455.9582230442936, reward_pressure: 0.19100000000000011
Processed Iteration 2650,episodic return 1564.8049646268241, reward_pressure: 0.20300000000000007
Processed Iteration 2700,episodic return 1619.9915505479596, reward_pressure: 0.38499999999999995
Processed Iteration 2750,episodic return 1576.3920436656583, reward_pressure: 0.363
Processed Iteration 2800,episodic return 1715.8753723565505, reward_pressure: 0.32600000000000007
Processed Iteration 2850,episodic return 1768.0784803334495, reward_pressure: 0.3479999999999999
Processed Iteration 2900,episodic return 1869.8460379969683, reward_pressure: 0.43799999999999994
Processed Iteration 2950,episodic return 1821.9687852658299, reward_pressure: 0.47299999999999964
Processed Iteration 3000,episodic return 1852.2731005900882, reward_pressure: 0.5430000000000005
