Processed Iteration 50,episodic return 29.93958817126002, reward_pressure: 1.0
Processed Iteration 100,episodic return 849.2373227831605, reward_pressure: 1.0
Processed Iteration 150,episodic return 1154.0816008186757, reward_pressure: 1.0
Processed Iteration 200,episodic return 1821.9297164999837, reward_pressure: 1.0
Processed Iteration 250,episodic return 2544.043567791768, reward_pressure: 1.0
Processed Iteration 300,episodic return 2767.7102474221947, reward_pressure: 1.0
Processed Iteration 350,episodic return 2795.465240325118, reward_pressure: 0.9930000000000004
Processed Iteration 400,episodic return 2777.508745580329, reward_pressure: 0.943
Processed Iteration 450,episodic return 2759.32929996659, reward_pressure: 0.8929999999999996
Processed Iteration 500,episodic return 2789.095799769034, reward_pressure: 0.8430000000000001
Processed Iteration 550,episodic return 2829.182131797746, reward_pressure: 0.7930000000000001
Processed Iteration 600,episodic return 2797.5082280576153, reward_pressure: 0.7430000000000002
Processed Iteration 650,episodic return 2778.038051323317, reward_pressure: 0.6929999999999993
Processed Iteration 700,episodic return 2787.7418391807796, reward_pressure: 0.6429999999999996
Processed Iteration 750,episodic return 2804.729418066414, reward_pressure: 0.5930000000000003
Processed Iteration 800,episodic return 2849.302274680919, reward_pressure: 0.5429999999999998
Processed Iteration 850,episodic return 2868.406539860762, reward_pressure: 0.4929999999999998
Processed Iteration 900,episodic return 2815.342666521826, reward_pressure: 0.4429999999999993
Processed Iteration 950,episodic return 2849.2213695368832, reward_pressure: 0.39699999999999974
Processed Iteration 1000,episodic return 2860.6678284496056, reward_pressure: 0.3959999999999998
Processed Iteration 1050,episodic return 2848.293769995632, reward_pressure: 0.3479999999999997
Processed Iteration 1100,episodic return 2879.1683724283466, reward_pressure: 0.3479999999999997
Processed Iteration 1150,episodic return 2882.024064196003, reward_pressure: 0.34199999999999975
Processed Iteration 1200,episodic return 2858.1834640671877, reward_pressure: 0.3079999999999994
Processed Iteration 1250,episodic return 2789.6349314104023, reward_pressure: 0.25799999999999984
Processed Iteration 1300,episodic return 2854.952984711408, reward_pressure: 0.20799999999999944
Processed Iteration 1350,episodic return 2831.4418302034173, reward_pressure: 0.15799999999999953
Processed Iteration 1400,episodic return 2785.348750101668, reward_pressure: 0.10799999999999965
Processed Iteration 1450,episodic return 2774.492031366908, reward_pressure: 0.0579999999999997
Processed Iteration 1500,episodic return 2763.557490415777, reward_pressure: 0.00799999999999995
Processed Iteration 1550,episodic return 2774.792413017945, reward_pressure: 0.0
Processed Iteration 1600,episodic return 2766.4643816892385, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2747.273097886184, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2673.587547325413, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2716.872838235412, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2722.505511079008, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2727.7815034894093, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2680.415390597166, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2688.179976641913, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2743.8410369785825, reward_pressure: 0.0
