Processed Iteration 50,episodic return -83.61173737648967, reward_pressure: 1.0
Processed Iteration 100,episodic return 802.4010293510269, reward_pressure: 1.0
Processed Iteration 150,episodic return 1578.9977300238668, reward_pressure: 1.0
Processed Iteration 200,episodic return 2114.365212482069, reward_pressure: 1.0
Processed Iteration 250,episodic return 2187.341161350192, reward_pressure: 1.0
Processed Iteration 300,episodic return 2277.549692790395, reward_pressure: 1.0
Processed Iteration 350,episodic return 1967.3946688503815, reward_pressure: 1.0
Processed Iteration 400,episodic return 2294.493256018417, reward_pressure: 0.9839999999999998
Processed Iteration 450,episodic return 2374.06654209751, reward_pressure: 1.0
Processed Iteration 500,episodic return 2466.8565427838535, reward_pressure: 0.9560000000000006
Processed Iteration 550,episodic return 2495.290395946853, reward_pressure: 0.922
Processed Iteration 600,episodic return 2397.9983748316345, reward_pressure: 0.9960000000000002
Processed Iteration 650,episodic return 2525.829406053974, reward_pressure: 0.9570000000000002
Processed Iteration 700,episodic return 2579.8057400052253, reward_pressure: 1.0
Processed Iteration 750,episodic return 2627.3041745783366, reward_pressure: 0.9520000000000006
Processed Iteration 800,episodic return 2568.679350772941, reward_pressure: 0.9019999999999991
Processed Iteration 850,episodic return 2645.185168071583, reward_pressure: 0.8829999999999991
Processed Iteration 900,episodic return 2637.611006558278, reward_pressure: 0.9480000000000007
Processed Iteration 950,episodic return 2742.1976635622377, reward_pressure: 0.9220000000000005
Processed Iteration 1000,episodic return 2657.5803922377318, reward_pressure: 0.9299999999999992
Processed Iteration 1050,episodic return 2636.1860851871756, reward_pressure: 0.8800000000000003
Processed Iteration 1100,episodic return 2511.1871029705267, reward_pressure: 0.8299999999999997
Processed Iteration 1150,episodic return 2684.7016982779314, reward_pressure: 0.7800000000000001
Processed Iteration 1200,episodic return 2714.8863291661633, reward_pressure: 0.7300000000000001
Processed Iteration 1250,episodic return 2644.6449984152086, reward_pressure: 0.6799999999999992
Processed Iteration 1300,episodic return 2708.29604352451, reward_pressure: 0.6300000000000003
Processed Iteration 1350,episodic return 2816.3239481173196, reward_pressure: 0.5800000000000002
Processed Iteration 1400,episodic return 2621.206584948038, reward_pressure: 0.5299999999999997
Processed Iteration 1450,episodic return 2812.408175066535, reward_pressure: 0.47999999999999965
Processed Iteration 1500,episodic return 2771.2796083749645, reward_pressure: 0.42999999999999927
Processed Iteration 1550,episodic return 2790.0471038289757, reward_pressure: 0.38
Processed Iteration 1600,episodic return 2716.326698845373, reward_pressure: 0.3299999999999994
Processed Iteration 1650,episodic return 2745.702816978388, reward_pressure: 0.2799999999999998
Processed Iteration 1700,episodic return 2565.2069430599186, reward_pressure: 0.22999999999999957
Processed Iteration 1750,episodic return 2723.638525708548, reward_pressure: 0.17999999999999963
Processed Iteration 1800,episodic return 2800.7250993270195, reward_pressure: 0.12999999999999962
Processed Iteration 1850,episodic return 2771.8980534899497, reward_pressure: 0.07999999999999972
Processed Iteration 1900,episodic return 2707.2835152364332, reward_pressure: 0.0299999999999998
Processed Iteration 1950,episodic return 2666.6948429576255, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2746.6828882181053, reward_pressure: 0.0
