Processed Iteration 50,episodic return 98.67122928997611, reward_pressure: 1.0
Processed Iteration 100,episodic return 244.60048746556734, reward_pressure: 1.0
Processed Iteration 150,episodic return 481.8875080106536, reward_pressure: 1.0
Processed Iteration 200,episodic return 719.3317383908607, reward_pressure: 1.0
Processed Iteration 250,episodic return 978.8936111375888, reward_pressure: 0.9590000000000006
Processed Iteration 300,episodic return 1061.0155382672172, reward_pressure: 0.9139999999999996
Processed Iteration 350,episodic return 1074.2751912806366, reward_pressure: 0.9940000000000001
Processed Iteration 400,episodic return 1078.5214955645113, reward_pressure: 1.0
Processed Iteration 450,episodic return 1079.8226428812438, reward_pressure: 0.9660000000000007
Processed Iteration 500,episodic return 1081.2246593460686, reward_pressure: 0.9350000000000003
Processed Iteration 550,episodic return 1082.994285911702, reward_pressure: 1.0
Processed Iteration 600,episodic return 1082.6935800881272, reward_pressure: 1.0
Processed Iteration 650,episodic return 1083.1100671753522, reward_pressure: 0.9500000000000006
Processed Iteration 700,episodic return 1082.3872691193696, reward_pressure: 0.8999999999999991
Processed Iteration 750,episodic return 1081.9079232001934, reward_pressure: 0.8500000000000008
Processed Iteration 800,episodic return 1082.9617097130933, reward_pressure: 0.7999999999999997
Processed Iteration 850,episodic return 1081.858286593191, reward_pressure: 0.7499999999999999
Processed Iteration 900,episodic return 1080.1758812672615, reward_pressure: 0.6999999999999997
Processed Iteration 950,episodic return 1081.6803034052186, reward_pressure: 0.6499999999999992
Processed Iteration 1000,episodic return 1081.2562180798946, reward_pressure: 0.6000000000000004
Processed Iteration 1050,episodic return 1076.5061163611717, reward_pressure: 0.5499999999999999
Processed Iteration 1100,episodic return 1069.8586301207717, reward_pressure: 0.49999999999999994
Processed Iteration 1150,episodic return 1064.0552242077365, reward_pressure: 0.44999999999999934
Processed Iteration 1200,episodic return 1045.6918331612155, reward_pressure: 0.39999999999999963
Processed Iteration 1250,episodic return 1058.7669633958744, reward_pressure: 0.3499999999999997
Processed Iteration 1300,episodic return 1043.3310894565502, reward_pressure: 0.38399999999999984
Processed Iteration 1350,episodic return 1060.0006738936484, reward_pressure: 0.4439999999999993
Processed Iteration 1400,episodic return 1004.123540962685, reward_pressure: 0.4429999999999994
Processed Iteration 1450,episodic return 997.3868678165605, reward_pressure: 0.4679999999999998
Processed Iteration 1500,episodic return 1178.7664533099667, reward_pressure: 0.5760000000000002
Processed Iteration 1550,episodic return 1272.9039935234543, reward_pressure: 0.7390000000000003
Processed Iteration 1600,episodic return 1284.6154006083566, reward_pressure: 0.8729999999999996
Processed Iteration 1650,episodic return 1286.3342546836104, reward_pressure: 0.8770000000000004
Processed Iteration 1700,episodic return 1364.0932907915826, reward_pressure: 0.8839999999999998
Processed Iteration 1750,episodic return 1560.7049554786631, reward_pressure: 0.9779999999999999
Processed Iteration 1800,episodic return 1560.4923853526282, reward_pressure: 0.991
Processed Iteration 1850,episodic return 1664.412824593784, reward_pressure: 1.0
Processed Iteration 1900,episodic return 1717.2294764087712, reward_pressure: 0.9640000000000007
Processed Iteration 1950,episodic return 1708.1058086672745, reward_pressure: 1.0
Processed Iteration 2000,episodic return 1786.2879772041467, reward_pressure: 0.993
