Processed Iteration 50,episodic return 145.15868455723333, reward_pressure: 1.0
Processed Iteration 100,episodic return 326.3342486868555, reward_pressure: 1.0
Processed Iteration 150,episodic return 641.6340272989519, reward_pressure: 1.0
Processed Iteration 200,episodic return 1002.0750956826009, reward_pressure: 0.9620000000000006
Processed Iteration 250,episodic return 1005.5610491814341, reward_pressure: 0.9119999999999991
Processed Iteration 300,episodic return 1010.3550551885087, reward_pressure: 0.8620000000000009
Processed Iteration 350,episodic return 1012.7996162315477, reward_pressure: 0.8119999999999997
Processed Iteration 400,episodic return 1015.8436673175091, reward_pressure: 0.7619999999999999
Processed Iteration 450,episodic return 1016.7597354785221, reward_pressure: 0.7119999999999999
Processed Iteration 500,episodic return 1040.1608415617688, reward_pressure: 0.9109999999999999
Processed Iteration 550,episodic return 1065.2921339795028, reward_pressure: 1.0
Processed Iteration 600,episodic return 1078.8339663508661, reward_pressure: 1.0
Processed Iteration 650,episodic return 1080.0434142310082, reward_pressure: 1.0
Processed Iteration 700,episodic return 1082.1469086262055, reward_pressure: 1.0
Processed Iteration 750,episodic return 1083.2505103306662, reward_pressure: 1.0
Processed Iteration 800,episodic return 1082.0673165048966, reward_pressure: 0.9500000000000006
Processed Iteration 850,episodic return 1084.1119079581308, reward_pressure: 0.8999999999999991
Processed Iteration 900,episodic return 1084.9034192953984, reward_pressure: 0.8919999999999991
Processed Iteration 950,episodic return 1084.9886406878072, reward_pressure: 0.8839999999999993
Processed Iteration 1000,episodic return 1083.785252288103, reward_pressure: 0.8740000000000007
Processed Iteration 1050,episodic return 1083.9780965344214, reward_pressure: 0.8450000000000008
Processed Iteration 1100,episodic return 1083.0237850762737, reward_pressure: 0.8289999999999996
Processed Iteration 1150,episodic return 1082.4503981663715, reward_pressure: 0.7790000000000002
Processed Iteration 1200,episodic return 1082.5724248967645, reward_pressure: 0.7290000000000001
Processed Iteration 1250,episodic return 1082.2304405148132, reward_pressure: 0.678999999999999
Processed Iteration 1300,episodic return 1071.2323111847015, reward_pressure: 0.6290000000000003
Processed Iteration 1350,episodic return 1072.8374509518276, reward_pressure: 0.5790000000000002
Processed Iteration 1400,episodic return 1073.1202748795756, reward_pressure: 0.5860000000000005
Processed Iteration 1450,episodic return 1074.6416945185044, reward_pressure: 0.6449999999999992
Processed Iteration 1500,episodic return 1075.9272841524987, reward_pressure: 0.6050000000000004
Processed Iteration 1550,episodic return 1067.1239445328151, reward_pressure: 0.5549999999999999
Processed Iteration 1600,episodic return 1091.1776993525673, reward_pressure: 0.5480000000000002
Processed Iteration 1650,episodic return 1113.2327295919322, reward_pressure: 0.7820000000000004
Processed Iteration 1700,episodic return 1118.991084130789, reward_pressure: 0.8959999999999994
Processed Iteration 1750,episodic return 1135.5196572706434, reward_pressure: 0.9040000000000002
Processed Iteration 1800,episodic return 1131.8972697331067, reward_pressure: 0.9990000000000001
Processed Iteration 1850,episodic return 1179.143049209543, reward_pressure: 0.9890000000000001
Processed Iteration 1900,episodic return 1171.1154312400854, reward_pressure: 0.9680000000000009
Processed Iteration 1950,episodic return 1195.5311227470124, reward_pressure: 0.9179999999999989
Processed Iteration 2000,episodic return 1245.0995271995143, reward_pressure: 0.8690000000000009
