Processed Iteration 50,episodic return -102.6307374611086, reward_pressure: 1.0
Processed Iteration 100,episodic return 628.5960914524859, reward_pressure: 1.0
Processed Iteration 150,episodic return 1500.4331984331313, reward_pressure: 1.0
Processed Iteration 200,episodic return 1956.7611084898267, reward_pressure: 1.0
Processed Iteration 250,episodic return 2185.242884867615, reward_pressure: 1.0
Processed Iteration 300,episodic return 2407.95023448959, reward_pressure: 1.0
Processed Iteration 350,episodic return 2473.0510613048687, reward_pressure: 1.0
Processed Iteration 400,episodic return 2754.131249776258, reward_pressure: 1.0
Processed Iteration 450,episodic return 2878.718737508792, reward_pressure: 1.0
Processed Iteration 500,episodic return 2988.6947791064927, reward_pressure: 1.0
Processed Iteration 550,episodic return 3029.949376043161, reward_pressure: 1.0
Processed Iteration 600,episodic return 3008.7401439244686, reward_pressure: 0.980399999999999
Processed Iteration 650,episodic return 2960.542108115411, reward_pressure: 0.9604000000000006
Processed Iteration 700,episodic return 3006.2519276077537, reward_pressure: 0.9403999999999997
Processed Iteration 750,episodic return 3101.122143023059, reward_pressure: 0.9639999999999992
Processed Iteration 800,episodic return 2928.5384816072706, reward_pressure: 0.9700000000000005
Processed Iteration 850,episodic return 3136.1128486373373, reward_pressure: 0.9544000000000004
Processed Iteration 900,episodic return 3162.7535819228888, reward_pressure: 0.9755999999999997
Processed Iteration 950,episodic return 3316.7079895257107, reward_pressure: 1.0
Processed Iteration 1000,episodic return 3265.475398894041, reward_pressure: 1.0
Processed Iteration 1050,episodic return 3237.0221159463044, reward_pressure: 0.993599999999999
Processed Iteration 1100,episodic return 3319.4330821806293, reward_pressure: 0.9944000000000002
Processed Iteration 1150,episodic return 3285.5989687868296, reward_pressure: 0.985599999999999
Processed Iteration 1200,episodic return 3341.7401884149313, reward_pressure: 0.9756000000000001
Processed Iteration 1250,episodic return 3361.292829417621, reward_pressure: 1.0
Processed Iteration 1300,episodic return 3394.754134054115, reward_pressure: 0.989199999999999
Processed Iteration 1350,episodic return 3373.4090297966513, reward_pressure: 0.9692000000000006
Processed Iteration 1400,episodic return 3339.080258846109, reward_pressure: 0.9491999999999997
Processed Iteration 1450,episodic return 3255.840036880619, reward_pressure: 0.9292000000000009
Processed Iteration 1500,episodic return 3108.9574610955065, reward_pressure: 0.9091999999999993
Processed Iteration 1550,episodic return 3134.7351318448955, reward_pressure: 0.8892000000000004
Processed Iteration 1600,episodic return 3423.1499272678634, reward_pressure: 0.8691999999999994
Processed Iteration 1650,episodic return 3340.550862917153, reward_pressure: 0.8492000000000004
Processed Iteration 1700,episodic return 3261.1980701441707, reward_pressure: 0.8292
Processed Iteration 1750,episodic return 3351.476815423461, reward_pressure: 0.8091999999999997
Processed Iteration 1800,episodic return 3408.832138289752, reward_pressure: 0.7892000000000007
Processed Iteration 1850,episodic return 3352.6976794215693, reward_pressure: 0.7691999999999989
Processed Iteration 1900,episodic return 3374.8101356872758, reward_pressure: 0.7491999999999996
Processed Iteration 1950,episodic return 3322.941621176732, reward_pressure: 0.7291999999999994
Processed Iteration 2000,episodic return 3305.052881842991, reward_pressure: 0.7091999999999996
