Processed Iteration 50,episodic return 37.24922161265656, reward_pressure: 1.0
Processed Iteration 100,episodic return 595.1186024424894, reward_pressure: 1.0
Processed Iteration 150,episodic return 987.2824980030736, reward_pressure: 1.0
Processed Iteration 200,episodic return 1264.3680103737831, reward_pressure: 1.0
Processed Iteration 250,episodic return 1458.936513316484, reward_pressure: 1.0
Processed Iteration 300,episodic return 1541.1895846840564, reward_pressure: 1.0
Processed Iteration 350,episodic return 1613.663091633006, reward_pressure: 1.0
Processed Iteration 400,episodic return 1836.2516425066572, reward_pressure: 0.9991999999999999
Processed Iteration 450,episodic return 2051.228421565796, reward_pressure: 1.0
Processed Iteration 500,episodic return 1715.6194800393348, reward_pressure: 1.0
Processed Iteration 550,episodic return 2061.512260173187, reward_pressure: 0.9959999999999993
Processed Iteration 600,episodic return 1875.306763169753, reward_pressure: 0.9995999999999999
Processed Iteration 650,episodic return 1841.6580689809218, reward_pressure: 0.9795999999999992
Processed Iteration 700,episodic return 2166.8803379128344, reward_pressure: 0.9596000000000007
Processed Iteration 750,episodic return 2020.0613027193122, reward_pressure: 0.9395999999999997
Processed Iteration 800,episodic return 2008.9312128376032, reward_pressure: 0.9315999999999997
Processed Iteration 850,episodic return 2305.150392668868, reward_pressure: 0.9391999999999996
Processed Iteration 900,episodic return 2183.155428673666, reward_pressure: 0.9292000000000009
Processed Iteration 950,episodic return 2304.585946067501, reward_pressure: 0.9091999999999993
Processed Iteration 1000,episodic return 2228.6250126954833, reward_pressure: 0.8892000000000004
Processed Iteration 1050,episodic return 2057.0180269681687, reward_pressure: 0.8691999999999994
Processed Iteration 1100,episodic return 2089.1106702950437, reward_pressure: 0.8492000000000004
Processed Iteration 1150,episodic return 2092.7892444258214, reward_pressure: 0.8292
Processed Iteration 1200,episodic return 1995.1664962520904, reward_pressure: 0.8091999999999997
Processed Iteration 1250,episodic return 2101.074708752176, reward_pressure: 0.7892000000000007
Processed Iteration 1300,episodic return 2255.769840497867, reward_pressure: 0.7691999999999989
Processed Iteration 1350,episodic return 2045.267303616768, reward_pressure: 0.7796000000000004
Processed Iteration 1400,episodic return 2008.051247275617, reward_pressure: 0.7603999999999987
Processed Iteration 1450,episodic return 2060.8406744197614, reward_pressure: 0.7403999999999996
Processed Iteration 1500,episodic return 2081.4781921147105, reward_pressure: 0.720399999999999
Processed Iteration 1550,episodic return 2245.3748195475796, reward_pressure: 0.7003999999999997
Processed Iteration 1600,episodic return 2247.0091121239257, reward_pressure: 0.6855999999999999
Processed Iteration 1650,episodic return 2150.1832761207725, reward_pressure: 0.6947999999999994
Processed Iteration 1700,episodic return 2281.8443395018176, reward_pressure: 0.6891999999999997
Processed Iteration 1750,episodic return 2122.371539898994, reward_pressure: 0.6939999999999997
Processed Iteration 1800,episodic return 2342.7353927994245, reward_pressure: 0.7103999999999993
Processed Iteration 1850,episodic return 2249.568191826028, reward_pressure: 0.7095999999999997
Processed Iteration 1900,episodic return 2089.260908168636, reward_pressure: 0.6895999999999997
Processed Iteration 1950,episodic return 2137.2001952730734, reward_pressure: 0.6695999999999998
Processed Iteration 2000,episodic return 2168.724796038076, reward_pressure: 0.6799999999999997
